sample,candidate,interval,step,total_return,cagr,max_drawdown,annualized_vol,sharpe_like,roll1y_worst,roll1y_neg,roll1y_win,roll2y_worst,roll2y_neg,roll2y_win,bench_return,bench_sharpe,bench_mdd
5y,I,14,0.15,0.9086,0.1382,-0.364,0.2207,0.699,-0.3528404878542909,0.15768463073852296,0.4870259481037924,-0.1138159841486347,0.07066666666666667,0.6626666666666666,0.8025,0.633,-0.364
5y,I,14,0.2,0.8873,0.1356,-0.364,0.2211,0.688,-0.3528404878542909,0.15768463073852296,0.45109780439121755,-0.1191232988727553,0.07733333333333334,0.62,0.8025,0.633,-0.364
5y,I,14,0.25,0.866,0.1331,-0.364,0.2216,0.677,-0.3528404878542909,0.15768463073852296,0.43213572854291415,-0.12442569755751065,0.084,0.5786666666666667,0.8025,0.633,-0.364
5y,I,14,0.3,0.8471,0.1307,-0.364,0.2221,0.667,-0.3528404878542909,0.15768463073852296,0.4121756487025948,-0.12975807792989502,0.08666666666666667,0.5293333333333333,0.8025,0.633,-0.364
5y,I,14,0.4,0.8238,0.1279,-0.364,0.223,0.653,-0.3528404878542909,0.15768463073852296,0.3992015968063872,-0.14092862297052933,0.09333333333333334,0.22133333333333333,0.8025,0.633,-0.364
5y,I,14,0.5,0.8115,0.1263,-0.364,0.2236,0.646,-0.3528404878542909,0.15868263473053892,0.3812375249500998,-0.14520894355824443,0.09333333333333334,0.19866666666666666,0.8025,0.633,-0.364
5y,I,14,0.75,0.8287,0.1285,-0.364,0.2242,0.653,-0.3528404878542909,0.15868263473053892,0.3902195608782435,-0.13940965869768518,0.092,0.22133333333333333,0.8025,0.633,-0.364
5y,I,14,1.0,0.8354,0.1293,-0.364,0.2244,0.656,-0.3528404878542909,0.15868263473053892,0.3852295409181637,-0.1362604460453679,0.09066666666666667,0.21466666666666667,0.8025,0.633,-0.364
5y,I,21,0.01,0.9705,0.1455,-0.364,0.2199,0.73,-0.3528404878542909,0.15469061876247506,0.562874251497006,-0.09856063114714142,0.052,0.7986666666666666,0.8025,0.633,-0.364
5y,I,21,0.02,0.968,0.1452,-0.364,0.2199,0.729,-0.3528404878542909,0.15469061876247506,0.5698602794411177,-0.09925604975070867,0.05333333333333334,0.792,0.8025,0.633,-0.364
5y,I,21,0.03,0.9655,0.1449,-0.364,0.2199,0.728,-0.3528404878542909,0.15469061876247506,0.564870259481038,-0.0999512186184015,0.05333333333333334,0.7933333333333333,0.8025,0.633,-0.364
5y,I,21,0.05,0.9605,0.1443,-0.364,0.22,0.725,-0.3528404878542909,0.15469061876247506,0.5748502994011976,-0.10134080706579829,0.056,0.796,0.8025,0.633,-0.364
5y,I,21,0.07,0.9555,0.1437,-0.364,0.22,0.723,-0.3528404878542909,0.15568862275449102,0.5698602794411177,-0.10272939632860223,0.058666666666666666,0.7946666666666666,0.8025,0.633,-0.364
5y,I,21,0.1,0.9481,0.1429,-0.364,0.2201,0.719,-0.3528404878542909,0.15568862275449102,0.5658682634730539,-0.10481040640009998,0.058666666666666666,0.7946666666666666,0.8025,0.633,-0.364
5y,I,21,0.15,0.9357,0.1414,-0.364,0.2202,0.713,-0.3528404878542909,0.156686626746507,0.563872255489022,-0.10827375831929187,0.06533333333333333,0.784,0.8025,0.633,-0.364
5y,I,21,0.2,0.9234,0.1399,-0.364,0.2204,0.707,-0.3528404878542909,0.15768463073852296,0.5538922155688623,-0.11173086031197044,0.07066666666666667,0.784,0.8025,0.633,-0.364
5y,I,21,0.25,0.9111,0.1385,-0.364,0.2206,0.701,-0.3528404878542909,0.15768463073852296,0.5479041916167665,-0.11518170986673171,0.072,0.7786666666666666,0.8025,0.633,-0.364
5y,I,21,0.3,0.8989,0.137,-0.364,0.2208,0.694,-0.3528404878542909,0.15768463073852296,0.5299401197604791,-0.11862630447217193,0.07733333333333334,0.7426666666666667,0.8025,0.633,-0.364
5y,I,21,0.4,0.8745,0.1341,-0.364,0.2212,0.682,-0.3528404878542909,0.15868263473053892,0.44610778443113774,-0.12549671878947333,0.08666666666666667,0.604,0.8025,0.633,-0.364
5y,I,21,0.5,0.8498,0.1311,-0.364,0.2218,0.669,-0.3528404878542909,0.15868263473053892,0.44011976047904194,-0.1325638239718654,0.088,0.556,0.8025,0.633,-0.364
5y,I,21,0.75,0.8299,0.1286,-0.364,0.2228,0.657,-0.3528404878542909,0.15868263473053892,0.39820359281437123,-0.1415927541717612,0.09333333333333334,0.23066666666666666,0.8025,0.633,-0.364
5y,I,21,1.0,0.8207,0.1275,-0.364,0.223,0.652,-0.3528404878542909,0.15868263473053892,0.39520958083832336,-0.14594140655415022,0.09333333333333334,0.196,0.8025,0.633,-0.364
5y,I,28,0.01,0.971,0.1455,-0.364,0.2199,0.73,-0.3528404878542909,0.15469061876247506,0.5738522954091816,-0.09837557115217699,0.052,0.8,0.8025,0.633,-0.364
5y,I,28,0.02,0.9691,0.1453,-0.364,0.2199,0.73,-0.3528404878542909,0.15469061876247506,0.5668662674650699,-0.09888617947656264,0.052,0.8026666666666666,0.8025,0.633,-0.364
5y,I,28,0.03,0.9672,0.1451,-0.364,0.2199,0.729,-0.3528404878542909,0.15469061876247506,0.563872255489022,-0.09939678780094874,0.05333333333333334,0.7973333333333333,0.8025,0.633,-0.364
5y,I,28,0.05,0.9633,0.1446,-0.364,0.2199,0.727,-0.3528404878542909,0.15469061876247506,0.5598802395209581,-0.10041800444972049,0.05333333333333334,0.7893333333333333,0.8025,0.633,-0.364
5y,I,28,0.07,0.9595,0.1442,-0.364,0.2199,0.725,-0.3528404878542909,0.15469061876247506,0.5608782435129741,-0.10143922109849224,0.056,0.788,0.8025,0.633,-0.364
5y,I,28,0.1,0.9537,0.1435,-0.364,0.22,0.722,-0.3528404878542909,0.15469061876247506,0.5558882235528942,-0.10297104607164986,0.058666666666666666,0.8026666666666666,0.8025,0.633,-0.364
5y,I,28,0.15,0.9442,0.1424,-0.364,0.2201,0.717,-0.3528404878542909,0.15469061876247506,0.563872255489022,-0.10552408769357935,0.058666666666666666,0.7893333333333333,0.8025,0.633,-0.364
5y,I,28,0.2,0.9346,0.1413,-0.364,0.2201,0.713,-0.3528404878542909,0.15568862275449102,0.5568862275449101,-0.10807712931550895,0.06533333333333333,0.7813333333333333,0.8025,0.633,-0.364
5y,I,28,0.25,0.925,0.1401,-0.364,0.2202,0.708,-0.3528404878542909,0.156686626746507,0.5499001996007984,-0.11063017093743832,0.068,0.7813333333333333,0.8025,0.633,-0.364
5y,I,28,0.3,0.9155,0.139,-0.364,0.2203,0.703,-0.3528404878542909,0.156686626746507,0.49500998003992014,-0.11318321255936781,0.07066666666666667,0.676,0.8025,0.633,-0.364
5y,I,28,0.4,0.8965,0.1367,-0.364,0.2206,0.694,-0.3528404878542909,0.156686626746507,0.46107784431137727,-0.11828929580322678,0.07733333333333334,0.6253333333333333,0.8025,0.633,-0.364
5y,I,28,0.5,0.8775,0.1344,-0.364,0.2209,0.684,-0.3528404878542909,0.156686626746507,0.45708582834331335,-0.12339537904708564,0.084,0.592,0.8025,0.633,-0.364
5y,I,28,0.75,0.8487,0.1309,-0.364,0.2217,0.668,-0.3528404878542909,0.156686626746507,0.4311377245508982,-0.13616058715673307,0.09066666666666667,0.5386666666666666,0.8025,0.633,-0.364
5y,I,28,1.0,0.8351,0.1293,-0.364,0.2218,0.661,-0.3528404878542909,0.156686626746507,0.4241516966067864,-0.1424903163611334,0.09333333333333334,0.23866666666666667,0.8025,0.633,-0.364
5y,I,42,0.01,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5588822355289421,-0.09784477644664913,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,42,0.02,0.9731,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5708582834331337,-0.09782459006550737,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,42,0.03,0.9731,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5718562874251497,-0.0978044036843656,0.052,0.796,0.8025,0.633,-0.364
5y,I,42,0.05,0.9732,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5718562874251497,-0.09776403092208186,0.052,0.7986666666666666,0.8025,0.633,-0.364
5y,I,42,0.07,0.9733,0.1458,-0.364,0.2199,0.732,-0.3528404878542909,0.15469061876247506,0.5768463073852296,-0.09772365815979833,0.052,0.8,0.8025,0.633,-0.364
5y,I,42,0.1,0.9734,0.1458,-0.364,0.2199,0.732,-0.3528404878542909,0.15469061876247506,0.5718562874251497,-0.09766309901637282,0.052,0.8,0.8025,0.633,-0.364
5y,I,42,0.15,0.9736,0.1458,-0.364,0.2199,0.732,-0.3528404878542909,0.15469061876247506,0.5688622754491018,-0.09756216711066379,0.052,0.8,0.8025,0.633,-0.364
5y,I,42,0.2,0.9738,0.1459,-0.364,0.2199,0.732,-0.3528404878542909,0.15469061876247506,0.5668662674650699,-0.09746123520495464,0.052,0.804,0.8025,0.633,-0.364
5y,I,42,0.25,0.9741,0.1459,-0.364,0.2199,0.732,-0.3528404878542909,0.15469061876247506,0.5658682634730539,-0.09736030329924561,0.052,0.8013333333333333,0.8025,0.633,-0.364
5y,I,42,0.3,0.9743,0.1459,-0.364,0.2199,0.732,-0.3528404878542909,0.15469061876247506,0.564870259481038,-0.09725937139353658,0.052,0.8093333333333333,0.8025,0.633,-0.364
5y,I,42,0.4,0.9747,0.146,-0.364,0.2199,0.732,-0.3528404878542909,0.15469061876247506,0.5668662674650699,-0.0970575075821184,0.052,0.796,0.8025,0.633,-0.364
5y,I,42,0.5,0.9752,0.146,-0.364,0.2199,0.732,-0.3528404878542909,0.15469061876247506,0.5718562874251497,-0.09685564377070022,0.052,0.8,0.8025,0.633,-0.364
5y,I,42,0.75,0.9763,0.1462,-0.364,0.2199,0.733,-0.3528404878542909,0.15469061876247506,0.5718562874251497,-0.09635098424215505,0.052,0.804,0.8025,0.633,-0.364
5y,I,42,1.0,0.9768,0.1462,-0.364,0.2199,0.733,-0.3528404878542909,0.15469061876247506,0.5658682634730539,-0.0960876840919902,0.052,0.7986666666666666,0.8025,0.633,-0.364
5y,I,63,0.01,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.02,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.03,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.05,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.07,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.1,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.15,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.2,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.25,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.3,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.4,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.5,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,0.75,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,63,1.0,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.01,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.02,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.03,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.05,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.07,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.1,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.15,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.2,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.25,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.3,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.4,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.5,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,0.75,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,84,1.0,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.01,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.02,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.03,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.05,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.07,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.1,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.15,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.2,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.25,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.3,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.4,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.5,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,0.75,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
5y,I,126,1.0,0.973,0.1458,-0.364,0.2199,0.731,-0.3528404878542909,0.15469061876247506,0.5678642714570858,-0.09786496282779089,0.052,0.7973333333333333,0.8025,0.633,-0.364
2011,H,1,0.01,5.7975,0.1298,-0.364,0.1933,0.73,-0.352840487854291,0.18442401297998917,0.2614926987560844,-0.22892377088345417,0.0792222867092281,0.3139872315728381,8.8541,0.815,-0.364
2011,H,1,0.02,5.8102,0.1299,-0.364,0.195,0.726,-0.352840487854291,0.18171984856679285,0.25392103839913466,-0.2236437524721493,0.08850841555426582,0.3128264654672084,8.8541,0.815,-0.364
2011,H,1,0.03,5.7087,0.1288,-0.364,0.1969,0.716,-0.352840487854291,0.18226068144943214,0.24040021633315306,-0.21838297113242122,0.09692396982008125,0.24027858386535114,8.8541,0.815,-0.364
2011,H,1,0.05,5.684,0.1286,-0.364,0.1994,0.708,-0.3528404878542909,0.18144943212547324,0.22742022714981072,-0.20841052015705652,0.10214741729541497,0.1485780615206036,8.8541,0.815,-0.364
2011,H,1,0.07,5.8763,0.1306,-0.364,0.2005,0.714,-0.3528404878542909,0.1755002704164413,0.18739859383450513,-0.2076790432050708,0.10621009866511898,0.12071967498549042,8.8541,0.815,-0.364
2011,H,1,0.1,6.0408,0.1323,-0.364,0.2014,0.719,-0.352840487854291,0.17847485127095727,0.18848025959978368,-0.20823648653047777,0.10562971561230412,0.11027278003482298,8.8541,0.815,-0.364
2011,H,1,0.15,6.2293,0.1342,-0.364,0.2021,0.726,-0.352840487854291,0.17577068685776095,0.18712817739318552,-0.20823648653047777,0.1044689495066744,0.1738247243180499,8.8541,0.815,-0.364
2011,H,1,0.2,6.3233,0.1351,-0.364,0.2024,0.729,-0.3528404878542909,0.1752298539751217,0.20767982693347756,-0.20823648653047777,0.10272780034822983,0.1746952988972722,8.8541,0.815,-0.364
2011,H,1,0.25,6.4487,0.1364,-0.364,0.2027,0.734,-0.352840487854291,0.17658193618171986,0.2509464575446187,-0.20823648653047777,0.10156703424260012,0.2077771329077191,8.8541,0.815,-0.364
2011,H,1,0.3,6.5291,0.1372,-0.364,0.2029,0.737,-0.352840487854291,0.1763115197404002,0.2782585181179016,-0.20823648653047777,0.10069645966337783,0.2341845618107951,8.8541,0.815,-0.364
2011,H,1,0.4,6.6565,0.1384,-0.364,0.2031,0.741,-0.352840487854291,0.1760411032990806,0.2785289345592212,-0.20823648653047777,0.10011607661056297,0.2370864770748694,8.8541,0.815,-0.364
2011,H,1,0.5,6.7594,0.1393,-0.364,0.2033,0.745,-0.352840487854291,0.1755002704164413,0.28583017847485126,-0.20823648653047777,0.0983749274521184,0.2417295414973883,8.8541,0.815,-0.364
2011,H,1,0.75,6.6973,0.1388,-0.364,0.2034,0.742,-0.3528404878542909,0.17712276906435911,0.28150351541373714,-0.20823648653047766,0.0983749274521184,0.2399883923389437,8.8541,0.815,-0.364
2011,H,1,1.0,6.6454,0.1383,-0.364,0.2035,0.74,-0.3528404878542909,0.17874526771227692,0.251487290427258,-0.20823648653047766,0.09895531050493325,0.238827626233314,8.8541,0.815,-0.364
2011,H,2,0.01,5.8085,0.1299,-0.364,0.1928,0.731,-0.352840487854291,0.18550567874526772,0.26041103299080587,-0.23172976784216015,0.07573998839233895,0.3174695298897272,8.8541,0.815,-0.364
2011,H,2,0.02,5.819,0.13,-0.364,0.1933,0.731,-0.352840487854291,0.18415359653866956,0.26446727961060035,-0.22924109150027272,0.07951247823563552,0.3174695298897272,8.8541,0.815,-0.364
2011,H,2,0.03,5.8338,0.1302,-0.364,0.1941,0.729,-0.352840487854291,0.183071930773391,0.25878853434288807,-0.2267570047037083,0.08386535113174695,0.3131166569936158,8.8541,0.815,-0.364
2011,H,2,0.05,5.7945,0.1297,-0.364,0.1959,0.722,-0.3528404878542909,0.18090859924283395,0.25283937263385614,-0.22180259855697193,0.09170052234474753,0.3105049332559489,8.8541,0.815,-0.364
2011,H,2,0.07,5.6913,0.1286,-0.364,0.1975,0.713,-0.3528404878542911,0.1811790156841536,0.24121146565711196,-0.21581762262835325,0.09692396982008125,0.23650609402205455,8.8541,0.815,-0.364
2011,H,2,0.1,5.7177,0.1289,-0.364,0.1993,0.71,-0.3528404878542909,0.18063818280151434,0.22931314223904814,-0.20918263424236994,0.10185722576900755,0.2086477074869414,8.8541,0.815,-0.364
2011,H,2,0.15,5.9217,0.1311,-0.364,0.2005,0.716,-0.352840487854291,0.1752298539751217,0.19172525689561926,-0.2077185681473549,0.1053395240858967,0.1363900174114916,8.8541,0.815,-0.364
2011,H,2,0.2,6.0832,0.1327,-0.364,0.2013,0.722,-0.3528404878542909,0.1760411032990806,0.18496484586262846,-0.20823648653047766,0.1044689495066744,0.18020893789901335,8.8541,0.815,-0.364
2011,H,2,0.25,6.1968,0.1339,-0.364,0.2017,0.726,-0.352840487854291,0.17685235262303947,0.19578150351541374,-0.20823648653047788,0.1044689495066744,0.1819500870574579,8.8541,0.815,-0.364
2011,H,2,0.3,6.2795,0.1347,-0.364,0.2019,0.729,-0.352840487854291,0.1744186046511628,0.19361817198485667,-0.20823648653047788,0.10417875798026698,0.19733023795705165,8.8541,0.815,-0.364
2011,H,2,0.4,6.405,0.1359,-0.364,0.2023,0.733,-0.352840487854291,0.17387777176852354,0.21011357490535423,-0.20823648653047788,0.1024376088218224,0.1999419616947185,8.8541,0.815,-0.364
2011,H,2,0.5,6.5173,0.137,-0.364,0.2026,0.737,-0.3528404878542909,0.17306652244456464,0.19929691725256896,-0.20823648653047777,0.10127684271619268,0.20342426001160765,8.8541,0.815,-0.364
2011,H,2,0.75,6.7638,0.1394,-0.364,0.2029,0.746,-0.352840487854291,0.17225527312060573,0.27122769064359115,-0.20823648653047777,0.09953569355774812,0.2280905397562391,8.8541,0.815,-0.364
2011,H,2,1.0,7.0281,0.1418,-0.364,0.2033,0.756,-0.352840487854291,0.17036235803136832,0.30746349378042187,-0.20823648653047777,0.0975043528728961,0.2811955890887986,8.8541,0.815,-0.364
2011,H,3,0.01,5.7963,0.1298,-0.364,0.1927,0.731,-0.3528404878542909,0.18658734451054623,0.2631151974040022,-0.23251696914637687,0.07486941381311665,0.3195008705745792,8.8541,0.815,-0.364
2011,H,3,0.02,5.7979,0.1298,-0.364,0.193,0.731,-0.3528404878542909,0.18577609518658733,0.26041103299080587,-0.23081354531411447,0.07661056297156123,0.3171793383633198,8.8541,0.815,-0.364
2011,H,3,0.03,5.797,0.1298,-0.364,0.1933,0.73,-0.3528404878542909,0.18442401297998917,0.25635478637101133,-0.22911276241132983,0.0792222867092281,0.3157283807312826,8.8541,0.815,-0.364
2011,H,3,0.05,5.801,0.1298,-0.364,0.1943,0.727,-0.352840487854291,0.18334234721471065,0.2631151974040022,-0.22571911889245877,0.0853163087637841,0.3110853163087638,8.8541,0.815,-0.364
2011,H,3,0.07,5.7806,0.1296,-0.364,0.1956,0.723,-0.3528404878542909,0.1819902650081125,0.24878312601406166,-0.22233603758582543,0.09053975623911782,0.3110853163087638,8.8541,0.815,-0.364
2011,H,3,0.1,5.6075,0.1277,-0.364,0.1972,0.71,-0.352840487854291,0.18253109789075175,0.24067063277447268,-0.21706706733874903,0.0975043528728961,0.23476494486361,8.8541,0.815,-0.364
2011,H,3,0.15,5.6188,0.1279,-0.364,0.1992,0.705,-0.352840487854291,0.18171984856679285,0.22742022714981072,-0.2084653109289195,0.10214741729541497,0.2019733023795705,8.8541,0.815,-0.364
2011,H,3,0.2,5.8031,0.1298,-0.364,0.2001,0.712,-0.352840487854291,0.17793401838831802,0.18766901027582478,-0.20517879458650035,0.1044689495066744,0.11462565293093442,8.8541,0.815,-0.364
2011,H,3,0.25,5.868,0.1305,-0.364,0.2007,0.713,-0.352840487854291,0.1763115197404002,0.183071930773391,-0.20749239096874839,0.10562971561230412,0.124492164828787,8.8541,0.815,-0.364
2011,H,3,0.3,5.9154,0.131,-0.364,0.2012,0.714,-0.352840487854291,0.17901568415359653,0.18469442942130881,-0.20794495060757523,0.10591990713871155,0.11926871735345328,8.8541,0.815,-0.364
2011,H,3,0.4,6.0175,0.1321,-0.364,0.2017,0.718,-0.352840487854291,0.1795565170362358,0.1795565170362358,-0.20823648653047777,0.1065002901915264,0.10388856645385955,8.8541,0.815,-0.364
2011,H,3,0.5,6.1169,0.1331,-0.364,0.2021,0.721,-0.3528404878542909,0.17739318550567876,0.17577068685776095,-0.20823648653047777,0.1065002901915264,0.10475914103308183,8.8541,0.815,-0.364
2011,H,3,0.75,6.3102,0.135,-0.364,0.2024,0.729,-0.352840487854291,0.17658193618171986,0.1903731746890211,-0.20823648653047777,0.10417875798026698,0.10795124782356355,8.8541,0.815,-0.364
2011,H,3,1.0,6.4991,0.1369,-0.364,0.2029,0.736,-0.352840487854291,0.1719848566792861,0.20254191454840453,-0.20823648653047766,0.10272780034822983,0.0943122460824144,8.8541,0.815,-0.364
2011,H,5,0.01,5.7963,0.1298,-0.364,0.1927,0.731,-0.352840487854291,0.18658734451054623,0.2709572742022715,-0.2332184210906596,0.07312826465467208,0.336912362159025,8.8541,0.815,-0.364
2011,H,5,0.02,5.7995,0.1298,-0.364,0.1928,0.731,-0.3528404878542909,0.18523526230394807,0.26473769605191994,-0.2322147517070139,0.07515960533952408,0.3189204875217644,8.8541,0.815,-0.364
2011,H,5,0.03,5.8019,0.1298,-0.364,0.1929,0.731,-0.352840487854291,0.18604651162790697,0.2609518658734451,-0.2312120259899899,0.07603017991874637,0.3142774230992455,8.8541,0.815,-0.364
