structure,resell,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like,beats_bh_return,beats_bh_sharpe
B(초기40% 분할없음),55,28,0.5008,0.0848,-0.1817,0.1351,0.687,False,False
B(초기40% 분할없음),55,29,0.5884,0.0973,-0.1817,0.1458,0.728,False,True
B(초기40% 분할없음),55,30,0.5822,0.0964,-0.1817,0.1471,0.717,False,True
B(초기40% 분할없음),55,31,0.635,0.1036,-0.2112,0.1487,0.757,False,True
B(초기40% 분할없음),55,32,0.6497,0.1056,-0.2112,0.1488,0.768,False,True
B(초기40% 분할없음),55,33,0.6519,0.1059,-0.2031,0.1489,0.77,False,True
B(초기40% 분할없음),55,34,0.1051,0.0203,-0.343,0.185,0.203,False,False
B(초기40% 분할없음),55,35,0.1046,0.0202,-0.343,0.1855,0.203,False,False
B(초기40% 분할없음),55,36,0.1236,0.0236,-0.343,0.1911,0.221,False,False
B(초기40% 분할없음),55,37,0.1715,0.0322,-0.3736,0.1953,0.264,False,False
B(초기40% 분할없음),55,38,0.1533,0.029,-0.3736,0.1968,0.247,False,False
B(초기40% 분할없음),55,39,0.1032,0.0199,-0.3736,0.1982,0.201,False,False
B(초기40% 분할없음),55,40,0.097,0.0187,-0.3736,0.1989,0.195,False,False
B(초기40% 분할없음),55,41,0.1115,0.0214,-0.3736,0.203,0.208,False,False
B(초기40% 분할없음),55,42,0.0388,0.0077,-0.3736,0.2077,0.141,False,False
B(초기40% 분할없음),55,43,0.1038,0.02,-0.3736,0.2085,0.201,False,False
B(초기40% 분할없음),55,44,0.1357,0.0259,-0.3736,0.2092,0.23,False,False
B(초기40% 분할없음),55,45,0.0945,0.0183,-0.3736,0.2107,0.193,False,False
B(초기40% 분할없음),56,10,0.0346,0.0069,-0.0543,0.0384,0.203,False,False
B(초기40% 분할없음),56,11,0.0187,0.0037,-0.0606,0.0424,0.112,False,False
B(초기40% 분할없음),56,12,0.0187,0.0037,-0.0606,0.0424,0.112,False,False
B(초기40% 분할없음),56,13,0.0187,0.0037,-0.0606,0.0424,0.112,False,False
B(초기40% 분할없음),56,14,0.0873,0.0169,-0.0606,0.0498,0.373,False,False
B(초기40% 분할없음),56,15,0.0882,0.0171,-0.0606,0.0498,0.376,False,False
B(초기40% 분할없음),56,16,0.1197,0.0229,-0.0641,0.0589,0.427,False,False
B(초기40% 분할없음),56,17,0.1641,0.031,-0.0696,0.0655,0.513,False,False
B(초기40% 분할없음),56,18,0.144,0.0273,-0.0858,0.0663,0.454,False,False
B(초기40% 분할없음),56,19,0.215,0.0398,-0.0858,0.0836,0.524,False,False
B(초기40% 분할없음),56,20,0.1846,0.0346,-0.1163,0.0853,0.453,False,False
B(초기40% 분할없음),56,21,0.1732,0.0326,-0.1148,0.0857,0.429,False,False
B(초기40% 분할없음),56,22,0.1796,0.0337,-0.1112,0.0865,0.438,False,False
B(초기40% 분할없음),56,23,0.1876,0.0351,-0.1112,0.0923,0.432,False,False
B(초기40% 분할없음),56,24,0.2362,0.0434,-0.1112,0.0929,0.519,False,False
B(초기40% 분할없음),56,25,0.2362,0.0434,-0.1112,0.0929,0.519,False,False
B(초기40% 분할없음),56,26,0.2362,0.0434,-0.1112,0.0929,0.519,False,False
B(초기40% 분할없음),56,27,0.2634,0.048,-0.1575,0.0976,0.545,False,False
B(초기40% 분할없음),56,28,0.4618,0.0791,-0.185,0.1354,0.646,False,False
B(초기40% 분할없음),56,29,0.5127,0.0866,-0.185,0.1465,0.656,False,False
B(초기40% 분할없음),56,30,0.5128,0.0866,-0.185,0.1479,0.651,False,False
B(초기40% 분할없음),56,31,0.5632,0.0937,-0.2144,0.1494,0.691,False,False
B(초기40% 분할없음),56,32,0.5773,0.0957,-0.2144,0.1496,0.703,False,False
B(초기40% 분할없음),56,33,0.5794,0.096,-0.2063,0.1497,0.705,False,False
B(초기40% 분할없음),56,34,0.0542,0.0107,-0.343,0.1856,0.151,False,False
B(초기40% 분할없음),56,35,0.0538,0.0106,-0.343,0.1861,0.15,False,False
B(초기40% 분할없음),56,36,0.0754,0.0147,-0.343,0.1917,0.173,False,False
B(초기40% 분할없음),56,37,0.1328,0.0253,-0.3736,0.1959,0.229,False,False
B(초기40% 분할없음),56,38,0.1173,0.0225,-0.3736,0.1974,0.214,False,False
B(초기40% 분할없음),56,39,0.0687,0.0134,-0.3736,0.1987,0.168,False,False
B(초기40% 분할없음),56,40,0.0627,0.0123,-0.3736,0.1995,0.162,False,False
B(초기40% 분할없음),56,41,0.0768,0.015,-0.3736,0.2036,0.176,False,False
B(초기40% 분할없음),56,42,0.0063,0.0013,-0.3736,0.2083,0.109,False,False
B(초기40% 분할없음),56,43,0.0696,0.0136,-0.3736,0.2094,0.17,False,False
B(초기40% 분할없음),56,44,0.0902,0.0175,-0.3736,0.2103,0.189,False,False
B(초기40% 분할없음),56,45,0.0507,0.01,-0.3736,0.2118,0.153,False,False
B(초기40% 분할없음),57,10,0.019,0.0038,-0.0543,0.0392,0.119,False,False
B(초기40% 분할없음),57,11,0.0033,0.0007,-0.0606,0.0432,0.037,False,False
B(초기40% 분할없음),57,12,0.0033,0.0007,-0.0606,0.0432,0.037,False,False
B(초기40% 분할없음),57,13,0.0033,0.0007,-0.0606,0.0432,0.037,False,False
B(초기40% 분할없음),57,14,0.0647,0.0126,-0.0606,0.0503,0.283,False,False
B(초기40% 분할없음),57,15,0.0654,0.0128,-0.0606,0.0504,0.286,False,False
B(초기40% 분할없음),57,16,0.1139,0.0219,-0.0641,0.0594,0.406,False,False
B(초기40% 분할없음),57,17,0.0996,0.0192,-0.1467,0.0691,0.319,False,False
B(초기40% 분할없음),57,18,0.0996,0.0192,-0.1467,0.0691,0.319,False,False
B(초기40% 분할없음),57,19,0.1678,0.0316,-0.1467,0.0859,0.417,False,False
B(초기40% 분할없음),57,20,0.1386,0.0264,-0.1752,0.0876,0.35,False,False
B(초기40% 분할없음),57,21,0.1258,0.0241,-0.1752,0.0879,0.323,False,False
B(초기40% 분할없음),57,22,0.1319,0.0252,-0.1717,0.0887,0.333,False,False
B(초기40% 분할없음),57,23,0.1302,0.0249,-0.1717,0.0947,0.315,False,False
B(초기40% 분할없음),57,24,0.1827,0.0342,-0.1717,0.0953,0.412,False,False
B(초기40% 분할없음),57,25,0.1827,0.0342,-0.1717,0.0953,0.412,False,False
B(초기40% 분할없음),57,26,0.1827,0.0342,-0.1717,0.0953,0.412,False,False
B(초기40% 분할없음),57,27,0.2181,0.0404,-0.1951,0.0999,0.459,False,False
B(초기40% 분할없음),57,28,0.4356,0.0752,-0.2069,0.1368,0.613,False,False
B(초기40% 분할없음),57,29,0.4856,0.0826,-0.2069,0.1478,0.626,False,False
B(초기40% 분할없음),57,30,0.4554,0.0782,-0.2069,0.1493,0.593,False,False
B(초기40% 분할없음),57,31,0.5039,0.0853,-0.2355,0.1508,0.633,False,False
B(초기40% 분할없음),57,32,0.5175,0.0873,-0.2355,0.151,0.645,False,False
B(초기40% 분할없음),57,33,0.5195,0.0875,-0.2276,0.1511,0.647,False,False
B(초기40% 분할없음),57,34,0.0143,0.0028,-0.343,0.1867,0.108,False,False
B(초기40% 분할없음),57,35,0.0212,0.0042,-0.343,0.1873,0.116,False,False
B(초기40% 분할없음),57,36,0.0422,0.0083,-0.343,0.1928,0.14,False,False
B(초기40% 분할없음),57,37,0.0978,0.0189,-0.3736,0.197,0.196,False,False
B(초기40% 분할없음),57,38,-0.0029,-0.0006,-0.3736,0.2024,0.098,False,False
B(초기40% 분할없음),57,39,-0.0462,-0.0094,-0.3736,0.2038,0.053,False,False
B(초기40% 분할없음),57,40,-0.0516,-0.0106,-0.3736,0.2045,0.048,False,False
B(초기40% 분할없음),57,41,-0.0319,-0.0065,-0.3736,0.2085,0.071,False,False
B(초기40% 분할없음),57,42,-0.0953,-0.0199,-0.3736,0.2131,0.008,False,False
B(초기40% 분할없음),57,43,-0.0397,-0.0081,-0.3736,0.2142,0.067,False,False
B(초기40% 분할없음),57,44,-0.0761,-0.0157,-0.3736,0.2157,0.031,False,False
B(초기40% 분할없음),57,45,-0.074,-0.0153,-0.3736,0.2166,0.034,False,False
B(초기40% 분할없음),58,10,0.0178,0.0035,-0.0543,0.0393,0.113,False,False
B(초기40% 분할없음),58,11,0.0021,0.0004,-0.0606,0.0432,0.032,False,False
B(초기40% 분할없음),58,12,0.0021,0.0004,-0.0606,0.0432,0.032,False,False
B(초기40% 분할없음),58,13,0.0021,0.0004,-0.0606,0.0432,0.032,False,False
B(초기40% 분할없음),58,14,0.079,0.0154,-0.0606,0.0507,0.336,False,False
B(초기40% 분할없음),58,15,0.0797,0.0155,-0.0606,0.0507,0.339,False,False
B(초기40% 분할없음),58,16,0.1395,0.0265,-0.0641,0.0599,0.482,False,False
B(초기40% 분할없음),58,17,0.1249,0.0239,-0.1467,0.0695,0.385,False,False
B(초기40% 분할없음),58,18,0.1249,0.0239,-0.1467,0.0695,0.385,False,False
B(초기40% 분할없음),58,19,0.1947,0.0363,-0.1467,0.0863,0.47,False,False
B(초기40% 분할없음),58,20,0.1648,0.0311,-0.1752,0.0879,0.403,False,False
B(초기40% 분할없음),58,21,0.1518,0.0287,-0.1752,0.0882,0.375,False,False
B(초기40% 분할없음),58,22,0.1579,0.0298,-0.1717,0.0891,0.385,False,False
B(초기40% 분할없음),58,23,0.1561,0.0295,-0.1717,0.095,0.364,False,False
B(초기40% 분할없음),58,24,0.2097,0.0389,-0.1717,0.0956,0.46,False,False
B(초기40% 분할없음),58,25,0.2097,0.0389,-0.1717,0.0956,0.46,False,False
B(초기40% 분할없음),58,26,0.2097,0.0389,-0.1717,0.0956,0.46,False,False
B(초기40% 분할없음),58,27,0.2477,0.0454,-0.1951,0.1012,0.503,False,False
B(초기40% 분할없음),58,28,0.4705,0.0804,-0.2069,0.1377,0.646,False,False
B(초기40% 분할없음),58,29,0.5217,0.0879,-0.2069,0.1487,0.657,False,False
B(초기40% 분할없음),58,30,0.4886,0.0831,-0.2069,0.1501,0.621,False,False
B(초기40% 분할없음),58,31,0.5403,0.0905,-0.2355,0.1517,0.663,False,False
B(초기40% 분할없음),58,32,0.5542,0.0925,-0.2355,0.1518,0.675,False,False
B(초기40% 분할없음),58,33,0.5563,0.0928,-0.2276,0.1519,0.676,False,False
B(초기40% 분할없음),58,34,0.0387,0.0077,-0.343,0.1874,0.135,False,False
B(초기40% 분할없음),58,35,0.0491,0.0097,-0.343,0.188,0.146,False,False
B(초기40% 분할없음),58,36,0.0708,0.0138,-0.343,0.1935,0.169,False,False
B(초기40% 분할없음),58,37,0.128,0.0245,-0.3736,0.1977,0.224,False,False
B(초기40% 분할없음),58,38,0.0254,0.005,-0.3736,0.2031,0.126,False,False
B(초기40% 분할없음),58,39,-0.019,-0.0038,-0.3736,0.2044,0.082,False,False
B(초기40% 분할없음),58,40,-0.0299,-0.0061,-0.3736,0.2048,0.071,False,False
B(초기40% 분할없음),58,41,-0.0097,-0.002,-0.3736,0.2088,0.094,False,False
B(초기40% 분할없음),58,42,-0.0629,-0.013,-0.3736,0.2132,0.043,False,False
B(초기40% 분할없음),58,43,-0.008,-0.0016,-0.3736,0.2144,0.099,False,False
B(초기40% 분할없음),58,44,-0.0455,-0.0093,-0.3736,0.2159,0.063,False,False
B(초기40% 분할없음),58,45,-0.057,-0.0117,-0.3736,0.2167,0.052,False,False
B(초기40% 분할없음),59,10,0.0277,0.0055,-0.0543,0.0402,0.161,False,False
B(초기40% 분할없음),59,11,0.0119,0.0024,-0.0606,0.044,0.078,False,False
B(초기40% 분할없음),59,12,0.0119,0.0024,-0.0606,0.044,0.078,False,False
B(초기40% 분할없음),59,13,0.0119,0.0024,-0.0606,0.044,0.078,False,False
B(초기40% 분할없음),59,14,0.0962,0.0186,-0.0606,0.0515,0.395,False,False
B(초기40% 분할없음),59,15,0.097,0.0187,-0.0606,0.0515,0.398,False,False
B(초기40% 분할없음),59,16,0.1586,0.03,-0.0641,0.0604,0.535,False,False
B(초기40% 분할없음),59,17,0.1433,0.0272,-0.1467,0.0699,0.431,False,False
B(초기40% 분할없음),59,18,0.1433,0.0272,-0.1467,0.0699,0.431,False,False
B(초기40% 분할없음),59,19,0.2142,0.0397,-0.1467,0.0866,0.507,False,False
B(초기40% 분할없음),59,20,0.1838,0.0344,-0.1782,0.0882,0.44,False,False
B(초기40% 분할없음),59,21,0.1706,0.0321,-0.1782,0.0885,0.412,False,False
B(초기40% 분할없음),59,22,0.1768,0.0332,-0.1748,0.0894,0.422,False,False
B(초기40% 분할없음),59,23,0.1725,0.0324,-0.1748,0.0952,0.394,False,False
B(초기40% 분할없음),59,24,0.228,0.042,-0.1748,0.0958,0.492,False,False
B(초기40% 분할없음),59,25,0.228,0.042,-0.1748,0.0958,0.492,False,False
B(초기40% 분할없음),59,26,0.228,0.042,-0.1748,0.0958,0.492,False,False
B(초기40% 분할없음),59,27,0.2682,0.0488,-0.1989,0.1014,0.536,False,False
B(초기40% 분할없음),59,28,0.4947,0.084,-0.2106,0.1379,0.67,False,False
B(초기40% 분할없음),59,29,0.4704,0.0804,-0.2106,0.1596,0.578,False,False
B(초기40% 분할없음),59,30,0.4426,0.0763,-0.2106,0.161,0.549,False,False
B(초기40% 분할없음),59,31,0.4975,0.0844,-0.2367,0.1624,0.594,False,False
B(초기40% 분할없음),59,32,0.511,0.0863,-0.2367,0.1626,0.605,False,False
B(초기40% 분할없음),59,33,0.5114,0.0864,-0.2296,0.1626,0.605,False,False
B(초기40% 분할없음),59,34,0.0088,0.0018,-0.3454,0.1962,0.106,False,False
B(초기40% 분할없음),59,35,0.019,0.0038,-0.3454,0.1967,0.117,False,False
B(초기40% 분할없음),59,36,0.0019,0.0004,-0.3454,0.1974,0.1,False,False
B(초기40% 분할없음),59,37,0.0552,0.0108,-0.3736,0.2015,0.155,False,False
B(초기40% 분할없음),59,38,-0.0466,-0.0095,-0.3736,0.2068,0.055,False,False
B(초기40% 분할없음),59,39,-0.0401,-0.0082,-0.3736,0.207,0.062,False,False
B(초기40% 분할없음),59,40,-0.0507,-0.0104,-0.3736,0.2074,0.051,False,False
B(초기40% 분할없음),59,41,-0.0361,-0.0073,-0.3736,0.2113,0.069,False,False
B(초기40% 분할없음),59,42,-0.0877,-0.0182,-0.3736,0.2157,0.019,False,False
B(초기40% 분할없음),59,43,-0.0326,-0.0066,-0.3736,0.2168,0.076,False,False
B(초기40% 분할없음),59,44,-0.0692,-0.0143,-0.3736,0.2183,0.041,False,False
B(초기40% 분할없음),59,45,-0.0805,-0.0167,-0.3736,0.2192,0.03,False,False
B(초기40% 분할없음),60,10,0.0097,0.0019,-0.0601,0.0453,0.067,False,False
B(초기40% 분할없음),60,11,-0.0058,-0.0012,-0.0606,0.0487,-0.001,False,False
B(초기40% 분할없음),60,12,-0.0058,-0.0012,-0.0606,0.0487,-0.001,False,False
B(초기40% 분할없음),60,13,-0.0058,-0.0012,-0.0606,0.0487,-0.001,False,False
B(초기40% 분할없음),60,14,0.077,0.015,-0.0606,0.0556,0.304,False,False
B(초기40% 분할없음),60,15,0.0778,0.0151,-0.0606,0.0556,0.307,False,False
B(초기40% 분할없음),60,16,0.1353,0.0258,-0.0641,0.064,0.443,False,False
B(초기40% 분할없음),60,17,0.1081,0.0208,-0.1467,0.0734,0.326,False,False
B(초기40% 분할없음),60,18,0.1081,0.0208,-0.1467,0.0734,0.326,False,False
B(초기40% 분할없음),60,19,0.1848,0.0346,-0.1467,0.0903,0.434,False,False
B(초기40% 분할없음),60,20,0.1552,0.0294,-0.1757,0.0919,0.371,False,False
B(초기40% 분할없음),60,21,0.1422,0.027,-0.1757,0.0922,0.344,False,False
B(초기40% 분할없음),60,22,0.1483,0.0281,-0.1723,0.093,0.354,False,False
B(초기40% 분할없음),60,23,0.1465,0.0278,-0.1723,0.0987,0.336,False,False
B(초기40% 분할없음),60,24,0.2012,0.0375,-0.1723,0.0992,0.432,False,False
B(초기40% 분할없음),60,25,0.2012,0.0375,-0.1723,0.0992,0.432,False,False
B(초기40% 분할없음),60,26,0.2012,0.0375,-0.1723,0.0992,0.432,False,False
B(초기40% 분할없음),60,27,0.2332,0.0429,-0.1964,0.1058,0.463,False,False
B(초기40% 분할없음),60,28,0.4247,0.0736,-0.2082,0.1405,0.589,False,False
B(초기40% 분할없음),60,29,0.4084,0.0711,-0.2082,0.1619,0.516,False,False
B(초기40% 분할없음),60,30,0.4082,0.0711,-0.2082,0.1638,0.512,False,False
B(초기40% 분할없음),60,31,0.4613,0.0791,-0.2346,0.1653,0.556,False,False
B(초기40% 분할없음),60,32,0.4744,0.081,-0.2346,0.1654,0.566,False,False
B(초기40% 분할없음),60,33,0.4764,0.0813,-0.2266,0.1655,0.568,False,False
B(초기40% 분할없음),60,34,0.0246,0.0049,-0.348,0.198,0.123,False,False
B(초기40% 분할없음),60,35,0.0055,0.0011,-0.348,0.1983,0.104,False,False
B(초기40% 분할없음),60,36,-0.0114,-0.0023,-0.348,0.1989,0.087,False,False
B(초기40% 분할없음),60,37,0.0435,0.0086,-0.3736,0.203,0.144,False,False
B(초기40% 분할없음),60,38,-0.043,-0.0088,-0.3736,0.2083,0.06,False,False
B(초기40% 분할없음),60,39,-0.0381,-0.0078,-0.3736,0.2085,0.065,False,False
B(초기40% 분할없음),60,40,-0.0487,-0.01,-0.3736,0.209,0.054,False,False
B(초기40% 분할없음),60,41,-0.062,-0.0128,-0.3863,0.2184,0.048,False,False
B(초기40% 분할없음),60,42,-0.1122,-0.0236,-0.3863,0.2227,0.0,False,False
B(초기40% 분할없음),60,43,-0.0529,-0.0108,-0.3863,0.2238,0.061,False,False
B(초기40% 분할없음),60,44,-0.1013,-0.0212,-0.3863,0.2249,0.014,False,False
B(초기40% 분할없음),60,45,-0.1142,-0.024,-0.3863,0.2258,0.001,False,False
B(초기40% 분할없음),61,10,0.0104,0.0021,-0.0601,0.0459,0.07,False,False
B(초기40% 분할없음),61,11,-0.0051,-0.001,-0.0606,0.0493,0.003,False,False
B(초기40% 분할없음),61,12,-0.0051,-0.001,-0.0606,0.0493,0.003,False,False
B(초기40% 분할없음),61,13,-0.0051,-0.001,-0.0606,0.0493,0.003,False,False
B(초기40% 분할없음),61,14,0.0778,0.0151,-0.0606,0.0562,0.304,False,False
B(초기40% 분할없음),61,15,0.0785,0.0153,-0.0606,0.0562,0.307,False,False
B(초기40% 분할없음),61,16,0.1377,0.0262,-0.0641,0.0644,0.447,False,False
B(초기40% 분할없음),61,17,0.1109,0.0213,-0.1467,0.0738,0.332,False,False
B(초기40% 분할없음),61,18,0.1109,0.0213,-0.1467,0.0738,0.332,False,False
B(초기40% 분할없음),61,19,0.1882,0.0352,-0.1467,0.0906,0.439,False,False
B(초기40% 분할없음),61,20,0.1584,0.0299,-0.1751,0.0922,0.376,False,False
B(초기40% 분할없음),61,21,0.1454,0.0276,-0.1751,0.0925,0.35,False,False
B(초기40% 분할없음),61,22,0.1516,0.0287,-0.1717,0.0933,0.36,False,False
B(초기40% 분할없음),61,23,0.1508,0.0286,-0.1717,0.0989,0.343,False,False
B(초기40% 분할없음),61,24,0.2057,0.0382,-0.1717,0.0995,0.439,False,False
B(초기40% 분할없음),61,25,0.2057,0.0382,-0.1717,0.0995,0.439,False,False
B(초기40% 분할없음),61,26,0.2057,0.0382,-0.1717,0.0995,0.439,False,False
B(초기40% 분할없음),61,27,0.2387,0.0439,-0.1958,0.106,0.471,False,False
B(초기40% 분할없음),61,28,0.4311,0.0745,-0.2076,0.1407,0.595,False,False
B(초기40% 분할없음),61,29,0.4326,0.0748,-0.2076,0.1621,0.538,False,False
B(초기40% 분할없음),61,30,0.4325,0.0748,-0.2076,0.164,0.533,False,False
B(초기40% 분할없음),61,31,0.487,0.0828,-0.2338,0.1654,0.577,False,False
B(초기40% 분할없음),61,32,0.5003,0.0848,-0.2338,0.1655,0.588,False,False
B(초기40% 분할없음),61,33,0.5008,0.0848,-0.2266,0.1656,0.588,False,False
B(초기40% 분할없음),61,34,0.0415,0.0082,-0.3401,0.1981,0.141,False,False
B(초기40% 분할없음),61,35,0.0221,0.0044,-0.3401,0.1984,0.121,False,False
B(초기40% 분할없음),61,36,0.0033,0.0007,-0.3401,0.199,0.102,False,False
B(초기40% 분할없음),61,37,0.0597,0.0117,-0.3736,0.2031,0.16,False,False
B(초기40% 분할없음),61,38,-0.0281,-0.0057,-0.3736,0.2084,0.075,False,False
B(초기40% 분할없음),61,39,-0.0231,-0.0047,-0.3736,0.2086,0.08,False,False
B(초기40% 분할없음),61,40,-0.0339,-0.0069,-0.3736,0.2091,0.07,False,False
B(초기40% 분할없음),61,41,-0.0474,-0.0097,-0.3863,0.2185,0.063,False,False
B(초기40% 분할없음),61,42,-0.0971,-0.0203,-0.3863,0.2228,0.016,False,False
B(초기40% 분할없음),61,43,-0.0392,-0.008,-0.3863,0.2239,0.075,False,False
B(초기40% 분할없음),61,44,-0.0883,-0.0184,-0.3863,0.225,0.027,False,False
B(초기40% 분할없음),61,45,-0.1014,-0.0212,-0.3863,0.2259,0.015,False,False
B(초기40% 분할없음),62,10,0.0288,0.0057,-0.0601,0.0467,0.149,False,False
B(초기40% 분할없음),62,11,0.013,0.0026,-0.0606,0.05,0.078,False,False
B(초기40% 분할없음),62,12,0.013,0.0026,-0.0606,0.05,0.078,False,False
B(초기40% 분할없음),62,13,0.013,0.0026,-0.0606,0.05,0.078,False,False
B(초기40% 분할없음),62,14,0.1054,0.0203,-0.0606,0.0569,0.393,False,False
B(초기40% 분할없음),62,15,0.1062,0.0205,-0.0606,0.0569,0.395,False,False
B(초기40% 분할없음),62,16,0.1683,0.0317,-0.0641,0.0651,0.527,False,False
B(초기40% 분할없음),62,17,0.1073,0.0206,-0.1467,0.0757,0.317,False,False
B(초기40% 분할없음),62,18,0.1073,0.0206,-0.1467,0.0757,0.317,False,False
B(초기40% 분할없음),62,19,0.1843,0.0345,-0.1467,0.0922,0.426,False,False
B(초기40% 분할없음),62,20,0.1547,0.0293,-0.1742,0.0937,0.364,False,False
B(초기40% 분할없음),62,21,0.1417,0.0269,-0.1742,0.094,0.339,False,False
B(초기40% 분할없음),62,22,0.1478,0.028,-0.1708,0.0948,0.348,False,False
B(초기40% 분할없음),62,23,0.1464,0.0278,-0.1708,0.1004,0.332,False,False
B(초기40% 분할없음),62,24,0.1936,0.0361,-0.1708,0.1009,0.413,False,False
B(초기40% 분할없음),62,25,0.1936,0.0361,-0.1708,0.1009,0.413,False,False
B(초기40% 분할없음),62,26,0.1936,0.0361,-0.1708,0.1009,0.413,False,False
B(초기40% 분할없음),62,27,0.2255,0.0416,-0.195,0.1073,0.446,False,False
B(초기40% 분할없음),62,28,0.4158,0.0722,-0.2068,0.1417,0.576,False,False
B(초기40% 분할없음),62,29,0.4089,0.0712,-0.2068,0.1628,0.515,False,False
B(초기40% 분할없음),62,30,0.4081,0.071,-0.2068,0.1647,0.51,False,False
B(초기40% 분할없음),62,31,0.4536,0.0779,-0.2329,0.1661,0.547,False,False
B(초기40% 분할없음),62,32,0.4648,0.0796,-0.2329,0.1663,0.556,False,False
B(초기40% 분할없음),62,33,0.4652,0.0796,-0.2258,0.1663,0.556,False,False
B(초기40% 분할없음),62,34,0.0168,0.0034,-0.3401,0.1987,0.116,False,False
B(초기40% 분할없음),62,35,-0.0022,-0.0004,-0.3401,0.199,0.096,False,False
B(초기40% 분할없음),62,36,-0.0205,-0.0041,-0.3401,0.1996,0.077,False,False
B(초기40% 분할없음),62,37,0.0333,0.0066,-0.3736,0.2037,0.134,False,False
B(초기40% 분할없음),62,38,-0.0523,-0.0107,-0.3736,0.209,0.051,False,False
B(초기40% 분할없음),62,39,-0.0475,-0.0097,-0.3736,0.2092,0.056,False,False
B(초기40% 분할없음),62,40,-0.059,-0.0121,-0.3736,0.2096,0.044,False,False
B(초기40% 분할없음),62,41,-0.0695,-0.0143,-0.3863,0.2191,0.041,False,False
B(초기40% 분할없음),62,42,-0.1227,-0.0259,-0.3863,0.2233,-0.01,False,False
B(초기40% 분할없음),62,43,-0.0665,-0.0137,-0.3863,0.2244,0.048,False,False
B(초기40% 분할없음),62,44,-0.1142,-0.024,-0.3863,0.2256,0.001,False,False
B(초기40% 분할없음),62,45,-0.1269,-0.0268,-0.3863,0.2264,-0.011,False,False
B(초기40% 분할없음),63,10,0.0193,0.0038,-0.0601,0.0476,0.107,False,False
B(초기40% 분할없음),63,11,0.0036,0.0007,-0.0601,0.0509,0.04,False,False
B(초기40% 분할없음),63,12,0.0036,0.0007,-0.0601,0.0509,0.04,False,False
B(초기40% 분할없음),63,13,0.0036,0.0007,-0.0601,0.0509,0.04,False,False
B(초기40% 분할없음),63,14,0.0883,0.0171,-0.0601,0.0579,0.332,False,False
B(초기40% 분할없음),63,15,0.089,0.0172,-0.0601,0.0579,0.334,False,False
B(초기40% 분할없음),63,16,0.1532,0.029,-0.0601,0.066,0.48,False,False
B(초기40% 분할없음),63,17,0.1186,0.0227,-0.1467,0.079,0.333,False,False
B(초기40% 분할없음),63,18,0.1186,0.0227,-0.1467,0.079,0.333,False,False
B(초기40% 분할없음),63,19,0.2047,0.0381,-0.1467,0.095,0.453,False,False
B(초기40% 분할없음),63,20,0.1745,0.0328,-0.1669,0.0965,0.393,False,False
B(초기40% 분할없음),63,21,0.1613,0.0305,-0.1669,0.0968,0.368,False,False
B(초기40% 분할없음),63,22,0.1676,0.0316,-0.1634,0.0975,0.377,False,False
B(초기40% 분할없음),63,23,0.1644,0.031,-0.1634,0.1029,0.358,False,False
B(초기40% 분할없음),63,24,0.1984,0.037,-0.1634,0.1036,0.413,False,False
B(초기40% 분할없음),63,25,0.1984,0.037,-0.1634,0.1036,0.413,False,False
B(초기40% 분할없음),63,26,0.1984,0.037,-0.1634,0.1036,0.413,False,False
B(초기40% 분할없음),63,27,0.2346,0.0432,-0.192,0.1099,0.452,False,False
B(초기40% 분할없음),63,28,0.4263,0.0738,-0.2039,0.1436,0.581,False,False
B(초기40% 분할없음),63,29,0.4194,0.0728,-0.2039,0.1645,0.521,False,False
B(초기40% 분할없음),63,30,0.3863,0.0677,-0.2039,0.1656,0.489,False,False
B(초기40% 분할없음),63,31,0.3984,0.0696,-0.2301,0.1667,0.498,False,False
B(초기40% 분할없음),63,32,0.4092,0.0712,-0.2301,0.1668,0.507,False,False
B(초기40% 분할없음),63,33,0.4223,0.0732,-0.2229,0.1669,0.518,False,False
B(초기40% 분할없음),63,34,-0.0158,-0.0032,-0.3401,0.1991,0.082,False,False
B(초기40% 분할없음),63,35,-0.0342,-0.007,-0.3401,0.1994,0.063,False,False
B(초기40% 분할없음),63,36,-0.0517,-0.0106,-0.3401,0.2001,0.044,False,False
B(초기40% 분할없음),63,37,0.0004,0.0001,-0.3736,0.2041,0.102,False,False
B(초기40% 분할없음),63,38,-0.0727,-0.015,-0.3736,0.2094,0.029,False,False
B(초기40% 분할없음),63,39,-0.068,-0.014,-0.3736,0.2096,0.035,False,False
B(초기40% 분할없음),63,40,-0.0762,-0.0158,-0.3736,0.21,0.026,False,False
B(초기40% 분할없음),63,41,-0.0865,-0.018,-0.3863,0.2194,0.024,False,False
B(초기40% 분할없음),63,42,-0.1392,-0.0296,-0.3863,0.2236,-0.027,False,False
B(초기40% 분할없음),63,43,-0.0841,-0.0175,-0.3863,0.2247,0.031,False,False
B(초기40% 분할없음),63,44,-0.1203,-0.0254,-0.3863,0.2258,-0.005,False,False
B(초기40% 분할없음),63,45,-0.157,-0.0337,-0.3863,0.2273,-0.042,False,False
B(초기40% 분할없음),64,10,0.0192,0.0038,-0.0692,0.0482,0.106,False,False
B(초기40% 분할없음),64,11,0.0035,0.0007,-0.0692,0.0514,0.04,False,False
B(초기40% 분할없음),64,12,0.0035,0.0007,-0.0692,0.0514,0.04,False,False
