initial_allocation,ramp_days,buy_interval_days,buy_step,resell_level,crash_level,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
0.3,5,10,0.2,85,30,1.2686,0.1419,-0.2543,0.165,0.89
0.3,5,10,0.2,90,10,1.2686,0.1419,-0.2543,0.165,0.89
0.3,5,10,0.2,90,15,1.2686,0.1419,-0.2543,0.165,0.89
0.3,5,10,0.2,90,20,1.2686,0.1419,-0.2543,0.165,0.89
0.3,5,10,0.2,90,25,1.2686,0.1419,-0.2543,0.165,0.89
0.3,5,10,0.2,90,30,1.2686,0.1419,-0.2543,0.165,0.89
0.3,5,10,0.25,60,10,0.6312,0.0825,-0.189,0.1197,0.724
0.3,5,10,0.25,60,15,0.6323,0.0826,-0.189,0.1233,0.708
0.3,5,10,0.25,60,20,0.6594,0.0855,-0.189,0.1283,0.706
0.3,5,10,0.25,60,25,0.8124,0.1011,-0.189,0.1319,0.799
0.3,5,10,0.25,60,30,0.8972,0.1093,-0.189,0.1342,0.843
0.3,5,10,0.25,65,10,0.9454,0.1138,-0.2083,0.132,0.886
0.3,5,10,0.25,65,15,0.9243,0.1118,-0.2083,0.1334,0.865
0.3,5,10,0.25,65,20,0.9587,0.115,-0.2083,0.137,0.866
0.3,5,10,0.25,65,25,1.0879,0.1266,-0.2083,0.1401,0.924
0.3,5,10,0.25,65,30,1.2531,0.1406,-0.2083,0.142,1.001
0.3,5,10,0.25,70,10,0.7811,0.098,-0.249,0.1488,0.705
0.3,5,10,0.25,70,15,0.7811,0.098,-0.249,0.1488,0.705
0.3,5,10,0.25,70,20,0.7811,0.098,-0.249,0.1488,0.705
0.3,5,10,0.25,70,25,0.9009,0.1096,-0.2543,0.1511,0.767
0.3,5,10,0.25,70,30,0.9847,0.1174,-0.2543,0.1519,0.809
0.3,5,10,0.25,75,10,1.0949,0.1272,-0.2503,0.1534,0.861
0.3,5,10,0.25,75,15,1.0949,0.1272,-0.2503,0.1534,0.861
0.3,5,10,0.25,75,20,1.0949,0.1272,-0.2503,0.1534,0.861
0.3,5,10,0.25,75,25,1.1869,0.1351,-0.2543,0.1551,0.898
0.3,5,10,0.25,75,30,1.192,0.1355,-0.2543,0.1553,0.9
0.3,5,10,0.25,80,10,1.2955,0.1441,-0.2543,0.1614,0.918
0.3,5,10,0.25,80,15,1.2955,0.1441,-0.2543,0.1614,0.918
0.3,5,10,0.25,80,20,1.2955,0.1441,-0.2543,0.1614,0.918
0.3,5,10,0.25,80,25,1.3409,0.1477,-0.2543,0.1619,0.935
0.3,5,10,0.25,80,30,1.339,0.1476,-0.2543,0.1619,0.934
0.3,5,10,0.25,85,10,1.277,0.1426,-0.2543,0.1652,0.893
0.3,5,10,0.25,85,15,1.277,0.1426,-0.2543,0.1652,0.893
0.3,5,10,0.25,85,20,1.277,0.1426,-0.2543,0.1652,0.893
0.3,5,10,0.25,85,25,1.277,0.1426,-0.2543,0.1652,0.893
0.3,5,10,0.25,85,30,1.277,0.1426,-0.2543,0.1652,0.893
0.3,5,10,0.25,90,10,1.277,0.1426,-0.2543,0.1652,0.893
0.3,5,10,0.25,90,15,1.277,0.1426,-0.2543,0.1652,0.893
0.3,5,10,0.25,90,20,1.277,0.1426,-0.2543,0.1652,0.893
0.3,5,10,0.25,90,25,1.277,0.1426,-0.2543,0.1652,0.893
0.3,5,10,0.25,90,30,1.277,0.1426,-0.2543,0.1652,0.893
0.3,5,15,0.05,60,10,0.6047,0.0796,-0.1221,0.0894,0.904
0.3,5,15,0.05,60,15,0.4374,0.0605,-0.1632,0.1058,0.61
0.3,5,15,0.05,60,20,0.5488,0.0734,-0.189,0.1184,0.66
0.3,5,15,0.05,60,25,0.8344,0.1033,-0.189,0.1257,0.847
0.3,5,15,0.05,60,30,1.0452,0.1229,-0.189,0.1296,0.962
0.3,5,15,0.05,65,10,0.7391,0.0938,-0.1221,0.0929,1.015
0.3,5,15,0.05,65,15,0.6095,0.0801,-0.1632,0.1118,0.748
0.3,5,15,0.05,65,20,0.617,0.0809,-0.2083,0.1264,0.681
0.3,5,15,0.05,65,25,0.9265,0.1121,-0.2083,0.1334,0.866
0.3,5,15,0.05,65,30,1.2264,0.1384,-0.2083,0.1388,1.007
0.3,5,15,0.05,70,10,0.6227,0.0816,-0.1691,0.1137,0.749
0.3,5,15,0.05,70,15,0.4289,0.0595,-0.1691,0.1219,0.537
0.3,5,15,0.05,70,20,0.4789,0.0654,-0.2277,0.134,0.542
0.3,5,15,0.05,70,25,0.7481,0.0947,-0.2543,0.1434,0.705
0.3,5,15,0.05,70,30,0.9384,0.1132,-0.2543,0.1477,0.802
0.3,5,15,0.05,75,10,0.7154,0.0913,-0.1789,0.127,0.754
0.3,5,15,0.05,75,15,0.6582,0.0854,-0.1846,0.1294,0.7
0.3,5,15,0.05,75,20,0.7209,0.0919,-0.2277,0.1408,0.697
0.3,5,15,0.05,75,25,0.9735,0.1164,-0.2543,0.1482,0.82
0.3,5,15,0.05,75,30,1.1447,0.1315,-0.2543,0.1516,0.894
0.3,5,15,0.05,80,10,0.7706,0.097,-0.2543,0.151,0.691
0.3,5,15,0.05,80,15,0.7704,0.0969,-0.2543,0.151,0.69
0.3,5,15,0.05,80,20,0.868,0.1065,-0.2543,0.1531,0.74
0.3,5,15,0.05,80,25,1.2705,0.142,-0.2543,0.1572,0.927
0.3,5,15,0.05,80,30,1.3726,0.1502,-0.2543,0.1593,0.962
0.3,5,15,0.05,85,10,1.2558,0.1408,-0.2543,0.1645,0.886
0.3,5,15,0.05,85,15,1.2558,0.1408,-0.2543,0.1645,0.886
0.3,5,15,0.05,85,20,1.2558,0.1408,-0.2543,0.1645,0.886
0.3,5,15,0.05,85,25,1.2558,0.1408,-0.2543,0.1645,0.886
0.3,5,15,0.05,85,30,1.2558,0.1408,-0.2543,0.1645,0.886
0.3,5,15,0.05,90,10,1.2558,0.1408,-0.2543,0.1645,0.886
0.3,5,15,0.05,90,15,1.2558,0.1408,-0.2543,0.1645,0.886
0.3,5,15,0.05,90,20,1.2558,0.1408,-0.2543,0.1645,0.886
0.3,5,15,0.05,90,25,1.2558,0.1408,-0.2543,0.1645,0.886
0.3,5,15,0.05,90,30,1.2558,0.1408,-0.2543,0.1645,0.886
0.3,5,15,0.1,60,10,0.6097,0.0802,-0.1221,0.0926,0.882
0.3,5,15,0.1,60,15,0.4927,0.067,-0.1632,0.1071,0.661
0.3,5,15,0.1,60,20,0.5854,0.0775,-0.189,0.1193,0.688
0.3,5,15,0.1,60,25,0.844,0.1042,-0.189,0.1263,0.851
0.3,5,15,0.1,60,30,1.0326,0.1217,-0.189,0.13,0.952
0.3,5,15,0.1,65,10,0.7394,0.0938,-0.1414,0.0993,0.955
0.3,5,15,0.1,65,15,0.6721,0.0868,-0.1657,0.1149,0.785
0.3,5,15,0.1,65,20,0.6703,0.0866,-0.2083,0.1277,0.717
0.3,5,15,0.1,65,25,0.9433,0.1136,-0.2083,0.1345,0.871
0.3,5,15,0.1,65,30,1.2263,0.1384,-0.2083,0.139,1.006
0.3,5,15,0.1,70,10,0.5968,0.0787,-0.1876,0.1214,0.687
0.3,5,15,0.1,70,15,0.4982,0.0677,-0.1968,0.1263,0.583
0.3,5,15,0.1,70,20,0.544,0.0729,-0.2277,0.1356,0.588
0.3,5,15,0.1,70,25,0.7646,0.0964,-0.2543,0.1442,0.712
0.3,5,15,0.1,70,30,0.9501,0.1142,-0.2543,0.148,0.808
0.3,5,15,0.1,75,10,0.8185,0.1017,-0.1904,0.1356,0.785
0.3,5,15,0.1,75,15,0.8003,0.0999,-0.1959,0.1364,0.769
0.3,5,15,0.1,75,20,0.8089,0.1008,-0.2277,0.1428,0.746
0.3,5,15,0.1,75,25,1.0042,0.1192,-0.2543,0.1495,0.831
0.3,5,15,0.1,75,30,1.1529,0.1323,-0.2543,0.1519,0.897
0.3,5,15,0.1,80,10,0.9657,0.1157,-0.2543,0.1553,0.785
0.3,5,15,0.1,80,15,0.9657,0.1157,-0.2543,0.1553,0.785
0.3,5,15,0.1,80,20,0.9657,0.1157,-0.2543,0.1553,0.785
0.3,5,15,0.1,80,25,1.2695,0.142,-0.2543,0.1589,0.918
0.3,5,15,0.1,80,30,1.3511,0.1485,-0.2543,0.1595,0.951
0.3,5,15,0.1,85,10,1.2542,0.1407,-0.2543,0.1646,0.885
0.3,5,15,0.1,85,15,1.2542,0.1407,-0.2543,0.1646,0.885
0.3,5,15,0.1,85,20,1.2542,0.1407,-0.2543,0.1646,0.885
0.3,5,15,0.1,85,25,1.2542,0.1407,-0.2543,0.1646,0.885
0.3,5,15,0.1,85,30,1.2542,0.1407,-0.2543,0.1646,0.885
0.3,5,15,0.1,90,10,1.2542,0.1407,-0.2543,0.1646,0.885
0.3,5,15,0.1,90,15,1.2542,0.1407,-0.2543,0.1646,0.885
0.3,5,15,0.1,90,20,1.2542,0.1407,-0.2543,0.1646,0.885
0.3,5,15,0.1,90,25,1.2542,0.1407,-0.2543,0.1646,0.885
0.3,5,15,0.1,90,30,1.2542,0.1407,-0.2543,0.1646,0.885
0.3,5,15,0.15,60,10,0.612,0.0804,-0.1325,0.0977,0.844
0.3,5,15,0.15,60,15,0.5497,0.0735,-0.1678,0.1094,0.706
0.3,5,15,0.15,60,20,0.6224,0.0815,-0.189,0.1206,0.712
0.3,5,15,0.15,60,25,0.8534,0.1051,-0.189,0.1272,0.853
0.3,5,15,0.15,60,30,1.0198,0.1206,-0.189,0.1306,0.941
0.3,5,15,0.15,65,10,0.7301,0.0928,-0.1707,0.1092,0.87
0.3,5,15,0.15,65,15,0.7316,0.093,-0.1782,0.1198,0.805
0.3,5,15,0.15,65,20,0.7248,0.0923,-0.2083,0.1299,0.747
0.3,5,15,0.15,65,25,0.9602,0.1152,-0.2083,0.136,0.872
0.3,5,15,0.15,65,30,1.226,0.1384,-0.2083,0.1394,1.003
0.3,5,15,0.15,70,10,0.5759,0.0765,-0.2245,0.1326,0.624
0.3,5,15,0.15,70,15,0.5696,0.0758,-0.2245,0.1331,0.617
0.3,5,15,0.15,70,20,0.6103,0.0802,-0.2277,0.1383,0.629
0.3,5,15,0.15,70,25,0.7809,0.098,-0.2543,0.1456,0.717
0.3,5,15,0.15,70,30,0.9617,0.1153,-0.2543,0.1483,0.813
0.3,5,15,0.15,75,10,0.8885,0.1085,-0.2237,0.1427,0.796
0.3,5,15,0.15,75,15,0.8871,0.1083,-0.2237,0.1427,0.795
0.3,5,15,0.15,75,20,0.9086,0.1104,-0.2277,0.1458,0.794
0.3,5,15,0.15,75,25,1.0449,0.1228,-0.2543,0.1514,0.844
0.3,5,15,0.15,75,30,1.161,0.1329,-0.2543,0.1524,0.898
0.3,5,15,0.15,80,10,1.1076,0.1284,-0.2543,0.1569,0.851
0.3,5,15,0.15,80,15,1.1076,0.1284,-0.2543,0.1569,0.851
0.3,5,15,0.15,80,20,1.1076,0.1284,-0.2543,0.1569,0.851
0.3,5,15,0.15,80,25,1.3137,0.1455,-0.2543,0.1597,0.934
0.3,5,15,0.15,80,30,1.3296,0.1468,-0.2543,0.1599,0.94
0.3,5,15,0.15,85,10,1.2526,0.1406,-0.2543,0.1646,0.884
0.3,5,15,0.15,85,15,1.2526,0.1406,-0.2543,0.1646,0.884
0.3,5,15,0.15,85,20,1.2526,0.1406,-0.2543,0.1646,0.884
0.3,5,15,0.15,85,25,1.2526,0.1406,-0.2543,0.1646,0.884
0.3,5,15,0.15,85,30,1.2526,0.1406,-0.2543,0.1646,0.884
0.3,5,15,0.15,90,10,1.2526,0.1406,-0.2543,0.1646,0.884
0.3,5,15,0.15,90,15,1.2526,0.1406,-0.2543,0.1646,0.884
0.3,5,15,0.15,90,20,1.2526,0.1406,-0.2543,0.1646,0.884
0.3,5,15,0.15,90,25,1.2526,0.1406,-0.2543,0.1646,0.884
0.3,5,15,0.15,90,30,1.2526,0.1406,-0.2543,0.1646,0.884
0.3,5,15,0.2,60,10,0.6137,0.0806,-0.1698,0.1042,0.799
0.3,5,15,0.2,60,15,0.6105,0.0802,-0.1737,0.1121,0.747
0.3,5,15,0.2,60,20,0.6623,0.0858,-0.189,0.1223,0.737
0.3,5,15,0.2,60,25,0.8653,0.1062,-0.189,0.1281,0.855
0.3,5,15,0.2,60,30,1.0069,0.1194,-0.189,0.1313,0.928
0.3,5,15,0.2,65,10,0.7246,0.0923,-0.1992,0.1185,0.807
0.3,5,15,0.2,65,15,0.7594,0.0958,-0.1992,0.1248,0.799
0.3,5,15,0.2,65,20,0.7793,0.0978,-0.2083,0.1322,0.774
0.3,5,15,0.2,65,25,0.9757,0.1166,-0.2083,0.1377,0.873
0.3,5,15,0.2,65,30,1.2254,0.1383,-0.2083,0.1398,1.0
0.3,5,15,0.2,70,10,0.6573,0.0853,-0.2277,0.1388,0.661
0.3,5,15,0.2,70,15,0.6573,0.0853,-0.2277,0.1388,0.661
0.3,5,15,0.2,70,20,0.6721,0.0868,-0.2277,0.1414,0.662
0.3,5,15,0.2,70,25,0.8,0.0999,-0.2543,0.1472,0.723
0.3,5,15,0.2,70,30,0.9733,0.1164,-0.2543,0.1489,0.817
0.3,5,15,0.2,75,10,1.0222,0.1208,-0.2277,0.1469,0.853
0.3,5,15,0.2,75,15,1.0222,0.1208,-0.2277,0.1469,0.853
0.3,5,15,0.2,75,20,1.0388,0.1223,-0.2277,0.1482,0.856
0.3,5,15,0.2,75,25,1.1179,0.1292,-0.2543,0.1526,0.876
0.3,5,15,0.2,75,30,1.1688,0.1336,-0.2543,0.1531,0.899
0.3,5,15,0.2,80,10,1.1882,0.1352,-0.2543,0.1585,0.883
0.3,5,15,0.2,80,15,1.1882,0.1352,-0.2543,0.1585,0.883
0.3,5,15,0.2,80,20,1.1882,0.1352,-0.2543,0.1585,0.883
0.3,5,15,0.2,80,25,1.3127,0.1455,-0.2543,0.1603,0.93
0.3,5,15,0.2,80,30,1.3099,0.1452,-0.2543,0.1603,0.929
0.3,5,15,0.2,85,10,1.251,0.1405,-0.2543,0.1647,0.883
0.3,5,15,0.2,85,15,1.251,0.1405,-0.2543,0.1647,0.883
0.3,5,15,0.2,85,20,1.251,0.1405,-0.2543,0.1647,0.883
0.3,5,15,0.2,85,25,1.251,0.1405,-0.2543,0.1647,0.883
0.3,5,15,0.2,85,30,1.251,0.1405,-0.2543,0.1647,0.883
0.3,5,15,0.2,90,10,1.251,0.1405,-0.2543,0.1647,0.883
0.3,5,15,0.2,90,15,1.251,0.1405,-0.2543,0.1647,0.883
0.3,5,15,0.2,90,20,1.251,0.1405,-0.2543,0.1647,0.883
0.3,5,15,0.2,90,25,1.251,0.1405,-0.2543,0.1647,0.883
0.3,5,15,0.2,90,30,1.251,0.1405,-0.2543,0.1647,0.883
0.3,5,15,0.25,60,10,0.6634,0.0859,-0.179,0.1089,0.814
0.3,5,15,0.25,60,15,0.6677,0.0864,-0.1795,0.1153,0.779
0.3,5,15,0.25,60,20,0.6975,0.0895,-0.189,0.124,0.756
0.3,5,15,0.25,60,25,0.8712,0.1068,-0.189,0.1291,0.854
0.3,5,15,0.25,60,30,0.9949,0.1184,-0.189,0.1323,0.915
0.3,5,15,0.25,65,10,0.7833,0.0982,-0.2071,0.1234,0.824
0.3,5,15,0.25,65,15,0.8091,0.1008,-0.2071,0.128,0.817
0.3,5,15,0.25,65,20,0.8424,0.104,-0.2083,0.1341,0.808
0.3,5,15,0.25,65,25,1.0039,0.1192,-0.2083,0.1388,0.884
0.3,5,15,0.25,65,30,1.2247,0.1383,-0.2083,0.1404,0.996
0.3,5,15,0.25,70,10,0.7337,0.0932,-0.2277,0.1428,0.698
0.3,5,15,0.25,70,15,0.7337,0.0932,-0.2277,0.1428,0.698
0.3,5,15,0.25,70,20,0.7527,0.0952,-0.2277,0.1439,0.706
0.3,5,15,0.25,70,25,0.8355,0.1034,-0.2543,0.1482,0.74
0.3,5,15,0.25,70,30,0.9847,0.1174,-0.2543,0.1495,0.82
0.3,5,15,0.25,75,10,1.0849,0.1264,-0.237,0.1499,0.872
0.3,5,15,0.25,75,15,1.0849,0.1264,-0.237,0.1499,0.872
0.3,5,15,0.25,75,20,1.103,0.128,-0.2304,0.1503,0.879
0.3,5,15,0.25,75,25,1.1561,0.1325,-0.2543,0.1537,0.89
0.3,5,15,0.25,75,30,1.1773,0.1343,-0.2543,0.1539,0.899
0.3,5,15,0.25,80,10,1.2194,0.1378,-0.2543,0.1596,0.892
0.3,5,15,0.25,80,15,1.2194,0.1378,-0.2543,0.1596,0.892
0.3,5,15,0.25,80,20,1.2194,0.1378,-0.2543,0.1596,0.892
0.3,5,15,0.25,80,25,1.3186,0.1459,-0.2543,0.1607,0.931
0.3,5,15,0.25,80,30,1.316,0.1457,-0.2543,0.1607,0.93
0.3,5,15,0.25,85,10,1.2494,0.1403,-0.2543,0.1649,0.882
0.3,5,15,0.25,85,15,1.2494,0.1403,-0.2543,0.1649,0.882
0.3,5,15,0.25,85,20,1.2494,0.1403,-0.2543,0.1649,0.882
0.3,5,15,0.25,85,25,1.2494,0.1403,-0.2543,0.1649,0.882
0.3,5,15,0.25,85,30,1.2494,0.1403,-0.2543,0.1649,0.882
0.3,5,15,0.25,90,10,1.2494,0.1403,-0.2543,0.1649,0.882
0.3,5,15,0.25,90,15,1.2494,0.1403,-0.2543,0.1649,0.882
0.3,5,15,0.25,90,20,1.2494,0.1403,-0.2543,0.1649,0.882
0.3,5,15,0.25,90,25,1.2494,0.1403,-0.2543,0.1649,0.882
0.3,5,15,0.25,90,30,1.2494,0.1403,-0.2543,0.1649,0.882
0.3,5,21,0.05,60,10,0.6098,0.0802,-0.1221,0.0889,0.915
0.3,5,21,0.05,60,15,0.4208,0.0585,-0.1632,0.1055,0.594
0.3,5,21,0.05,60,20,0.5368,0.0721,-0.189,0.1183,0.65
0.3,5,21,0.05,60,25,0.8348,0.1033,-0.189,0.1256,0.848
0.3,5,21,0.05,60,30,1.0486,0.1232,-0.189,0.1295,0.965
0.3,5,21,0.05,65,10,0.7493,0.0948,-0.1221,0.0916,1.038
0.3,5,21,0.05,65,15,0.6043,0.0796,-0.1632,0.1112,0.746
0.3,5,21,0.05,65,20,0.6153,0.0808,-0.2083,0.1261,0.681
0.3,5,21,0.05,65,25,0.9362,0.113,-0.2083,0.1332,0.873
0.3,5,21,0.05,65,30,1.2409,0.1396,-0.2083,0.1387,1.015
0.3,5,21,0.05,70,10,0.618,0.0811,-0.1691,0.1126,0.751
0.3,5,21,0.05,70,15,0.4087,0.0571,-0.1691,0.1211,0.52
0.3,5,21,0.05,70,20,0.4568,0.0628,-0.2277,0.1337,0.524
0.3,5,21,0.05,70,25,0.7448,0.0944,-0.2543,0.1432,0.703
0.3,5,21,0.05,70,30,0.931,0.1125,-0.2543,0.1476,0.798
0.3,5,21,0.05,75,10,0.7508,0.095,-0.1691,0.1216,0.81
0.3,5,21,0.05,75,15,0.609,0.0801,-0.1747,0.1274,0.671
0.3,5,21,0.05,75,20,0.6811,0.0878,-0.2277,0.1404,0.672
0.3,5,21,0.05,75,25,0.9532,0.1145,-0.2543,0.1479,0.81
0.3,5,21,0.05,75,30,1.1386,0.131,-0.2543,0.1516,0.891
0.3,5,21,0.05,80,10,0.7727,0.0972,-0.2543,0.1468,0.707
0.3,5,21,0.05,80,15,0.7136,0.0912,-0.2543,0.1491,0.662
0.3,5,21,0.05,80,20,0.8396,0.1038,-0.2543,0.1527,0.725
0.3,5,21,0.05,80,25,1.2727,0.1422,-0.2543,0.1569,0.929
0.3,5,21,0.05,80,30,1.3829,0.151,-0.2543,0.1592,0.966
0.3,5,21,0.05,85,10,1.2597,0.1412,-0.2543,0.1645,0.888
0.3,5,21,0.05,85,15,1.2597,0.1412,-0.2543,0.1645,0.888
0.3,5,21,0.05,85,20,1.2597,0.1412,-0.2543,0.1645,0.888
0.3,5,21,0.05,85,25,1.2597,0.1412,-0.2543,0.1645,0.888
0.3,5,21,0.05,85,30,1.2597,0.1412,-0.2543,0.1645,0.888
0.3,5,21,0.05,90,10,1.2597,0.1412,-0.2543,0.1645,0.888
0.3,5,21,0.05,90,15,1.2597,0.1412,-0.2543,0.1645,0.888
0.3,5,21,0.05,90,20,1.2597,0.1412,-0.2543,0.1645,0.888
0.3,5,21,0.05,90,25,1.2597,0.1412,-0.2543,0.1645,0.888
0.3,5,21,0.05,90,30,1.2597,0.1412,-0.2543,0.1645,0.888
0.3,5,21,0.1,60,10,0.6215,0.0814,-0.1221,0.0904,0.915
0.3,5,21,0.1,60,15,0.4587,0.0631,-0.1632,0.1063,0.631
0.3,5,21,0.1,60,20,0.5611,0.0748,-0.189,0.1188,0.669
0.3,5,21,0.1,60,25,0.8448,0.1043,-0.189,0.126,0.853
0.3,5,21,0.1,60,30,1.0393,0.1224,-0.189,0.1297,0.958
0.3,5,21,0.1,65,10,0.7635,0.0962,-0.1257,0.0946,1.022
0.3,5,21,0.1,65,15,0.6623,0.0858,-0.1632,0.1127,0.79
0.3,5,21,0.1,65,20,0.6674,0.0863,-0.2083,0.1268,0.719
0.3,5,21,0.1,65,25,0.9634,0.1155,-0.2083,0.1337,0.887
0.3,5,21,0.1,65,30,1.2554,0.1408,-0.2083,0.1388,1.022
0.3,5,21,0.1,70,10,0.5907,0.0781,-0.1691,0.1171,0.703
0.3,5,21,0.1,70,15,0.4572,0.0629,-0.1782,0.1235,0.557
0.3,5,21,0.1,70,20,0.4989,0.0678,-0.2277,0.1346,0.556
0.3,5,21,0.1,70,25,0.7582,0.0957,-0.2543,0.1437,0.71
0.3,5,21,0.1,70,30,0.9352,0.1129,-0.2543,0.1478,0.8
0.3,5,21,0.1,75,10,0.728,0.0926,-0.189,0.1308,0.745
0.3,5,21,0.1,75,15,0.6883,0.0885,-0.189,0.1324,0.709
0.3,5,21,0.1,75,20,0.7274,0.0926,-0.2277,0.1414,0.699
0.3,5,21,0.1,75,25,0.9637,0.1155,-0.2543,0.1486,0.813
0.3,5,21,0.1,75,30,1.141,0.1312,-0.2543,0.1517,0.892
0.3,5,21,0.1,80,10,0.861,0.1058,-0.2543,0.1532,0.736
0.3,5,21,0.1,80,15,0.861,0.1058,-0.2543,0.1532,0.736
0.3,5,21,0.1,80,20,0.9058,0.1101,-0.2543,0.1538,0.759
0.3,5,21,0.1,80,25,1.2722,0.1422,-0.2543,0.1578,0.925
0.3,5,21,0.1,80,30,1.3719,0.1501,-0.2543,0.1593,0.961
0.3,5,21,0.1,85,10,1.262,0.1413,-0.2543,0.1645,0.889
0.3,5,21,0.1,85,15,1.262,0.1413,-0.2543,0.1645,0.889
0.3,5,21,0.1,85,20,1.262,0.1413,-0.2543,0.1645,0.889
0.3,5,21,0.1,85,25,1.262,0.1413,-0.2543,0.1645,0.889
0.3,5,21,0.1,85,30,1.262,0.1413,-0.2543,0.1645,0.889
0.3,5,21,0.1,90,10,1.262,0.1413,-0.2543,0.1645,0.889
0.3,5,21,0.1,90,15,1.262,0.1413,-0.2543,0.1645,0.889
0.3,5,21,0.1,90,20,1.262,0.1413,-0.2543,0.1645,0.889
0.3,5,21,0.1,90,25,1.262,0.1413,-0.2543,0.1645,0.889
0.3,5,21,0.1,90,30,1.262,0.1413,-0.2543,0.1645,0.889
0.3,5,21,0.15,60,10,0.6322,0.0826,-0.1221,0.0928,0.905
0.3,5,21,0.15,60,15,0.4973,0.0676,-0.1632,0.1075,0.664
0.3,5,21,0.15,60,20,0.5854,0.0775,-0.189,0.1196,0.686
0.3,5,21,0.15,60,25,0.8547,0.1052,-0.189,0.1266,0.857
0.3,5,21,0.15,60,30,1.03,0.1215,-0.189,0.13,0.951
0.3,5,21,0.15,65,10,0.7749,0.0974,-0.1476,0.0994,0.988
0.3,5,21,0.15,65,15,0.7213,0.0919,-0.1632,0.115,0.825
0.3,5,21,0.15,65,20,0.7206,0.0919,-0.2083,0.1278,0.754
0.3,5,21,0.15,65,25,0.9905,0.118,-0.2083,0.1345,0.899
0.3,5,21,0.15,65,30,1.2699,0.142,-0.2083,0.139,1.028
0.3,5,21,0.15,70,10,0.5582,0.0745,-0.1921,0.1245,0.641
0.3,5,21,0.15,70,15,0.5057,0.0685,-0.1998,0.1275,0.586
0.3,5,21,0.15,70,20,0.5414,0.0726,-0.2277,0.136,0.585
0.3,5,21,0.15,70,25,0.7715,0.097,-0.2543,0.1445,0.715
0.3,5,21,0.15,70,30,0.9393,0.1132,-0.2543,0.148,0.802
0.3,5,21,0.15,75,10,0.7931,0.0992,-0.1904,0.1359,0.767
0.3,5,21,0.15,75,15,0.77,0.0969,-0.1982,0.1368,0.747
0.3,5,21,0.15,75,20,0.7738,0.0973,-0.2277,0.143,0.723
0.3,5,21,0.15,75,25,0.9738,0.1164,-0.2543,0.1496,0.814
0.3,5,21,0.15,75,30,1.1433,0.1314,-0.2543,0.1519,0.892
0.3,5,21,0.15,80,10,0.9817,0.1172,-0.2543,0.1554,0.793
0.3,5,21,0.15,80,15,0.9817,0.1172,-0.2543,0.1554,0.793
0.3,5,21,0.15,80,20,0.9817,0.1172,-0.2543,0.1554,0.793
0.3,5,21,0.15,80,25,1.2811,0.1429,-0.2543,0.159,0.923
0.3,5,21,0.15,80,30,1.3607,0.1493,-0.2543,0.1595,0.955
0.3,5,21,0.15,85,10,1.2643,0.1415,-0.2543,0.1645,0.89
0.3,5,21,0.15,85,15,1.2643,0.1415,-0.2543,0.1645,0.89
0.3,5,21,0.15,85,20,1.2643,0.1415,-0.2543,0.1645,0.89
0.3,5,21,0.15,85,25,1.2643,0.1415,-0.2543,0.1645,0.89
0.3,5,21,0.15,85,30,1.2643,0.1415,-0.2543,0.1645,0.89
0.3,5,21,0.15,90,10,1.2643,0.1415,-0.2543,0.1645,0.89
0.3,5,21,0.15,90,15,1.2643,0.1415,-0.2543,0.1645,0.89
0.3,5,21,0.15,90,20,1.2643,0.1415,-0.2543,0.1645,0.89
0.3,5,21,0.15,90,25,1.2643,0.1415,-0.2543,0.1645,0.89
0.3,5,21,0.15,90,30,1.2643,0.1415,-0.2543,0.1645,0.89
0.3,5,21,0.2,60,10,0.642,0.0836,-0.1221,0.096,0.887
0.3,5,21,0.2,60,15,0.5368,0.0721,-0.1659,0.1091,0.695
0.3,5,21,0.2,60,20,0.6101,0.0802,-0.189,0.1207,0.702
0.3,5,21,0.2,60,25,0.8646,0.1062,-0.189,0.1273,0.859
0.3,5,21,0.2,60,30,1.0205,0.1207,-0.189,0.1303,0.943
0.3,5,21,0.2,65,10,0.7826,0.0982,-0.1693,0.1057,0.942
0.3,5,21,0.2,65,15,0.7804,0.0979,-0.1689,0.1181,0.853
0.3,5,21,0.2,65,20,0.7753,0.0974,-0.2083,0.1292,0.787
0.3,5,21,0.2,65,25,1.018,0.1204,-0.2083,0.1356,0.91
0.3,5,21,0.2,65,30,1.2844,0.1432,-0.2083,0.1392,1.035
0.3,5,21,0.2,70,10,0.5389,0.0723,-0.2209,0.1325,0.595
0.3,5,21,0.2,70,15,0.538,0.0722,-0.2212,0.1326,0.594
0.3,5,21,0.2,70,20,0.5844,0.0774,-0.2277,0.1379,0.611
0.3,5,21,0.2,70,25,0.7845,0.0983,-0.2543,0.1456,0.719
0.3,5,21,0.2,70,30,0.9433,0.1136,-0.2543,0.1483,0.803
0.3,5,21,0.2,75,10,0.8169,0.1015,-0.2183,0.1414,0.757
0.3,5,21,0.2,75,15,0.8129,0.1012,-0.2188,0.1414,0.755
0.3,5,21,0.2,75,20,0.8235,0.1022,-0.2277,0.1451,0.746
0.3,5,21,0.2,75,25,0.987,0.1176,-0.2543,0.151,0.815
0.3,5,21,0.2,75,30,1.1454,0.1316,-0.2543,0.1522,0.892
0.3,5,21,0.2,80,10,1.0847,0.1264,-0.2543,0.1564,0.842
0.3,5,21,0.2,80,15,1.0847,0.1264,-0.2543,0.1564,0.842
