structure,resell,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like,beats_bh_return,beats_bh_sharpe
F(초기40% 10일분할),72,45,0.0838,0.0131,-0.3863,0.2284,0.173,False,False
F(초기40% 10일분할),73,10,-0.0906,-0.0152,-0.3372,0.1052,-0.097,False,False
F(초기40% 10일분할),73,11,-0.0906,-0.0152,-0.3372,0.1052,-0.097,False,False
F(초기40% 10일분할),73,12,-0.0906,-0.0152,-0.3372,0.1052,-0.097,False,False
F(초기40% 10일분할),73,13,-0.0906,-0.0152,-0.3372,0.1052,-0.097,False,False
F(초기40% 10일분할),73,14,-0.0906,-0.0152,-0.3372,0.1052,-0.097,False,False
F(초기40% 10일분할),73,15,-0.0906,-0.0152,-0.3372,0.1052,-0.097,False,False
F(초기40% 10일분할),73,16,-0.0468,-0.0077,-0.3372,0.1058,-0.022,False,False
F(초기40% 10일분할),73,17,-0.0023,-0.0004,-0.3372,0.1173,0.055,False,False
F(초기40% 10일분할),73,18,-0.0023,-0.0004,-0.3372,0.1173,0.055,False,False
F(초기40% 10일분할),73,19,0.0705,0.011,-0.3375,0.1241,0.153,False,False
F(초기40% 10일분할),73,20,0.0796,0.0124,-0.3364,0.1242,0.164,False,False
F(초기40% 10일분할),73,21,0.0677,0.0106,-0.3437,0.125,0.149,False,False
F(초기40% 10일분할),73,22,0.0694,0.0109,-0.3441,0.1265,0.151,False,False
F(초기40% 10일분할),73,23,0.0564,0.0089,-0.3441,0.1274,0.135,False,False
F(초기40% 10일분할),73,24,0.058,0.0091,-0.3441,0.1274,0.137,False,False
F(초기40% 10일분할),73,25,0.0961,0.0149,-0.3479,0.1325,0.181,False,False
F(초기40% 10일분할),73,26,0.0961,0.0149,-0.3479,0.1325,0.181,False,False
F(초기40% 10일분할),73,27,0.0661,0.0104,-0.3479,0.1351,0.146,False,False
F(초기40% 10일분할),73,28,0.237,0.0349,-0.3479,0.1635,0.296,False,False
F(초기40% 10일분할),73,29,0.2694,0.0392,-0.3479,0.179,0.309,False,False
F(초기40% 10일분할),73,30,0.278,0.0403,-0.3479,0.1798,0.315,False,False
F(초기40% 10일분할),73,31,0.3403,0.0484,-0.3479,0.1806,0.358,False,False
F(초기40% 10일분할),73,32,0.3565,0.0504,-0.3479,0.1807,0.369,False,False
F(초기40% 10일분할),73,33,0.3677,0.0518,-0.3479,0.1818,0.375,False,False
F(초기40% 10일분할),73,34,0.0255,0.0041,-0.3479,0.2052,0.122,False,False
F(초기40% 10일분할),73,35,0.0255,0.0041,-0.3479,0.2052,0.122,False,False
F(초기40% 10일분할),73,36,0.0393,0.0062,-0.3479,0.2055,0.133,False,False
F(초기40% 10일분할),73,37,0.0719,0.0113,-0.3736,0.2085,0.159,False,False
F(초기40% 10일분할),73,38,-0.042,-0.0069,-0.3736,0.2122,0.072,False,False
F(초기40% 10일분할),73,39,-0.0161,-0.0026,-0.3736,0.2125,0.093,False,False
F(초기40% 10일분할),73,40,-0.0017,-0.0003,-0.3736,0.2126,0.104,False,False
F(초기40% 10일분할),73,41,0.1729,0.0261,-0.3863,0.2219,0.23,False,False
F(초기40% 10일분할),73,42,0.1184,0.0182,-0.3863,0.2253,0.195,False,False
F(초기40% 10일분할),73,43,0.1863,0.0279,-0.3863,0.2256,0.238,False,False
F(초기40% 10일분할),73,44,0.1507,0.0229,-0.3863,0.2265,0.216,False,False
F(초기40% 10일분할),73,45,0.0797,0.0124,-0.3863,0.2284,0.17,False,False
F(초기40% 10일분할),74,10,-0.0748,-0.0125,-0.3372,0.1021,-0.075,False,False
F(초기40% 10일분할),74,11,-0.0748,-0.0125,-0.3372,0.1021,-0.075,False,False
F(초기40% 10일분할),74,12,-0.0748,-0.0125,-0.3372,0.1021,-0.075,False,False
F(초기40% 10일분할),74,13,-0.0748,-0.0125,-0.3372,0.1021,-0.075,False,False
F(초기40% 10일분할),74,14,-0.0748,-0.0125,-0.3372,0.1021,-0.075,False,False
F(초기40% 10일분할),74,15,-0.0748,-0.0125,-0.3372,0.1021,-0.075,False,False
F(초기40% 10일분할),74,16,-0.0309,-0.0051,-0.3372,0.1028,0.001,False,False
F(초기40% 10일분할),74,17,0.021,0.0034,-0.3372,0.1147,0.088,False,False
F(초기40% 10일분할),74,18,0.021,0.0034,-0.3372,0.1147,0.088,False,False
F(초기40% 10일분할),74,19,0.0922,0.0143,-0.3375,0.1217,0.181,False,False
F(초기40% 10일분할),74,20,0.1015,0.0157,-0.3364,0.1218,0.193,False,False
F(초기40% 10일분할),74,21,0.0894,0.0139,-0.3437,0.1226,0.177,False,False
F(초기40% 10일분할),74,22,0.0911,0.0142,-0.3441,0.1241,0.179,False,False
F(초기40% 10일분할),74,23,0.0778,0.0122,-0.3441,0.125,0.162,False,False
F(초기40% 10일분할),74,24,0.0794,0.0124,-0.3441,0.125,0.164,False,False
F(초기40% 10일분할),74,25,0.1183,0.0182,-0.3479,0.1302,0.208,False,False
F(초기40% 10일분할),74,26,0.1183,0.0182,-0.3479,0.1302,0.208,False,False
F(초기40% 10일분할),74,27,0.0877,0.0136,-0.3479,0.1328,0.171,False,False
F(초기40% 10일분할),74,28,0.2808,0.0407,-0.3479,0.1625,0.332,False,False
F(초기40% 10일분할),74,29,0.3314,0.0472,-0.3479,0.1784,0.354,False,False
F(초기40% 10일분할),74,30,0.3444,0.0489,-0.3479,0.1792,0.362,False,False
F(초기40% 10일분할),74,31,0.41,0.057,-0.3479,0.18,0.405,False,False
F(초기40% 10일분할),74,32,0.4271,0.059,-0.3479,0.1801,0.416,False,False
F(초기40% 10일분할),74,33,0.4388,0.0604,-0.3479,0.1812,0.422,False,False
F(초기40% 10일분할),74,34,0.0572,0.009,-0.3479,0.2052,0.147,False,False
F(초기40% 10일분할),74,35,0.0572,0.009,-0.3479,0.2052,0.147,False,False
F(초기40% 10일분할),74,36,0.0732,0.0115,-0.3479,0.2055,0.159,False,False
F(초기40% 10일분할),74,37,0.1049,0.0162,-0.3736,0.2086,0.183,False,False
F(초기40% 10일분할),74,38,-0.0125,-0.002,-0.3736,0.2124,0.096,False,False
F(초기40% 10일분할),74,39,0.0142,0.0023,-0.3736,0.2126,0.117,False,False
F(초기40% 10일분할),74,40,0.0291,0.0046,-0.3736,0.2127,0.128,False,False
F(초기40% 10일분할),74,41,0.2024,0.0302,-0.3863,0.2222,0.249,False,False
F(초기40% 10일분할),74,42,0.1459,0.0222,-0.3863,0.2255,0.213,False,False
F(초기40% 10일분할),74,43,0.2156,0.032,-0.3863,0.2259,0.256,False,False
F(초기40% 10일분할),74,44,0.179,0.0269,-0.3863,0.2268,0.234,False,False
F(초기40% 10일분할),74,45,0.1064,0.0164,-0.3863,0.2287,0.188,False,False
F(초기40% 10일분할),75,10,-0.0375,-0.0061,-0.3372,0.1038,-0.009,False,False
F(초기40% 10일분할),75,11,-0.0375,-0.0061,-0.3372,0.1038,-0.009,False,False
F(초기40% 10일분할),75,12,-0.0375,-0.0061,-0.3372,0.1038,-0.009,False,False
F(초기40% 10일분할),75,13,-0.0375,-0.0061,-0.3372,0.1038,-0.009,False,False
F(초기40% 10일분할),75,14,-0.0375,-0.0061,-0.3372,0.1038,-0.009,False,False
F(초기40% 10일분할),75,15,-0.0375,-0.0061,-0.3372,0.1038,-0.009,False,False
F(초기40% 10일분할),75,16,0.0082,0.0013,-0.3372,0.1045,0.065,False,False
F(초기40% 10일분할),75,17,0.0611,0.0096,-0.3372,0.1162,0.143,False,False
F(초기40% 10일분할),75,18,0.0611,0.0096,-0.3372,0.1162,0.143,False,False
F(초기40% 10일분할),75,19,0.1523,0.0231,-0.3375,0.1251,0.251,False,False
F(초기40% 10일분할),75,20,0.1622,0.0245,-0.3364,0.1252,0.262,False,False
F(초기40% 10일분할),75,21,0.1494,0.0227,-0.3437,0.126,0.246,False,False
F(초기40% 10일분할),75,22,0.1511,0.023,-0.3441,0.1274,0.247,False,False
F(초기40% 10일분할),75,23,0.1371,0.0209,-0.3441,0.1283,0.23,False,False
F(초기40% 10일분할),75,24,0.1388,0.0212,-0.3441,0.1283,0.232,False,False
F(초기40% 10일분할),75,25,0.1799,0.027,-0.3479,0.1334,0.272,False,False
F(초기40% 10일분할),75,26,0.1799,0.027,-0.3479,0.1334,0.272,False,False
F(초기40% 10일분할),75,27,0.1475,0.0224,-0.3479,0.136,0.236,False,False
F(초기40% 10일분할),75,28,0.3512,0.0497,-0.3479,0.1651,0.383,False,False
F(초기40% 10일분할),75,29,0.4047,0.0563,-0.3479,0.1807,0.401,False,False
F(초기40% 10일분할),75,30,0.4109,0.0571,-0.3479,0.1815,0.404,False,False
F(초기40% 10일분할),75,31,0.4109,0.0571,-0.3479,0.1815,0.404,False,False
F(초기40% 10일분할),75,32,0.4109,0.0571,-0.3479,0.1815,0.404,False,False
F(초기40% 10일분할),75,33,0.4225,0.0585,-0.3479,0.1826,0.41,False,False
F(초기40% 10일분할),75,34,0.0452,0.0072,-0.3479,0.2064,0.138,False,False
F(초기40% 10일분할),75,35,0.0452,0.0072,-0.3479,0.2064,0.138,False,False
F(초기40% 10일분할),75,36,0.0574,0.009,-0.3479,0.2068,0.147,False,False
F(초기40% 10일분할),75,37,0.1127,0.0174,-0.3736,0.21,0.189,False,False
F(초기40% 10일분할),75,38,-0.0055,-0.0009,-0.3736,0.2137,0.102,False,False
F(초기40% 10일분할),75,39,0.0214,0.0034,-0.3736,0.214,0.123,False,False
F(초기40% 10일분할),75,40,0.0363,0.0058,-0.3736,0.2141,0.134,False,False
F(초기40% 10일분할),75,41,0.2091,0.0311,-0.3863,0.2235,0.252,False,False
F(초기40% 10일분할),75,42,0.1522,0.0231,-0.3863,0.2268,0.217,False,False
F(초기40% 10일분할),75,43,0.2223,0.0329,-0.3863,0.2272,0.26,False,False
F(초기40% 10일분할),75,44,0.1856,0.0278,-0.3863,0.228,0.238,False,False
F(초기40% 10일분할),75,45,0.1125,0.0173,-0.3863,0.2299,0.192,False,False
F(초기40% 10일분할),76,10,-0.003,-0.0005,-0.3372,0.1113,0.051,False,False
F(초기40% 10일분할),76,11,-0.003,-0.0005,-0.3372,0.1113,0.051,False,False
F(초기40% 10일분할),76,12,-0.003,-0.0005,-0.3372,0.1113,0.051,False,False
F(초기40% 10일분할),76,13,-0.003,-0.0005,-0.3372,0.1113,0.051,False,False
F(초기40% 10일분할),76,14,-0.003,-0.0005,-0.3372,0.1113,0.051,False,False
F(초기40% 10일분할),76,15,-0.003,-0.0005,-0.3372,0.1113,0.051,False,False
F(초기40% 10일분할),76,16,0.0443,0.007,-0.3372,0.112,0.12,False,False
F(초기40% 10일분할),76,17,0.0963,0.0149,-0.3372,0.1215,0.186,False,False
F(초기40% 10일분할),76,18,0.0963,0.0149,-0.3372,0.1215,0.186,False,False
F(초기40% 10일분할),76,19,0.1768,0.0266,-0.3375,0.1286,0.274,False,False
F(초기40% 10일분할),76,20,0.1856,0.0278,-0.3364,0.1287,0.284,False,False
F(초기40% 10일분할),76,21,0.1725,0.026,-0.3437,0.1294,0.269,False,False
F(초기40% 10일분할),76,22,0.1743,0.0262,-0.3441,0.1308,0.269,False,False
F(초기40% 10일분할),76,23,0.1612,0.0244,-0.3441,0.1315,0.254,False,False
F(초기40% 10일분할),76,24,0.1624,0.0246,-0.3441,0.1315,0.256,False,False
F(초기40% 10일분할),76,25,0.2043,0.0304,-0.3479,0.1365,0.294,False,False
F(초기40% 10일분할),76,26,0.2043,0.0304,-0.3479,0.1365,0.294,False,False
F(초기40% 10일분할),76,27,0.1803,0.0271,-0.3479,0.1388,0.268,False,False
F(초기40% 10일분할),76,28,0.3865,0.0541,-0.3479,0.1674,0.406,False,False
F(초기40% 10일분할),76,29,0.4337,0.0598,-0.3479,0.1819,0.418,False,False
F(초기40% 10일분할),76,30,0.4452,0.0612,-0.3479,0.1828,0.424,False,False
F(초기40% 10일분할),76,31,0.4452,0.0612,-0.3479,0.1828,0.424,False,False
F(초기40% 10일분할),76,32,0.4452,0.0612,-0.3479,0.1828,0.424,False,False
F(초기40% 10일분할),76,33,0.4571,0.0626,-0.3479,0.1839,0.43,False,False
F(초기40% 10일분할),76,34,0.0591,0.0093,-0.3479,0.2076,0.149,False,False
F(초기40% 10일분할),76,35,0.0591,0.0093,-0.3479,0.2076,0.149,False,False
F(초기40% 10일분할),76,36,0.0739,0.0116,-0.3479,0.2079,0.16,False,False
F(초기40% 10일분할),76,37,0.1301,0.0199,-0.3736,0.2111,0.201,False,False
F(초기40% 10일분할),76,38,0.0315,0.005,-0.3736,0.2147,0.131,False,False
F(초기40% 10일분할),76,39,0.0593,0.0093,-0.3736,0.2149,0.152,False,False
F(초기40% 10일분할),76,40,0.0749,0.0117,-0.3736,0.215,0.163,False,False
F(초기40% 10일분할),76,41,0.2542,0.0372,-0.3863,0.2244,0.279,False,False
F(초기40% 10일분할),76,42,0.1987,0.0297,-0.3863,0.2276,0.246,False,False
F(초기40% 10일분할),76,43,0.2372,0.0349,-0.3863,0.2281,0.269,False,False
F(초기40% 10일분할),76,44,0.2,0.0298,-0.3863,0.229,0.246,False,False
F(초기40% 10일분할),76,45,0.126,0.0193,-0.3863,0.2309,0.201,False,False
F(초기40% 10일분할),77,10,0.0232,0.0037,-0.3372,0.1131,0.09,False,False
F(초기40% 10일분할),77,11,0.0232,0.0037,-0.3372,0.1131,0.09,False,False
F(초기40% 10일분할),77,12,0.0232,0.0037,-0.3372,0.1131,0.09,False,False
F(초기40% 10일분할),77,13,0.0232,0.0037,-0.3372,0.1131,0.09,False,False
F(초기40% 10일분할),77,14,0.0232,0.0037,-0.3372,0.1131,0.09,False,False
F(초기40% 10일분할),77,15,0.0232,0.0037,-0.3372,0.1131,0.09,False,False
F(초기40% 10일분할),77,16,0.0708,0.0111,-0.3372,0.1138,0.157,False,False
F(초기40% 10일분할),77,17,0.1242,0.0191,-0.3372,0.1232,0.219,False,False
F(초기40% 10일분할),77,18,0.1242,0.0191,-0.3372,0.1232,0.219,False,False
F(초기40% 10일분할),77,19,0.2068,0.0308,-0.3375,0.1301,0.305,False,False
F(초기40% 10일분할),77,20,0.2158,0.032,-0.3364,0.1302,0.314,False,False
F(초기40% 10일분할),77,21,0.2024,0.0302,-0.3437,0.1309,0.299,False,False
F(초기40% 10일분할),77,22,0.2042,0.0304,-0.3441,0.1323,0.299,False,False
F(초기40% 10일분할),77,23,0.1907,0.0286,-0.3441,0.1331,0.284,False,False
F(초기40% 10일분할),77,24,0.1921,0.0287,-0.3441,0.1331,0.286,False,False
F(초기40% 10일분할),77,25,0.235,0.0346,-0.3479,0.138,0.323,False,False
F(초기40% 10일분할),77,26,0.235,0.0346,-0.3479,0.138,0.323,False,False
F(초기40% 10일분할),77,27,0.2104,0.0313,-0.3479,0.1402,0.296,False,False
F(초기40% 10일분할),77,28,0.4135,0.0574,-0.3479,0.1679,0.424,False,False
F(초기40% 10일분할),77,29,0.454,0.0622,-0.3479,0.1822,0.43,False,False
F(초기40% 10일분할),77,30,0.4654,0.0636,-0.3479,0.1832,0.436,False,False
F(초기40% 10일분할),77,31,0.4654,0.0636,-0.3479,0.1832,0.436,False,False
F(초기40% 10일분할),77,32,0.4654,0.0636,-0.3479,0.1832,0.436,False,False
F(초기40% 10일분할),77,33,0.4774,0.065,-0.3479,0.1843,0.442,False,False
F(초기40% 10일분할),77,34,0.0918,0.0143,-0.3479,0.2077,0.173,False,False
F(초기40% 10일분할),77,35,0.0918,0.0143,-0.3479,0.2077,0.173,False,False
F(초기40% 10일분할),77,36,0.107,0.0165,-0.3479,0.2081,0.184,False,False
F(초기40% 10일분할),77,37,0.1648,0.0249,-0.3736,0.2113,0.225,False,False
F(초기40% 10일분할),77,38,0.0631,0.0099,-0.3736,0.2148,0.154,False,False
F(초기40% 10일분할),77,39,0.0915,0.0142,-0.3736,0.2151,0.175,False,False
F(초기40% 10일분할),77,40,0.1076,0.0166,-0.3736,0.2152,0.186,False,False
F(초기40% 10일분할),77,41,0.2917,0.0421,-0.3863,0.2245,0.301,False,False
F(초기40% 10일분할),77,42,0.2349,0.0346,-0.3863,0.2277,0.267,False,False
F(초기40% 10일분할),77,43,0.2745,0.0399,-0.3863,0.2283,0.29,False,False
F(초기40% 10일분할),77,44,0.2378,0.035,-0.3863,0.2291,0.269,False,False
F(초기40% 10일분할),77,45,0.1621,0.0245,-0.3863,0.231,0.223,False,False
F(초기40% 10일분할),78,10,0.0052,0.0008,-0.3372,0.1191,0.067,False,False
F(초기40% 10일분할),78,11,0.0052,0.0008,-0.3372,0.1191,0.067,False,False
F(초기40% 10일분할),78,12,0.0052,0.0008,-0.3372,0.1191,0.067,False,False
F(초기40% 10일분할),78,13,0.0052,0.0008,-0.3372,0.1191,0.067,False,False
F(초기40% 10일분할),78,14,0.0052,0.0008,-0.3372,0.1191,0.067,False,False
F(초기40% 10일분할),78,15,0.0052,0.0008,-0.3372,0.1191,0.067,False,False
F(초기40% 10일분할),78,16,0.052,0.0082,-0.3372,0.1197,0.13,False,False
F(초기40% 10일분할),78,17,0.0915,0.0142,-0.3372,0.1248,0.179,False,False
F(초기40% 10일분할),78,18,0.0915,0.0142,-0.3372,0.1248,0.179,False,False
F(초기40% 10일분할),78,19,0.1717,0.0259,-0.3375,0.1317,0.265,False,False
F(초기40% 10일분할),78,20,0.1804,0.0271,-0.3364,0.1318,0.275,False,False
F(초기40% 10일분할),78,21,0.1674,0.0253,-0.3437,0.1325,0.26,False,False
F(초기40% 10일분할),78,22,0.1692,0.0255,-0.3441,0.1339,0.261,False,False
F(초기40% 10일분할),78,23,0.1561,0.0237,-0.3441,0.1346,0.246,False,False
F(초기40% 10일분할),78,24,0.1574,0.0239,-0.3441,0.1346,0.247,False,False
F(초기40% 10일분할),78,25,0.1991,0.0297,-0.3479,0.1394,0.286,False,False
F(초기40% 10일분할),78,26,0.1991,0.0297,-0.3479,0.1394,0.286,False,False
F(초기40% 10일분할),78,27,0.1752,0.0264,-0.3479,0.1417,0.26,False,False
F(초기40% 10일분할),78,28,0.3724,0.0524,-0.3479,0.1691,0.394,False,False
F(초기40% 10일분할),78,29,0.4118,0.0572,-0.3479,0.1834,0.402,False,False
F(초기40% 10일분할),78,30,0.3709,0.0522,-0.3479,0.1892,0.37,False,False
F(초기40% 10일분할),78,31,0.3709,0.0522,-0.3479,0.1892,0.37,False,False
F(초기40% 10일분할),78,32,0.3709,0.0522,-0.3479,0.1892,0.37,False,False
F(초기40% 10일분할),78,33,0.3821,0.0536,-0.3479,0.1902,0.376,False,False
F(초기40% 10일분할),78,34,-0.0054,-0.0009,-0.3479,0.2126,0.102,False,False
F(초기40% 10일분할),78,35,-0.0054,-0.0009,-0.3479,0.2126,0.102,False,False
F(초기40% 10일분할),78,36,0.0084,0.0014,-0.3479,0.213,0.113,False,False
F(초기40% 10일분할),78,37,0.0611,0.0096,-0.3736,0.2161,0.153,False,False
F(초기40% 10일분할),78,38,0.0611,0.0096,-0.3736,0.2161,0.153,False,False
F(초기40% 10일분할),78,39,0.0894,0.0139,-0.3736,0.2164,0.173,False,False
F(초기40% 10일분할),78,40,0.1054,0.0163,-0.3736,0.2165,0.185,False,False
F(초기40% 10일분할),78,41,0.2892,0.0418,-0.3863,0.2257,0.299,False,False
F(초기40% 10일분할),78,42,0.2325,0.0343,-0.3863,0.229,0.266,False,False
F(초기40% 10일분할),78,43,0.272,0.0396,-0.3863,0.2295,0.289,False,False
F(초기40% 10일분할),78,44,0.2355,0.0347,-0.3863,0.2303,0.267,False,False
F(초기40% 10일분할),78,45,0.1598,0.0242,-0.3863,0.2322,0.222,False,False
F(초기40% 10일분할),79,10,0.1255,0.0193,-0.3385,0.1433,0.209,False,False
F(초기40% 10일분할),79,11,0.1255,0.0193,-0.3385,0.1433,0.209,False,False
F(초기40% 10일분할),79,12,0.1255,0.0193,-0.3385,0.1433,0.209,False,False
F(초기40% 10일분할),79,13,0.1255,0.0193,-0.3385,0.1433,0.209,False,False
F(초기40% 10일분할),79,14,0.1255,0.0193,-0.3385,0.1433,0.209,False,False
F(초기40% 10일분할),79,15,0.1255,0.0193,-0.3385,0.1433,0.209,False,False
F(초기40% 10일분할),79,16,0.178,0.0268,-0.3385,0.1438,0.261,False,False
F(초기40% 10일분할),79,17,0.2222,0.0329,-0.3385,0.1481,0.299,False,False
F(초기40% 10일분할),79,18,0.2222,0.0329,-0.3385,0.1481,0.299,False,False
F(초기40% 10일분할),79,19,0.2748,0.0399,-0.3385,0.1507,0.343,False,False
F(초기40% 10일분할),79,20,0.2748,0.0399,-0.3385,0.1507,0.343,False,False
F(초기40% 10일분할),79,21,0.2626,0.0383,-0.3448,0.1511,0.332,False,False
F(초기40% 10일분할),79,22,0.2645,0.0386,-0.3446,0.1524,0.332,False,False
F(초기40% 10일분할),79,23,0.2645,0.0386,-0.3446,0.1524,0.332,False,False
F(초기40% 10일분할),79,24,0.2645,0.0386,-0.3446,0.1524,0.332,False,False
F(초기40% 10일분할),79,25,0.3077,0.0442,-0.3479,0.1566,0.363,False,False
F(초기40% 10일분할),79,26,0.3077,0.0442,-0.3479,0.1566,0.363,False,False
F(초기40% 10일분할),79,27,0.3077,0.0442,-0.3479,0.1566,0.363,False,False
F(초기40% 10일분할),79,28,0.5274,0.0707,-0.3479,0.1818,0.476,False,False
F(초기40% 10일분할),79,29,0.5116,0.0689,-0.3479,0.1913,0.453,False,False
F(초기40% 10일분할),79,30,0.4678,0.0638,-0.3479,0.1969,0.421,False,False
F(초기40% 10일분할),79,31,0.4678,0.0638,-0.3479,0.1969,0.421,False,False
F(초기40% 10일분할),79,32,0.4678,0.0638,-0.3479,0.1969,0.421,False,False
F(초기40% 10일분할),79,33,0.4799,0.0652,-0.3479,0.1979,0.427,False,False
F(초기40% 10일분할),79,34,0.0755,0.0118,-0.3479,0.2193,0.164,False,False
F(초기40% 10일분할),79,35,0.0755,0.0118,-0.3479,0.2193,0.164,False,False
F(초기40% 10일분할),79,36,0.0926,0.0144,-0.3479,0.2196,0.176,False,False
F(초기40% 10일분할),79,37,0.3973,0.0554,-0.3736,0.2377,0.352,False,False
F(초기40% 10일분할),79,38,0.3973,0.0554,-0.3736,0.2377,0.352,False,False
F(초기40% 10일분할),79,39,0.4307,0.0595,-0.3736,0.2379,0.369,False,False
F(초기40% 10일분할),79,40,0.4517,0.0619,-0.3736,0.238,0.379,False,False
F(초기40% 10일분할),79,41,0.6909,0.0884,-0.3863,0.2464,0.477,False,False
F(초기40% 10일분할),79,42,0.6405,0.0831,-0.3863,0.2472,0.456,False,False
F(초기40% 10일분할),79,43,0.655,0.0846,-0.3863,0.2473,0.462,False,False
F(초기40% 10일분할),79,44,0.6058,0.0794,-0.3863,0.2481,0.441,False,False
F(초기40% 10일분할),79,45,0.5254,0.0705,-0.3863,0.2497,0.406,False,False
F(초기40% 10일분할),80,10,0.1352,0.0207,-0.3385,0.1434,0.219,False,False
F(초기40% 10일분할),80,11,0.1352,0.0207,-0.3385,0.1434,0.219,False,False
F(초기40% 10일분할),80,12,0.1352,0.0207,-0.3385,0.1434,0.219,False,False
F(초기40% 10일분할),80,13,0.1352,0.0207,-0.3385,0.1434,0.219,False,False
F(초기40% 10일분할),80,14,0.1352,0.0207,-0.3385,0.1434,0.219,False,False
F(초기40% 10일분할),80,15,0.1352,0.0207,-0.3385,0.1434,0.219,False,False
F(초기40% 10일분할),80,16,0.1977,0.0295,-0.3385,0.144,0.28,False,False
F(초기40% 10일분할),80,17,0.2427,0.0357,-0.3385,0.1483,0.317,False,False
F(초기40% 10일분할),80,18,0.2427,0.0357,-0.3385,0.1483,0.317,False,False
F(초기40% 10일분할),80,19,0.2962,0.0427,-0.3385,0.1509,0.361,False,False
F(초기40% 10일분할),80,20,0.2962,0.0427,-0.3385,0.1509,0.361,False,False
F(초기40% 10일분할),80,21,0.2838,0.0411,-0.3448,0.1513,0.35,False,False
F(초기40% 10일분할),80,22,0.2857,0.0414,-0.3446,0.1526,0.35,False,False
F(초기40% 10일분할),80,23,0.2857,0.0414,-0.3446,0.1526,0.35,False,False
F(초기40% 10일분할),80,24,0.2857,0.0414,-0.3446,0.1526,0.35,False,False
F(초기40% 10일분할),80,25,0.3297,0.047,-0.3479,0.1568,0.38,False,False
F(초기40% 10일분할),80,26,0.3297,0.047,-0.3479,0.1568,0.38,False,False
F(초기40% 10일분할),80,27,0.3297,0.047,-0.3479,0.1568,0.38,False,False
F(초기40% 10일분할),80,28,0.5531,0.0736,-0.3479,0.182,0.491,False,False
F(초기40% 10일분할),80,29,0.5369,0.0718,-0.3479,0.1915,0.467,False,False
F(초기40% 10일분할),80,30,0.4924,0.0667,-0.3479,0.197,0.435,False,False
F(초기40% 10일분할),80,31,0.4924,0.0667,-0.3479,0.197,0.435,False,False
F(초기40% 10일분할),80,32,0.4924,0.0667,-0.3479,0.197,0.435,False,False
F(초기40% 10일분할),80,33,0.5047,0.0681,-0.3479,0.198,0.44,False,False
F(초기40% 10일분할),80,34,0.0935,0.0145,-0.3479,0.2195,0.177,False,False
F(초기40% 10일분할),80,35,0.0935,0.0145,-0.3479,0.2195,0.177,False,False
F(초기40% 10일분할),80,36,0.1109,0.0171,-0.3479,0.2198,0.189,False,False
F(초기40% 10일분할),80,37,0.4207,0.0583,-0.3736,0.2378,0.364,False,False
F(초기40% 10일분할),80,38,0.4207,0.0583,-0.3736,0.2378,0.364,False,False
F(초기40% 10일분할),80,39,0.4547,0.0623,-0.3736,0.2381,0.38,False,False
F(초기40% 10일분할),80,40,0.476,0.0648,-0.3736,0.2382,0.39,False,False
F(초기40% 10일분할),80,41,0.7193,0.0913,-0.3863,0.2466,0.488,False,False
F(초기40% 10일분할),80,42,0.6679,0.086,-0.3863,0.2473,0.467,False,False
F(초기40% 10일분할),80,43,0.6827,0.0875,-0.3863,0.2474,0.473,False,False
F(초기40% 10일분할),80,44,0.6336,0.0824,-0.3863,0.2482,0.452,False,False
F(초기40% 10일분할),80,45,0.5519,0.0734,-0.3863,0.2499,0.417,False,False
F(초기40% 10일분할),81,10,0.1406,0.0214,-0.3381,0.1566,0.218,False,False
F(초기40% 10일분할),81,11,0.1406,0.0214,-0.3381,0.1566,0.218,False,False
F(초기40% 10일분할),81,12,0.1406,0.0214,-0.3381,0.1566,0.218,False,False
F(초기40% 10일분할),81,13,0.1406,0.0214,-0.3381,0.1566,0.218,False,False
F(초기40% 10일분할),81,14,0.1406,0.0214,-0.3381,0.1566,0.218,False,False
F(초기40% 10일분할),81,15,0.1406,0.0214,-0.3381,0.1566,0.218,False,False
F(초기40% 10일분할),81,16,0.2033,0.0303,-0.3381,0.1571,0.274,False,False
F(초기40% 10일분할),81,17,0.2363,0.0348,-0.3381,0.158,0.302,False,False
F(초기40% 10일분할),81,18,0.2363,0.0348,-0.3381,0.158,0.302,False,False
F(초기40% 10일분할),81,19,0.2895,0.0419,-0.3381,0.1604,0.344,False,False
F(초기40% 10일분할),81,20,0.2895,0.0419,-0.3381,0.1604,0.344,False,False
F(초기40% 10일분할),81,21,0.2779,0.0403,-0.3441,0.1607,0.334,False,False
F(초기40% 10일분할),81,22,0.2785,0.0404,-0.3446,0.1619,0.333,False,False
F(초기40% 10일분할),81,23,0.2785,0.0404,-0.3446,0.1619,0.333,False,False
F(초기40% 10일분할),81,24,0.2785,0.0404,-0.3446,0.1619,0.333,False,False
F(초기40% 10일분할),81,25,0.3177,0.0455,-0.3479,0.1657,0.359,False,False
F(초기40% 10일분할),81,26,0.3177,0.0455,-0.3479,0.1657,0.359,False,False
F(초기40% 10일분할),81,27,0.3177,0.0455,-0.3479,0.1657,0.359,False,False
F(초기40% 10일분할),81,28,0.539,0.072,-0.3479,0.1897,0.471,False,False
F(초기40% 10일분할),81,29,0.5301,0.071,-0.3479,0.1988,0.453,False,False
