base,resell_level,crash_level,crash_frac,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
B,61,10,0.9,1.4287,0.0581,-0.214,0.1276,0.508
B,61,10,1.0,1.3941,0.0572,-0.2196,0.1285,0.498
B,61,11,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,11,0.1,1.0927,0.0481,-0.1837,0.0904,0.567
B,61,11,0.2,1.3233,0.0551,-0.1867,0.108,0.552
B,61,11,0.3,1.4228,0.058,-0.2018,0.1169,0.542
B,61,11,0.4,1.4761,0.0594,-0.2187,0.122,0.535
B,61,11,0.5,1.5094,0.0603,-0.2287,0.1253,0.531
B,61,11,0.6,1.5416,0.0612,-0.2361,0.1276,0.531
B,61,11,0.7,1.5695,0.0619,-0.2429,0.1291,0.531
B,61,11,0.8,1.5858,0.0624,-0.2471,0.1301,0.531
B,61,11,0.9,1.5933,0.0625,-0.2491,0.1308,0.53
B,61,11,1.0,1.5957,0.0626,-0.2493,0.1312,0.53
B,61,12,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,12,0.1,1.1458,0.0498,-0.184,0.0945,0.563
B,61,12,0.2,1.3187,0.055,-0.1866,0.1128,0.532
B,61,12,0.3,1.3442,0.0557,-0.2023,0.1216,0.508
B,61,12,0.4,1.3362,0.0555,-0.2209,0.1265,0.491
B,61,12,0.5,1.3337,0.0554,-0.2337,0.1295,0.482
B,61,12,0.6,1.3227,0.0551,-0.2415,0.1314,0.475
B,61,12,0.7,1.3138,0.0549,-0.246,0.1325,0.47
B,61,12,0.8,1.308,0.0547,-0.2484,0.1333,0.467
B,61,12,0.9,1.3028,0.0545,-0.2494,0.1338,0.465
B,61,12,1.0,1.3022,0.0545,-0.2493,0.1341,0.464
B,61,13,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,13,0.1,1.1568,0.0502,-0.1843,0.0976,0.551
B,61,13,0.2,1.2859,0.054,-0.1867,0.1163,0.512
B,61,13,0.3,1.2761,0.0538,-0.2026,0.1248,0.483
B,61,13,0.4,1.257,0.0532,-0.2217,0.1292,0.467
B,61,13,0.5,1.2506,0.053,-0.2341,0.1316,0.459
B,61,13,0.6,1.2435,0.0528,-0.2417,0.1329,0.454
B,61,13,0.7,1.2437,0.0528,-0.2461,0.1337,0.453
B,61,13,0.8,1.2498,0.053,-0.2485,0.1342,0.453
B,61,13,0.9,1.2578,0.0532,-0.2494,0.1345,0.454
B,61,13,1.0,1.2699,0.0536,-0.2493,0.1348,0.456
B,61,14,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,14,0.1,1.1851,0.051,-0.1853,0.1015,0.542
B,61,14,0.2,1.2835,0.054,-0.1868,0.1197,0.5
B,61,14,0.3,1.2791,0.0538,-0.2096,0.1277,0.476
B,61,14,0.4,1.2738,0.0537,-0.2238,0.1317,0.464
B,61,14,0.5,1.2657,0.0535,-0.2315,0.134,0.457
B,61,14,0.6,1.2691,0.0535,-0.2357,0.1355,0.454
B,61,14,0.7,1.284,0.054,-0.2379,0.1365,0.454
B,61,14,0.8,1.3061,0.0546,-0.2389,0.1374,0.457
B,61,14,0.9,1.3301,0.0553,-0.2392,0.1382,0.46
B,61,14,1.0,1.3589,0.0562,-0.2392,0.139,0.464
B,61,15,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,15,0.1,1.1863,0.0511,-0.1856,0.1043,0.531
B,61,15,0.2,1.2728,0.0537,-0.1944,0.1221,0.49
B,61,15,0.3,1.2815,0.0539,-0.2186,0.1294,0.472
B,61,15,0.4,1.2848,0.054,-0.23,0.1329,0.463
B,61,15,0.5,1.2941,0.0543,-0.2354,0.1349,0.46
B,61,15,0.6,1.3122,0.0548,-0.2378,0.1362,0.461
B,61,15,0.7,1.3377,0.0555,-0.2388,0.1372,0.464
B,61,15,0.8,1.3679,0.0564,-0.2392,0.1379,0.468
B,61,15,0.9,1.4003,0.0573,-0.2392,0.1386,0.473
B,61,15,1.0,1.4364,0.0583,-0.2392,0.1393,0.478
B,61,16,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,16,0.1,1.2117,0.0518,-0.186,0.1079,0.523
B,61,16,0.2,1.2869,0.0541,-0.2016,0.1252,0.484
B,61,16,0.3,1.3061,0.0546,-0.2232,0.1314,0.472
B,61,16,0.4,1.3278,0.0553,-0.2326,0.1342,0.469
B,61,16,0.5,1.3527,0.056,-0.2366,0.1358,0.47
B,61,16,0.6,1.3793,0.0567,-0.2384,0.1369,0.473
B,61,16,0.7,1.4058,0.0575,-0.239,0.1377,0.476
B,61,16,0.8,1.4305,0.0582,-0.2392,0.1383,0.479
B,61,16,0.9,1.4515,0.0588,-0.2392,0.1389,0.482
B,61,16,1.0,1.47,0.0593,-0.2392,0.1393,0.484
B,61,17,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,17,0.1,1.256,0.0532,-0.1862,0.1096,0.529
B,61,17,0.2,1.3775,0.0567,-0.2016,0.1271,0.498
B,61,17,0.3,1.4307,0.0582,-0.2232,0.1337,0.491
B,61,17,0.4,1.4814,0.0596,-0.2326,0.1369,0.492
B,61,17,0.5,1.5367,0.0611,-0.2366,0.1387,0.498
B,61,17,0.6,1.5937,0.0626,-0.2384,0.1401,0.504
B,61,17,0.7,1.6485,0.064,-0.239,0.1411,0.511
B,61,17,0.8,1.6983,0.0652,-0.2392,0.142,0.517
B,61,17,0.9,1.7366,0.0662,-0.2392,0.1427,0.522
B,61,17,1.0,1.7571,0.0667,-0.2392,0.1434,0.523
B,61,18,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,18,0.1,1.3299,0.0553,-0.1862,0.1128,0.535
B,61,18,0.2,1.4512,0.0587,-0.2016,0.1299,0.506
B,61,18,0.3,1.5077,0.0603,-0.2232,0.1361,0.499
B,61,18,0.4,1.5545,0.0615,-0.2326,0.1391,0.5
B,61,18,0.5,1.5972,0.0626,-0.2366,0.1409,0.503
B,61,18,0.6,1.6345,0.0636,-0.2384,0.1421,0.506
B,61,18,0.7,1.6614,0.0643,-0.239,0.143,0.509
B,61,18,0.8,1.68,0.0648,-0.2392,0.1437,0.51
B,61,18,0.9,1.6929,0.0651,-0.2392,0.1443,0.51
B,61,18,1.0,1.7027,0.0653,-0.2392,0.1449,0.511
B,61,19,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,19,0.1,1.4191,0.0579,-0.1862,0.114,0.551
B,61,19,0.2,1.5506,0.0614,-0.2016,0.1312,0.521
B,61,19,0.3,1.5987,0.0627,-0.2232,0.1376,0.512
B,61,19,0.4,1.6404,0.0638,-0.2326,0.1406,0.511
B,61,19,0.5,1.6847,0.0649,-0.2366,0.1425,0.514
B,61,19,0.6,1.7298,0.066,-0.2384,0.1438,0.518
B,61,19,0.7,1.7698,0.067,-0.239,0.1449,0.521
B,61,19,0.8,1.8057,0.0679,-0.2392,0.1458,0.525
B,61,19,0.9,1.8406,0.0687,-0.2392,0.1466,0.528
B,61,19,1.0,1.8749,0.0695,-0.2392,0.1473,0.531
B,61,20,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,20,0.1,1.5168,0.0605,-0.1863,0.1156,0.567
B,61,20,0.2,1.6781,0.0647,-0.2016,0.1327,0.54
B,61,20,0.3,1.7483,0.0665,-0.2232,0.1391,0.533
B,61,20,0.4,1.8,0.0677,-0.2326,0.1424,0.533
B,61,20,0.5,1.8472,0.0689,-0.2366,0.1446,0.534
B,61,20,0.6,1.8837,0.0698,-0.2384,0.1462,0.536
B,61,20,0.7,1.9192,0.0706,-0.239,0.1475,0.537
B,61,20,0.8,1.9543,0.0714,-0.2392,0.1487,0.539
B,61,20,0.9,1.9945,0.0723,-0.2392,0.1497,0.543
B,61,20,1.0,2.0379,0.0733,-0.2392,0.1503,0.547
B,61,21,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,21,0.1,1.5843,0.0623,-0.1863,0.1169,0.577
B,61,21,0.2,1.7781,0.0672,-0.2016,0.1342,0.553
B,61,21,0.3,1.8662,0.0693,-0.2232,0.1409,0.548
B,61,21,0.4,1.9294,0.0708,-0.2326,0.1444,0.547
B,61,21,0.5,1.9845,0.0721,-0.2366,0.1468,0.549
B,61,21,0.6,2.0211,0.0729,-0.2384,0.1485,0.55
B,61,21,0.7,2.0584,0.0738,-0.239,0.1499,0.551
B,61,21,0.8,2.0986,0.0747,-0.2392,0.1511,0.553
B,61,21,0.9,2.1468,0.0757,-0.2392,0.1521,0.557
B,61,21,1.0,2.2002,0.0769,-0.2392,0.1529,0.562
B,61,22,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,22,0.1,1.6407,0.0638,-0.1863,0.1192,0.579
B,61,22,0.2,1.8711,0.0695,-0.2093,0.136,0.563
B,61,22,0.3,1.998,0.0724,-0.2281,0.1423,0.564
B,61,22,0.4,2.0915,0.0745,-0.2353,0.1457,0.567
B,61,22,0.5,2.1635,0.0761,-0.238,0.148,0.571
B,61,22,0.6,2.2145,0.0772,-0.2389,0.1496,0.573
B,61,22,0.7,2.26,0.0781,-0.2392,0.1509,0.575
B,61,22,0.8,2.3011,0.079,-0.2392,0.152,0.578
B,61,22,0.9,2.3464,0.0799,-0.2392,0.1528,0.581
B,61,22,1.0,2.4026,0.0811,-0.2392,0.1534,0.586
B,61,23,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,23,0.1,1.7077,0.0655,-0.1864,0.1208,0.587
B,61,23,0.2,1.9502,0.0713,-0.2126,0.1374,0.571
B,61,23,0.3,2.082,0.0743,-0.2305,0.1436,0.572
B,61,23,0.4,2.1761,0.0764,-0.2366,0.1469,0.576
B,61,23,0.5,2.2493,0.0779,-0.2385,0.1492,0.579
B,61,23,0.6,2.303,0.079,-0.2391,0.1509,0.581
B,61,23,0.7,2.35,0.08,-0.2392,0.1522,0.583
B,61,23,0.8,2.3906,0.0808,-0.2392,0.1533,0.585
B,61,23,0.9,2.4333,0.0817,-0.2392,0.1543,0.587
B,61,23,1.0,2.4855,0.0827,-0.2392,0.1551,0.592
B,61,24,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,24,0.1,1.7359,0.0662,-0.1865,0.122,0.587
B,61,24,0.2,2.0247,0.073,-0.2126,0.1387,0.579
B,61,24,0.3,2.202,0.0769,-0.2305,0.145,0.585
B,61,24,0.4,2.3391,0.0798,-0.2366,0.1483,0.593
B,61,24,0.5,2.4439,0.0819,-0.2385,0.1505,0.6
B,61,24,0.6,2.5277,0.0836,-0.2391,0.152,0.605
B,61,24,0.7,2.5989,0.0849,-0.2392,0.1533,0.61
B,61,24,0.8,2.6613,0.0861,-0.2392,0.1543,0.614
B,61,24,0.9,2.7265,0.0874,-0.2392,0.1551,0.619
B,61,24,1.0,2.798,0.0887,-0.2392,0.1558,0.625
B,61,25,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,25,0.1,1.8207,0.0682,-0.1865,0.1233,0.598
B,61,25,0.2,2.123,0.0752,-0.2126,0.14,0.589
B,61,25,0.3,2.3019,0.079,-0.2305,0.1464,0.594
B,61,25,0.4,2.431,0.0817,-0.2366,0.1498,0.6
B,61,25,0.5,2.5231,0.0835,-0.2385,0.152,0.605
B,61,25,0.6,2.5863,0.0847,-0.2391,0.1535,0.608
B,61,25,0.7,2.635,0.0856,-0.2392,0.1547,0.61
B,61,25,0.8,2.6807,0.0865,-0.2392,0.1556,0.612
B,61,25,0.9,2.7188,0.0872,-0.2392,0.1564,0.614
B,61,25,1.0,2.7292,0.0874,-0.2392,0.157,0.614
B,61,26,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,26,0.1,1.9186,0.0706,-0.1942,0.1252,0.609
B,61,26,0.2,2.2318,0.0775,-0.2238,0.1418,0.599
B,61,26,0.3,2.4065,0.0812,-0.235,0.1483,0.602
B,61,26,0.4,2.5357,0.0837,-0.2387,0.1517,0.607
B,61,26,0.5,2.637,0.0857,-0.2387,0.1538,0.613
B,61,26,0.6,2.7059,0.087,-0.2391,0.1552,0.616
B,61,26,0.7,2.7574,0.0879,-0.2392,0.1563,0.619
B,61,26,0.8,2.8004,0.0887,-0.2392,0.1571,0.621
B,61,26,0.9,2.8495,0.0896,-0.2392,0.1579,0.624
B,61,26,1.0,2.9084,0.0907,-0.2392,0.1585,0.628
B,61,27,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,27,0.1,1.9624,0.0716,-0.2001,0.1267,0.61
B,61,27,0.2,2.2905,0.0788,-0.2282,0.1433,0.602
B,61,27,0.3,2.458,0.0822,-0.2379,0.1498,0.604
B,61,27,0.4,2.5849,0.0847,-0.2387,0.153,0.609
B,61,27,0.5,2.676,0.0864,-0.2387,0.155,0.614
B,61,27,0.6,2.7441,0.0877,-0.2391,0.1564,0.617
B,61,27,0.7,2.8015,0.0887,-0.2392,0.1574,0.62
B,61,27,0.8,2.8586,0.0898,-0.2392,0.1582,0.624
B,61,27,0.9,2.9194,0.0909,-0.2392,0.1589,0.628
B,61,27,1.0,2.9846,0.092,-0.2392,0.1596,0.633
B,61,28,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,28,0.1,1.9748,0.0719,-0.2132,0.1282,0.607
B,61,28,0.2,2.3419,0.0798,-0.2367,0.1447,0.605
B,61,28,0.3,2.5663,0.0843,-0.2387,0.1509,0.613
B,61,28,0.4,2.7198,0.0872,-0.2387,0.154,0.621
B,61,28,0.5,2.8317,0.0893,-0.2387,0.156,0.628
B,61,28,0.6,2.9167,0.0908,-0.2391,0.1573,0.633
B,61,28,0.7,2.9841,0.092,-0.2392,0.1583,0.637
B,61,28,0.8,3.0415,0.093,-0.2392,0.1592,0.64
B,61,28,0.9,3.0907,0.0938,-0.2392,0.16,0.642
B,61,28,1.0,3.1315,0.0945,-0.2392,0.1607,0.644
B,61,29,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,29,0.1,2.0285,0.0731,-0.2202,0.1295,0.611
B,61,29,0.2,2.4599,0.0822,-0.2387,0.1456,0.617
B,61,29,0.3,2.7172,0.0872,-0.2387,0.1516,0.629
B,61,29,0.4,2.883,0.0902,-0.2387,0.1546,0.637
B,61,29,0.5,3.0022,0.0923,-0.2387,0.1565,0.644
B,61,29,0.6,3.0924,0.0939,-0.2391,0.1578,0.649
B,61,29,0.7,3.165,0.0951,-0.2392,0.1589,0.653
B,61,29,0.8,3.2266,0.0961,-0.2392,0.1598,0.656
B,61,29,0.9,3.2811,0.097,-0.2392,0.1607,0.658
B,61,29,1.0,3.3308,0.0978,-0.2392,0.1616,0.66
B,61,30,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,30,0.1,2.1262,0.0753,-0.2214,0.1315,0.619
B,61,30,0.2,2.5982,0.0849,-0.2387,0.1472,0.629
B,61,30,0.3,2.8842,0.0902,-0.2387,0.1529,0.643
B,61,30,0.4,3.0662,0.0934,-0.2387,0.1558,0.653
B,61,30,0.5,3.1923,0.0955,-0.2389,0.1576,0.659
B,61,30,0.6,3.2851,0.0971,-0.2392,0.1589,0.664
B,61,30,0.7,3.3583,0.0983,-0.2392,0.1599,0.668
B,61,30,0.8,3.4207,0.0992,-0.2392,0.1607,0.671
B,61,30,0.9,3.4767,0.1001,-0.2392,0.1614,0.674
B,61,30,1.0,3.528,0.1009,-0.2392,0.162,0.676
B,61,31,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,31,0.1,2.1746,0.0763,-0.2239,0.1324,0.623
B,61,31,0.2,2.6664,0.0862,-0.2387,0.1479,0.635
B,61,31,0.3,2.9628,0.0916,-0.2387,0.1535,0.649
B,61,31,0.4,3.1522,0.0949,-0.2387,0.1564,0.659
B,61,31,0.5,3.2797,0.097,-0.2389,0.1582,0.666
B,61,31,0.6,3.3684,0.0984,-0.2392,0.1594,0.67
B,61,31,0.7,3.4343,0.0995,-0.2392,0.1603,0.673
B,61,31,0.8,3.488,0.1003,-0.2392,0.1611,0.676
B,61,31,0.9,3.5349,0.101,-0.2392,0.1616,0.678
B,61,31,1.0,3.5765,0.1017,-0.2392,0.1621,0.68
B,61,32,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,32,0.1,2.249,0.0779,-0.2263,0.1333,0.631
B,61,32,0.2,2.7584,0.0879,-0.2387,0.1487,0.643
B,61,32,0.3,3.0293,0.0928,-0.2387,0.1543,0.654
B,61,32,0.4,3.1736,0.0952,-0.2387,0.1571,0.659
B,61,32,0.5,3.2416,0.0964,-0.2389,0.1589,0.66
B,61,32,0.6,3.2612,0.0967,-0.2392,0.1601,0.658
B,61,32,0.7,3.2514,0.0965,-0.2392,0.1611,0.654
B,61,32,0.8,3.225,0.0961,-0.2392,0.1618,0.649
B,61,32,0.9,3.1901,0.0955,-0.2392,0.1624,0.644
B,61,32,1.0,3.1519,0.0949,-0.2392,0.1629,0.639
B,61,33,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,33,0.1,2.3195,0.0794,-0.2263,0.1341,0.638
B,61,33,0.2,2.7958,0.0886,-0.2387,0.1494,0.645
B,61,33,0.3,3.0296,0.0928,-0.2387,0.1549,0.652
B,61,33,0.4,3.157,0.095,-0.2387,0.1576,0.656
B,61,33,0.5,3.2246,0.0961,-0.2389,0.1594,0.657
B,61,33,0.6,3.2543,0.0966,-0.2392,0.1606,0.656
B,61,33,0.7,3.2608,0.0967,-0.2392,0.1615,0.654
B,61,33,0.8,3.2544,0.0966,-0.2392,0.1622,0.651
B,61,33,0.9,3.2423,0.0964,-0.2392,0.1628,0.648
B,61,33,1.0,3.2297,0.0962,-0.2392,0.1633,0.645
B,61,34,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,34,0.1,2.3744,0.0805,-0.232,0.1353,0.641
B,61,34,0.2,2.8375,0.0894,-0.2387,0.1504,0.646
B,61,34,0.3,3.0491,0.0931,-0.2387,0.1558,0.651
B,61,34,0.4,3.1641,0.0951,-0.2387,0.1586,0.654
B,61,34,0.5,3.2209,0.096,-0.2389,0.1602,0.654
B,61,34,0.6,3.2386,0.0963,-0.2392,0.1614,0.652
B,61,34,0.7,3.2298,0.0962,-0.2392,0.1622,0.649
B,61,34,0.8,3.2046,0.0957,-0.2392,0.1629,0.644
B,61,34,0.9,3.171,0.0952,-0.2392,0.1634,0.64
B,61,34,1.0,3.1356,0.0946,-0.2392,0.1639,0.635
B,61,35,0.0,0.4617,0.0245,-0.104,0.0437,0.576
B,61,35,0.1,2.3936,0.0809,-0.236,0.1361,0.641
B,61,35,0.2,2.8052,0.0888,-0.2387,0.1511,0.64
B,61,35,0.3,2.9638,0.0916,-0.2387,0.1565,0.64
B,61,35,0.4,3.0386,0.0929,-0.2387,0.1593,0.639
B,61,35,0.5,3.0648,0.0934,-0.2389,0.161,0.637
B,61,35,0.6,3.0611,0.0933,-0.2392,0.1622,0.633
B,61,35,0.7,3.0408,0.093,-0.2392,0.1631,0.628
B,61,35,0.8,3.0144,0.0925,-0.2392,0.1638,0.623
B,61,35,0.9,2.9897,0.0921,-0.2392,0.1645,0.619
B,61,35,1.0,2.9725,0.0918,-0.2392,0.165,0.616
B,62,5,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,5,0.1,0.752,0.0363,-0.1281,0.0623,0.605
B,62,5,0.2,1.02,0.0458,-0.1346,0.075,0.636
B,62,5,0.3,1.1959,0.0514,-0.1369,0.0846,0.636
B,62,5,0.4,1.3083,0.0547,-0.1373,0.0916,0.629
B,62,5,0.5,1.3782,0.0567,-0.1382,0.0969,0.619
B,62,5,0.6,1.4177,0.0578,-0.1438,0.101,0.608
B,62,5,0.7,1.4383,0.0584,-0.1534,0.1041,0.598
B,62,5,0.8,1.4529,0.0588,-0.1629,0.1067,0.59
B,62,5,0.9,1.4612,0.059,-0.1729,0.109,0.582
B,62,5,1.0,1.4621,0.059,-0.184,0.1109,0.574
B,62,6,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,6,0.1,0.8902,0.0414,-0.1508,0.0698,0.617
B,62,6,0.2,1.1683,0.0505,-0.1653,0.0846,0.626
B,62,6,0.3,1.3034,0.0546,-0.1756,0.094,0.614
B,62,6,0.4,1.3744,0.0566,-0.1831,0.1006,0.599
B,62,6,0.5,1.4166,0.0578,-0.185,0.1054,0.587
B,62,6,0.6,1.4302,0.0582,-0.1859,0.1093,0.573
B,62,6,0.7,1.4242,0.058,-0.1865,0.1124,0.559
B,62,6,0.8,1.4068,0.0575,-0.1868,0.1151,0.544
B,62,6,0.9,1.4059,0.0575,-0.1869,0.1173,0.536
B,62,6,1.0,1.4002,0.0573,-0.1914,0.1188,0.53
B,62,7,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,7,0.1,0.8566,0.0402,-0.1704,0.0746,0.567
B,62,7,0.2,1.0982,0.0483,-0.1859,0.0904,0.568
B,62,7,0.3,1.2156,0.052,-0.1866,0.0995,0.56
B,62,7,0.4,1.2773,0.0538,-0.1868,0.1058,0.549
B,62,7,0.5,1.3204,0.0551,-0.1869,0.1103,0.542
B,62,7,0.6,1.3646,0.0563,-0.1869,0.1135,0.541
B,62,7,0.7,1.4157,0.0578,-0.1869,0.1159,0.544
B,62,7,0.8,1.4628,0.0591,-0.1869,0.1177,0.547
B,62,7,0.9,1.4996,0.0601,-0.1869,0.1192,0.55
B,62,7,1.0,1.5237,0.0607,-0.1914,0.1202,0.552
B,62,8,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,8,0.1,0.9222,0.0425,-0.1714,0.0804,0.559
B,62,8,0.2,1.1346,0.0495,-0.1858,0.0973,0.546
B,62,8,0.3,1.2371,0.0526,-0.1866,0.106,0.538
B,62,8,0.4,1.3016,0.0545,-0.1868,0.1114,0.533
B,62,8,0.5,1.3326,0.0554,-0.1869,0.1149,0.528
B,62,8,0.6,1.3522,0.056,-0.1869,0.1174,0.524
B,62,8,0.7,1.3602,0.0562,-0.1869,0.1192,0.52
B,62,8,0.8,1.3618,0.0562,-0.1869,0.1204,0.516
B,62,8,0.9,1.3596,0.0562,-0.1869,0.1214,0.512
B,62,8,1.0,1.3535,0.056,-0.19,0.1221,0.508
B,62,9,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,9,0.1,1.0348,0.0463,-0.1727,0.0843,0.58
B,62,9,0.2,1.275,0.0537,-0.1858,0.1013,0.568
B,62,9,0.3,1.3744,0.0566,-0.1866,0.1099,0.557
B,62,9,0.4,1.3995,0.0573,-0.1868,0.115,0.543
B,62,9,0.5,1.3998,0.0573,-0.1869,0.1184,0.531
B,62,9,0.6,1.3924,0.0571,-0.1869,0.1207,0.521
B,62,9,0.7,1.3827,0.0568,-0.1869,0.1224,0.514
B,62,9,0.8,1.3728,0.0566,-0.1884,0.1236,0.508
B,62,9,0.9,1.3608,0.0562,-0.1896,0.1244,0.503
B,62,9,1.0,1.3506,0.0559,-0.19,0.125,0.499
B,62,10,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,10,0.1,1.0306,0.0461,-0.1855,0.089,0.553
B,62,10,0.2,1.2651,0.0534,-0.1868,0.1052,0.549
B,62,10,0.3,1.3314,0.0554,-0.1869,0.1134,0.533
B,62,10,0.4,1.357,0.0561,-0.1869,0.1183,0.522
B,62,10,0.5,1.3698,0.0565,-0.1869,0.1215,0.514
B,62,10,0.6,1.3825,0.0568,-0.1869,0.1239,0.509
B,62,10,0.7,1.3872,0.057,-0.1925,0.1256,0.505
B,62,10,0.8,1.3823,0.0568,-0.1995,0.1269,0.5
B,62,10,0.9,1.364,0.0563,-0.2055,0.128,0.493
B,62,10,1.0,1.3317,0.0554,-0.2112,0.1289,0.484
B,62,11,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,11,0.1,1.0549,0.0469,-0.1861,0.0932,0.54
B,62,11,0.2,1.2773,0.0538,-0.1868,0.1099,0.533
B,62,11,0.3,1.3655,0.0563,-0.1963,0.1181,0.524
B,62,11,0.4,1.4151,0.0577,-0.213,0.1229,0.519
B,62,11,0.5,1.4534,0.0588,-0.2235,0.1261,0.518
B,62,11,0.6,1.4875,0.0597,-0.2303,0.1282,0.518
B,62,11,0.7,1.5119,0.0604,-0.2347,0.1297,0.518
B,62,11,0.8,1.5284,0.0608,-0.2389,0.1307,0.518
B,62,11,0.9,1.5367,0.0611,-0.2409,0.1313,0.518
B,62,11,1.0,1.5403,0.0612,-0.2412,0.1317,0.518
B,62,12,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,12,0.1,1.1076,0.0486,-0.1848,0.0969,0.54
B,62,12,0.2,1.2612,0.0533,-0.1867,0.1141,0.513
B,62,12,0.3,1.2821,0.0539,-0.1963,0.1225,0.491
B,62,12,0.4,1.2826,0.054,-0.213,0.1272,0.478
B,62,12,0.5,1.2822,0.0539,-0.2254,0.1301,0.47
B,62,12,0.6,1.2685,0.0535,-0.2333,0.1319,0.462
B,62,12,0.7,1.259,0.0533,-0.2379,0.1331,0.457
B,62,12,0.8,1.2543,0.0531,-0.2403,0.1338,0.455
B,62,12,0.9,1.2506,0.053,-0.2413,0.1343,0.453
B,62,12,1.0,1.2518,0.053,-0.2412,0.1346,0.452
B,62,13,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,13,0.1,1.1217,0.0491,-0.185,0.0998,0.531
B,62,13,0.2,1.2347,0.0525,-0.1867,0.1175,0.496
B,62,13,0.3,1.2247,0.0522,-0.1963,0.1256,0.469
B,62,13,0.4,1.2075,0.0517,-0.2132,0.1299,0.454
B,62,13,0.5,1.1996,0.0515,-0.2259,0.1322,0.447
B,62,13,0.6,1.1905,0.0512,-0.2335,0.1335,0.442
B,62,13,0.7,1.1901,0.0512,-0.2379,0.1342,0.44
B,62,13,0.8,1.1957,0.0513,-0.2403,0.1347,0.44
B,62,13,0.9,1.203,0.0516,-0.2413,0.135,0.441
B,62,13,1.0,1.2143,0.0519,-0.2412,0.1352,0.443
B,62,14,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,14,0.1,1.1472,0.0499,-0.1858,0.1034,0.523
B,62,14,0.2,1.2414,0.0527,-0.1869,0.1207,0.487
B,62,14,0.3,1.2434,0.0528,-0.2096,0.1284,0.466
B,62,14,0.4,1.2409,0.0527,-0.2238,0.1324,0.455
B,62,14,0.5,1.2377,0.0526,-0.2315,0.1346,0.449
B,62,14,0.6,1.2458,0.0529,-0.2357,0.136,0.448
B,62,14,0.7,1.2652,0.0534,-0.2379,0.137,0.449
B,62,14,0.8,1.2914,0.0542,-0.2389,0.1379,0.453
B,62,14,0.9,1.3191,0.055,-0.2392,0.1386,0.457
B,62,14,1.0,1.3513,0.0559,-0.2392,0.1394,0.461
B,62,15,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,15,0.1,1.1499,0.0499,-0.186,0.1061,0.513
B,62,15,0.2,1.2356,0.0526,-0.1944,0.1231,0.479
B,62,15,0.3,1.2526,0.0531,-0.2186,0.13,0.464
B,62,15,0.4,1.2606,0.0533,-0.23,0.1335,0.457
B,62,15,0.5,1.274,0.0537,-0.2354,0.1354,0.455
B,62,15,0.6,1.2958,0.0543,-0.2378,0.1367,0.457
B,62,15,0.7,1.324,0.0552,-0.2388,0.1376,0.46
B,62,15,0.8,1.3563,0.0561,-0.2392,0.1383,0.465
B,62,15,0.9,1.3899,0.057,-0.2392,0.139,0.47
B,62,15,1.0,1.4269,0.0581,-0.2392,0.1396,0.475
B,62,16,0.0,0.4669,0.0247,-0.1179,0.0519,0.497
B,62,16,0.1,1.1738,0.0507,-0.1863,0.1096,0.507
B,62,16,0.2,1.2504,0.053,-0.2016,0.126,0.474
B,62,16,0.3,1.2762,0.0538,-0.2232,0.1321,0.464
B,62,16,0.4,1.3026,0.0545,-0.2326,0.1348,0.462
