date,fg,close,strategy_equity,benchmark_equity,strategy_in_stock
2022-07-07,22.828571428571426,11621.349609375,95.68572754463197,85.81037061115757,True
2022-07-08,27.6,11635.3095703125,95.80066849931436,85.91344895076777,True
2022-07-11,31.342857142857145,11372.599609375,93.63761561901481,83.97363646176875,True
2022-07-12,30.37142857142857,11264.73046875,92.7494625604414,83.17714627382439,True
2022-07-13,30.31428571428572,11247.580078125,92.60825283353465,83.05051026121616,True
2022-07-14,27.28571428571428,11251.1904296875,92.63797908113595,83.07716857681875,True
2022-07-15,26.51428571428572,11452.419921875,94.29482540368913,84.56301814532107,True
2022-07-18,33.285714285714285,11360.0498046875,93.53428534908663,83.8809705126725,True
2022-07-19,35.885714285714286,11713.150390625,96.44157990587456,86.48821434929806,True
2022-07-20,39.31428571428571,11897.650390625,97.96068201753835,87.85053575859348,True
2022-07-21,44.08571428571429,12059.6103515625,99.2941981078643,89.04642476799081,True
2022-07-22,48.2,11834.1103515625,97.43751774916413,87.38136526774085,True
2022-07-25,42.42857142857143,11782.669921875,97.0139770154884,87.00153654868048,True
2022-07-26,42.2,11562.5703125,95.20176139826381,85.3763527544847,True
2022-07-27,42.0,12032.419921875,99.07032255688692,88.84565455394625,True
2022-07-28,46.62857142857143,12162.58984375,100.14209167989733,89.80681049658378,True
2022-07-29,48.48571428571429,12390.6904296875,102.02018426401334,91.49107234859184,True
2022-08-01,52.4,12368.98046875,101.8414327870253,91.33076912593535,True
2022-08-02,59.08571428571429,12348.759765625,101.67494328666479,91.18146236832995,True
2022-08-03,57.371428571428574,12668.16015625,104.30476338349229,93.53986881974328,True
2022-08-04,60.25714285714286,12720.580078125,104.73636887950076,93.92692996794872,True
2022-08-05,61.51428571428571,12657.5498046875,104.21740182542133,93.4615235130021,True
2022-08-08,63.31428571428573,12644.4599609375,104.1096250813456,93.36486999330045,True
2022-08-09,64.74285714285715,12493.9296875,102.87021664639583,92.25337614912158,True
2022-08-10,64.45714285714286,12854.7998046875,105.84148253829765,94.91798908472852,True
2022-08-11,65.11428571428571,12779.91015625,105.224869947061,94.36501471399131,True
2022-08-12,65.82857142857144,13047.1904296875,107.42555302448635,96.33857373180292,True
2022-08-15,68.02857142857144,13128.0498046875,108.09131805055851,96.93562770310237,True
2022-08-16,66.82857142857144,13102.5498046875,107.88136084813344,96.7473393782404,True
2022-08-17,67.94285714285715,12938.1201171875,106.5275099782068,95.53321426385011,True
2022-08-18,67.14285714285715,12965.33984375,106.75162674839652,95.73420080179733,True
2022-08-19,66.37142857142858,12705.2197265625,104.60989764646828,93.8135113457921,True
2022-08-22,63.71428571428572,12381.5703125,101.94509272321034,91.42373071769853,True
2022-08-23,60.31428571428573,12381.2998046875,101.94286546581635,91.42173332699744,True
2022-08-24,57.42857142857144,12431.5302734375,102.35644384602224,91.79262786887858,True
2022-08-25,57.51428571428571,12639.26953125,104.06688907755849,93.32654460854856,True
2022-08-26,58.25714285714287,12141.7099609375,99.97017474725907,89.65263645116887,True
2022-08-29,55.74285714285714,12017.669921875,98.94887672411164,88.73674267976138,True
2022-08-30,54.285714285714285,11883.1396484375,97.84120614166387,87.74339052961355,True
2022-08-31,49.8,11816.2001953125,97.29005240401723,87.24911925525738,True
2022-09-01,52.08571428571429,11785.1298828125,97.03423138868496,87.01970054570589,True
2022-09-02,49.371428571428574,11630.8603515625,95.76403534159957,85.88059656075279,True
2022-09-06,42.457142857142856,11544.91015625,95.05635445706226,85.24595270597047,True
2022-09-07,40.62857142857143,11791.900390625,97.0899771486579,87.06969299960708,True
2022-09-08,39.62857142857143,11862.1298828125,97.66821980385087,87.58825744823027,True
2022-09-09,40.371428571428574,12112.3095703125,99.72810322703046,89.43554820406816,True
2022-09-12,43.8,12266.41015625,100.99690824332468,90.57340472118265,True
2022-09-13,47.6,11633.5703125,95.78634811874147,85.90060652174743,True
2022-09-14,36.62857142857143,11719.6796875,96.49533962766586,86.53642573640082,True
2022-09-15,41.885714285714286,11552.3603515625,95.11769650276159,85.30096387441301,True
2022-09-16,40.65714285714286,11448.400390625,94.2617301277554,84.5333385058782,True
2022-09-19,35.285714285714285,11535.01953125,94.97491885097459,85.1729217564376,True
2022-09-20,36.31428571428571,11425.0498046875,94.06947037487603,84.36092114467361,True
2022-09-21,36.114285714285714,11220.1904296875,92.38273699191332,82.84826904463361,True
2022-09-22,27.21428571428571,11066.8095703125,91.11985792760238,81.71572688472742,True
2022-09-23,24.48571428571429,10867.9296875,89.48235738587927,80.2472264932172,True
2022-09-26,21.685714285714287,10802.919921875,88.94709195368576,79.76720375324855,True
2022-09-27,17.62857142857143,10829.5,89.16594210440594,79.96346721932136,True
2022-09-28,16.514285714285716,11051.6396484375,90.99495461945016,81.60371436793797,True
2022-09-29,17.02857142857143,10737.509765625,88.40852985892352,79.28422458661043,True
2022-09-30,13.257142857142858,10575.6201171875,87.07559269470718,78.08885475457944,True
2022-10-03,16.45714285714286,10815.4296875,89.05009255735706,79.85957405967785,True
2022-10-04,20.38571428571429,11176.41015625,92.02226704162538,82.52500181531808,True
2022-10-05,27.88571428571429,11148.6396484375,91.79361535024357,82.31994838800115,True
2022-10-06,29.714285714285715,11073.3095703125,91.17337643018132,81.76372194792751,True
2022-10-07,23.142857142857142,10652.400390625,87.70777196578051,78.65578922783399,True
2022-10-10,19.67142857142857,10542.099609375,86.79959771258247,77.84134415597012,True
2022-10-11,19.4,10426.1904296875,85.84524606150117,76.98548747834327,True
2022-10-12,16.885714285714283,10417.099609375,85.77039573991053,76.91836217135261,True
2022-10-13,15.942857142857145,10649.150390625,87.68101271449103,78.63179169623393,True
2022-10-14,19.37142857142857,10321.3896484375,84.98235669510069,76.21165361380257,True
2022-10-17,16.45714285714286,10675.7998046875,87.90043375068045,78.82856712887633,True
2022-10-18,23.4,10772.400390625,88.69580585954557,79.54185193306678,True
2022-10-19,28.800000000000004,10680.509765625,87.93921375938511,78.86334480162486,True
2022-10-20,29.428571428571427,10614.83984375,87.39851285427342,78.37844756304995,True
2022-10-21,39.08571428571429,10859.7197265625,89.4147597219398,80.18660532489939,True
2022-10-24,43.74285714285715,10952.6103515625,90.17958543788163,80.87249631221826,True
2022-10-25,47.22857142857142,11199.1201171875,92.2092521343948,82.69268889385152,True
2022-10-26,51.371428571428574,10970.990234375,90.33091833106646,81.00821071794083,True
2022-10-27,53.8,10792.669921875,88.86269739192666,79.69151923050993,True
2022-10-28,54.57142857142857,11102.4501953125,91.41330914006046,81.97889212309147,True
2022-10-31,57.114285714285714,10988.150390625,90.47220846437733,81.13491883851658,True
2022-11-01,64.05714285714286,10890.849609375,89.67107121633717,80.41646389305292,True
2022-11-02,63.51428571428572,10524.7998046875,86.65715776769275,77.7136048914584,True
2022-11-03,55.285714285714285,10342.9404296875,85.15979754770166,76.37078147658802,True
2022-11-04,55.51428571428572,10475.25,86.24918371385367,77.34773627491538,True
2022-11-07,56.51428571428572,10564.51953125,86.98419473514967,78.00688962786737,True
2022-11-08,59.65714285714286,10616.2001953125,87.40971346636664,78.38849220292941,True
2022-11-09,57.94285714285714,10353.169921875,85.24402325601213,76.44631457259482,True
2022-11-10,54.0,11114.150390625,91.50964405283064,82.06528467901101,True
2022-11-11,60.34285714285714,11323.330078125,93.23194922897383,83.60983734389437,True
2022-11-14,63.74285714285713,11196.2197265625,92.18537143237265,82.6712728274897,True
2022-11-15,62.68571428571429,11358.41015625,93.52078511383573,83.86886358492116,True
2022-11-16,66.91428571428573,11183.66015625,92.08196075604036,82.57853477042589,True
2022-11-17,65.08571428571427,11144.9599609375,91.76331821717304,82.29277810582897,True
2022-11-18,61.48571428571429,11146.0595703125,91.7723719782764,82.3008974629749,True
2022-11-21,60.34285714285715,11024.509765625,90.77157758817827,81.4033912232922,True
2022-11-22,60.97142857142857,11174.41015625,92.00579981006263,82.5102341035642,True
2022-11-23,60.8,11285.3203125,92.91899142287745,83.3291787126031,True
2022-11-25,64.25714285714285,11226.3603515625,92.43353775803317,82.89382685853059,True
2022-11-28,63.08571428571429,11049.5,90.97733757630856,81.58791551224816,True
2022-11-29,59.74285714285715,10983.7802734375,90.43622659853587,81.10265052303875,True
2022-11-30,58.17142857142857,11468.0,94.4231057808142,84.67805919674753,True
2022-12-01,73.97142857142856,11482.4501953125,94.54208313698315,84.78475735632865,False
2022-12-02,75.60000000000001,11461.5,94.54208313698315,84.63006413354742,False
2022-12-05,68.14285714285714,11239.9404296875,94.54208313698315,82.99410019820317,False
2022-12-06,65.08571428571429,11014.8896484375,94.54208313698315,81.33235766446043,False
2022-12-07,61.82857142857144,10958.5498046875,94.54208313698315,80.91635237808111,False
2022-12-08,58.42857142857143,11082.0,94.54208313698315,81.8278908282487,False
2022-12-09,55.6857142857143,11004.6201171875,94.54208313698315,81.2565289257867,False
2022-12-12,52.08571428571428,11143.740234375,94.54208313698315,82.28377182068219,False
2022-12-13,57.2,11256.8095703125,94.54208313698315,83.118659501346,False
2022-12-14,59.17142857142858,11170.8896484375,94.54208313698315,82.48423918126306,False
2022-12-15,60.94285714285714,10810.5302734375,94.54208313698315,79.8233974923589,False
2022-12-16,60.142857142857146,10705.41015625,94.54208313698315,79.04720569727935,False
2022-12-19,44.142857142857146,10546.0302734375,94.54208313698315,77.87036761290828,False
2022-12-20,39.971428571428575,10547.1103515625,94.54208313698315,77.87834275411912,False
2022-12-21,38.31428571428573,10709.3701171875,94.54208313698315,79.07644547812018,False
2022-12-22,38.54285714285714,10476.1201171875,94.54208313698315,77.35416109482392,False
2022-12-23,37.0,10497.8603515625,94.54208313698315,77.51468785217982,False
2022-12-27,39.51428571428572,10353.23046875,94.54208313698315,76.4467616419936,False
2022-12-28,39.94285714285714,10213.2900390625,94.54208313698315,75.41346167782406,False
2022-12-29,35.51428571428572,10478.08984375,94.54208313698315,77.3687052718784,False
2022-12-30,37.142857142857146,10466.48046875,94.54208313698315,77.28298332005706,False
2023-01-03,36.51428571428571,10386.98046875,94.54208313698315,76.69596677784033,False
2023-01-04,36.6,10458.759765625,94.54208313698315,77.22597476091342,False
2023-01-05,39.85714285714285,10305.240234375,94.54208313698315,76.09240866786804,False
2023-01-06,44.17142857142858,10569.2900390625,94.54208313698315,78.04211437001469,False
2023-01-09,45.71428571428572,10635.650390625,94.54208313698315,78.53210964189526,False
2023-01-10,47.2,10742.6298828125,94.54208313698315,79.32203079399596,False
2023-01-11,49.65714285714286,10931.669921875,94.54208313698315,80.71787519740458,False
2023-01-12,54.22857142857144,11001.099609375,94.54208313698315,81.23053400348556,False
2023-01-13,56.68571428571429,11079.16015625,94.54208313698315,81.80692183128568,False
2023-01-17,61.31428571428571,11095.1103515625,94.54208313698315,81.9246957746822,False
2023-01-18,64.14285714285714,10957.009765625,94.54208313698315,80.90498095159874,False
2023-01-19,58.42857142857143,10852.26953125,94.54208313698315,80.13159415645684,False
2023-01-20,55.42857142857144,11140.4296875,94.54208313698315,82.25932721968334,False
2023-01-23,58.54285714285714,11364.41015625,94.54208313698315,83.9131667201828,False
2023-01-24,63.60000000000001,11334.26953125,94.54208313698315,83.69061268914191,False
2023-01-25,63.0,11313.3603515625,94.54208313698315,83.53622231982436,False
2023-01-26,63.88571428571429,11512.41015625,94.54208313698315,85.00597738996991,False
2023-01-27,68.02857142857144,11621.7099609375,94.54208313698315,85.8130313951601,False
2023-01-30,69.2,11393.8095703125,94.54208313698315,84.13024775648678,False
2023-01-31,67.45714285714287,11584.5498046875,94.54208313698315,85.53864615704553,False
2023-02-01,70.34285714285716,11816.3203125,94.54208313698315,87.25000618325822,False
2023-02-02,82.17142857142858,12200.8203125,94.54208313698315,90.08909876794164,False
2023-02-03,75.2,12006.9501953125,94.54208313698315,88.65758976378368,False
2023-02-06,76.14285714285714,11887.4501953125,94.54208313698315,87.77521898648935,False
2023-02-07,75.91428571428573,12113.7900390625,94.54208313698315,89.44647977194846,False
2023-02-08,76.34285714285714,11910.51953125,94.54208313698315,87.94555963822856,False
2023-02-09,74.62857142857142,11789.580078125,94.54208313698315,87.05256014651762,False
2023-02-10,72.62857142857143,11718.1201171875,94.54208313698315,86.52491009398337,False
2023-02-13,72.4857142857143,11891.7900390625,94.54208313698315,87.80726376726778,False
2023-02-14,71.82857142857144,11960.150390625,94.54208313698315,88.31202675090223,False
2023-02-15,73.25714285714287,12070.58984375,94.54208313698315,89.1274957559053,False
2023-02-16,73.65714285714284,11855.830078125,94.54208313698315,87.5417405983649,False
2023-02-17,70.71428571428572,11787.26953125,94.54208313698315,87.03549940139571,False
2023-02-21,69.48571428571428,11492.2998046875,94.54208313698315,84.85748545239782,False
2023-02-22,65.91428571428573,11507.0703125,94.54208313698315,84.96654875331453,False
2023-02-23,64.17142857142859,11590.400390625,94.54208313698315,85.58184604040368,False
2023-02-24,62.65714285714285,11394.9404296875,94.54208313698315,84.13859785912886,False
2023-02-27,60.65714285714286,11466.98046875,94.54208313698315,84.6705311249355,False
2023-02-28,61.22857142857144,11455.5400390625,94.54208313698315,84.58605664095272,False
2023-03-01,61.2,11379.48046875,94.54208313698315,84.02444373570324,False
2023-03-02,65.91428571428573,11462.98046875,94.54208313698315,84.64099570142774,False
2023-03-03,52.45714285714287,11689.009765625,94.54208313698315,86.30996345351882,False
2023-03-06,55.6857142857143,11675.740234375,94.54208313698315,86.21198314721426,False
2023-03-07,55.25714285714285,11530.330078125,94.54208313698315,85.13829551042093,False
2023-03-08,48.51428571428571,11576.0,94.54208313698315,85.47551563145704,False
2023-03-09,49.82857142857143,11338.349609375,94.54208313698315,83.72073939798355,False
2023-03-10,37.54285714285714,11138.8896484375,94.54208313698315,82.24795579320097,False
2023-03-13,26.885714285714283,11188.83984375,94.54208313698315,82.61678083641348,False
2023-03-14,23.357142857142858,11428.150390625,94.54208313698315,84.38381542437017,False
2023-03-15,25.085714285714285,11434.0498046875,94.54208313698315,84.42737584756607,False
2023-03-16,22.685714285714287,11717.2802734375,94.54208313698315,86.51870880877422,False
2023-03-17,32.57142857142857,11630.509765625,94.54208313698315,85.87800788471782,False
2023-03-20,27.000000000000004,11675.5400390625,94.54208313698315,86.21050493387952,False
2023-03-21,30.42857142857144,11860.1103515625,94.54208313698315,87.5733455205413,False
2023-03-22,43.48571428571429,11669.9599609375,94.54208313698315,86.16930244122246,False
2023-03-23,41.02857142857143,11787.400390625,94.54208313698315,87.03646564816086,False
2023-03-24,38.34285714285715,11823.9599609375,94.54208313698315,87.30641624627121,False
2023-03-27,37.71428571428572,11768.83984375,94.54208313698315,86.89941724503866,False
2023-03-28,40.2,11716.080078125,94.54208313698315,86.50984673956253,False
2023-03-29,39.6,11926.240234375,94.54208313698315,88.06163904438772,False
2023-03-30,41.457142857142856,12013.4697265625,94.54208313698315,88.70572904291888,False
2023-03-31,45.22857142857144,12221.91015625,94.54208313698315,90.24482313465882,False
2023-04-03,49.48571428571429,12189.4501953125,94.54208313698315,90.00514346132522,False
2023-04-04,61.48571428571428,12126.330078125,94.54208313698315,89.53907361307716,False
2023-04-05,50.22857142857144,11996.8603515625,94.54208313698315,88.58308781171283,False
2023-04-06,52.62857142857143,12087.9599609375,94.54208313698315,89.25575419778336,False
2023-04-10,55.25714285714286,12084.3603515625,94.54208313698315,89.22917520094508,False
2023-04-11,57.91428571428572,12031.8798828125,94.54208313698315,88.84166698334083,False
2023-04-12,58.48571428571428,11929.33984375,94.54208313698315,88.08452611328754,False
2023-04-13,60.74285714285714,12166.26953125,94.54208313698315,89.83398077875594,False
2023-04-14,63.17142857142856,12123.4697265625,94.54208313698315,89.51795318938227,False
2023-04-17,65.71428571428571,12157.7197265625,94.54208313698315,89.77085025316747,False
2023-04-18,67.08571428571429,12153.41015625,94.54208313698315,89.73902900708843,False
2023-04-19,65.4857142857143,12157.23046875,94.54208313698315,89.7672376439933,False
2023-04-20,67.25714285714287,12059.5595703125,94.54208313698315,89.04604980655955,False
2023-04-21,64.05714285714285,12072.4599609375,94.54208313698315,89.1413044316908,False
2023-04-24,63.51428571428572,12037.2001953125,94.54208313698315,88.88095140406111,False
2023-04-25,63.48571428571429,11799.16015625,94.54208313698315,87.12329806268244,False
2023-04-26,57.057142857142864,11854.349609375,94.54208313698315,87.53080903048458,False
2023-04-27,52.4,12142.240234375,94.54208313698315,89.65655191380675,False
2023-04-28,58.31428571428573,12226.580078125,94.54208313698315,90.27930516474039,False
2023-05-01,59.42857142857143,12212.599609375,94.54208313698315,90.17607539839832,False
2023-05-02,59.42857142857144,12080.509765625,94.54208313698315,89.2007430293408,False
2023-05-03,55.51428571428572,12025.330078125,94.54208313698315,88.79330416950621,False
2023-05-04,54.62857142857143,11966.400390625,94.54208313698315,88.35817585013311,False
2023-05-05,49.6,12235.41015625,94.54208313698315,90.3445051889975,False
2023-05-08,53.885714285714286,12256.919921875,94.54208313698315,90.50333019831926,False
2023-05-09,57.142857142857146,12179.5498046875,94.54208313698315,89.93204040382481,False
2023-05-10,59.57142857142857,12306.4404296875,94.54208313698315,90.86898249095965,False
2023-05-11,59.971428571428575,12328.509765625,94.54208313698315,91.03193928682191,False
2023-05-12,59.057142857142864,12284.740234375,94.54208313698315,90.7087513762707,False
2023-05-15,57.34285714285715,12365.2099609375,94.54208313698315,91.30292823966496,False
2023-05-16,57.25714285714286,12343.0498046875,94.54208313698315,91.13930083970449,False
2023-05-17,55.28571428571429,12500.5703125,94.54208313698315,92.30240956705438,False
2023-05-18,60.25714285714286,12688.83984375,94.54208313698315,93.69256465182343,False
2023-05-19,64.91428571428573,12657.900390625,94.54208313698315,93.4641121890371,False
2023-05-22,65.45714285714287,12720.7802734375,94.54208313698315,93.92840818128347,False
2023-05-23,67.85714285714286,12560.25,94.54208313698315,92.74307577833521,False
2023-05-24,65.8,12484.16015625,94.54208313698315,92.18123933838632,False
2023-05-25,61.82857142857143,12698.08984375,94.54208313698315,93.76086531868512,False
2023-05-26,62.6857142857143,12975.6904296875,94.54208313698315,95.81062803660171,False
2023-05-30,65.71428571428571,13017.4296875,94.54208313698315,96.11882470069966,False
2023-05-31,66.08571428571429,12935.2900390625,94.54208313698315,95.51231737485463,False
2023-06-01,64.17142857142858,13100.98046875,94.54208313698315,96.7357516278554,False
2023-06-02,68.05714285714286,13240.76953125,94.54208313698315,97.76793391852794,False
2023-06-05,75.42857142857143,13229.4296875,94.54208313698315,97.68420214661093,False
2023-06-06,69.48571428571428,13276.419921875,94.54208313698315,98.03117126485957,False
2023-06-07,73.51428571428572,13104.900390625,94.54208313698315,96.76469576602926,False
2023-06-08,74.45714285714287,13238.51953125,94.54208313698315,97.75132024280482,False
2023-06-09,75.77142857142857,13259.1396484375,94.54208313698315,97.90357621628296,False
2023-06-12,76.97142857142856,13461.919921875,94.54208313698315,99.40087653003192,False
2023-06-13,78.05714285714286,13573.3203125,94.54208313698315,100.22344095904174,False
2023-06-14,79.62857142857145,13626.48046875,94.54208313698315,100.61596789118734,False
2023-06-15,79.62857142857142,13782.8203125,94.54208313698315,101.77035876526065,False
2023-06-16,80.88571428571429,13689.5703125,94.54208313698315,101.081814204736,False
2023-06-20,81.25714285714287,13667.2900390625,94.54208313698315,100.91729987677469,False
2023-06-21,80.11428571428571,13502.2001953125,94.54208313698315,99.69830026377817,False
2023-06-22,80.11428571428573,13630.6103515625,94.54208313698315,100.6464623506635,False
2023-06-23,80.05714285714285,13492.51953125,94.54208313698315,99.62681963554758,False
2023-06-26,75.71428571428571,13335.7802734375,94.54208313698315,98.46947954560154,False
2023-06-27,73.45714285714287,13555.669921875,94.54208313698315,100.09311301849505,False
2023-06-28,75.48571428571428,13591.75,94.54208313698315,100.35952311539877,False
2023-06-29,76.51428571428573,13591.330078125,94.54208313698315,100.35642247279422,False
2023-06-30,79.20000000000002,13787.919921875,94.54208313698315,101.80801354591435,False
2023-07-03,79.4857142857143,13816.76953125,94.54208313698315,102.02103490364536,False
2023-07-05,82.22857142857143,13791.650390625,94.54208313698315,101.83555878951778,False
2023-07-06,79.25714285714287,13679.0400390625,94.54208313698315,101.00406018332875,False
2023-07-07,77.91428571428573,13660.7197265625,94.54208313698315,100.86878563620824,False
2023-07-10,77.68571428571428,13685.48046875,94.54208313698315,101.0516153879268,False
2023-07-11,76.6857142857143,13760.7001953125,94.54208313698315,101.60702700796713,False
2023-07-12,78.28571428571429,13918.9599609375,94.54208313698315,102.77559430846044,False
2023-07-13,78.17142857142858,14138.5703125,94.54208313698315,104.39716549348206,False
2023-07-14,79.39999999999999,14113.7001953125,94.54208313698315,104.21352813252696,False
2023-07-17,79.8,14244.9501953125,94.54208313698315,105.18265921637531,False
2023-07-18,80.02857142857142,14353.6396484375,94.54208313698315,105.98520647359373,False
2023-07-19,81.68571428571428,14358.01953125,94.54208313698315,106.01754689703913,False
2023-07-20,82.34285714285716,14063.3095703125,94.54208313698315,103.84145101997801,False
2023-07-21,80.85714285714286,14032.8095703125,94.54208313698315,103.61624341573135,False
2023-07-24,81.02857142857144,14058.8701171875,94.54208313698315,103.80867073793058,False
2023-07-25,82.51428571428572,14144.5595703125,94.54208313698315,104.4413893099794,False
2023-07-26,81.22857142857143,14127.2802734375,94.54208313698315,104.31380147219953,False
2023-07-27,80.60000000000001,14050.1103515625,94.54208313698315,103.74398989103982,False
2023-07-28,77.65714285714286,14316.66015625,94.54208313698315,105.7121552328788,False
2023-07-31,76.91428571428573,14346.01953125,94.54208313698315,105.92894062651585,False
2023-08-01,77.62857142857142,14283.91015625,94.54208313698315,105.47033395290903,False
2023-08-02,77.34285714285716,13973.4501953125,94.54208313698315,103.17794234578612,False
2023-08-03,77.34285714285714,13959.7197265625,94.54208313698315,103.07655854341328,False
2023-08-04,73.62857142857145,13909.240234375,94.54208313698315,102.70382524835966,False
2023-08-07,64.5,13994.400390625,94.54208313698315,103.33263556856735,False
2023-08-08,72.05714285714285,13884.3203125,94.54208313698315,102.51982013677005,False
2023-08-09,69.2,13722.01953125,94.54208313698315,101.3214145593053,False
2023-08-10,67.31428571428572,13737.990234375,94.54208313698315,101.4393399294337,False
2023-08-11,66.34285714285714,13644.849609375,94.54208313698315,100.75160297814558,False
2023-08-14,65.02857142857144,13788.330078125,94.54208313698315,101.81104208055139,False
2023-08-15,66.28571428571429,13631.0498046875,94.54208313698315,100.64970720920317,False
2023-08-16,54.5,13474.6298828125,94.54208313698315,99.49472504979596,False
2023-08-17,49.48571428571428,13316.9296875,94.54208313698315,98.33028953584318,False
2023-08-18,46.142857142857146,13290.7802734375,94.54208313698315,98.13720603113924,False
2023-08-21,43.65714285714286,13497.58984375,94.54208313698315,99.66425809229862,False
2023-08-22,43.48571428571429,13505.8701171875,94.54208313698315,99.72539843798278,False
2023-08-23,43.44285714285714,13721.0302734375,94.54208313698315,101.31411002219266,False
2023-08-24,50.17142857142857,13463.9697265625,94.54208313698315,99.4160119924203,False
2023-08-25,40.58571428571429,13590.650390625,94.54208313698315,100.35140375825284,False
2023-08-28,47.02857142857143,13705.1298828125,94.54208313698315,101.19670382943062,False
2023-08-29,45.285714285714285,13943.759765625,94.54208313698315,102.9587124920492,False
2023-08-30,49.17142857142857,14019.3095703125,94.54208313698315,103.51656136139266,False
2023-08-31,50.42857142857143,14034.9697265625,94.54208313698315,103.63219369815302,False
2023-09-01,52.94285714285714,14031.8095703125,94.54208313698315,103.60885955985441,False
2023-09-05,55.02857142857143,14020.9501953125,94.54208313698315,103.52867549994076,False
2023-09-06,59.08571428571428,13872.4697265625,94.54208313698315,102.43231711815028,False
2023-09-07,56.71428571428572,13748.830078125,94.54208313698315,101.51937977341225,False
2023-09-08,53.62857142857143,13761.5302734375,94.54208313698315,101.61315618520874,False
2023-09-11,51.91428571428571,13917.8896484375,94.54208313698315,102.76769127521715,False
2023-09-12,52.2,13773.6103515625,94.54208313698315,101.7023537410659,False
2023-09-13,51.40000000000001,13813.58984375,94.54208313698315,101.99755654941166,False
2023-09-14,51.40000000000001,13926.0498046875,94.54208313698315,102.82794469290046,False
2023-09-15,54.42857142857144,13708.330078125,94.54208313698315,101.22033361039617,False
2023-09-18,52.02857142857143,13710.240234375,94.54208313698315,101.2344379288486,False
2023-09-19,49.48571428571429,13678.1904296875,94.54208313698315,100.99778679015203,False
2023-09-20,49.94285714285714,13469.1298828125,94.54208313698315,99.4541138424728,False
2023-09-21,48.285714285714285,13223.98046875,94.54208313698315,97.64396590071901,False
2023-09-22,37.15714285714286,13211.8095703125,94.54208313698315,97.55409774076364,False
2023-09-25,33.15714285714286,13271.3203125,94.54208313698315,97.99351648420587,False
2023-09-26,38.42857142857143,13063.6103515625,94.54208313698315,96.45981606843854,False
2023-09-27,24.22857142857143,13092.849609375,94.54208313698315,96.67571453407473,False
2023-09-28,22.82857142857143,13201.2802734375,94.54208313698315,97.47635093015312,False
2023-09-29,29.0,13219.3203125,94.54208313698315,97.60955597860499,False
2023-10-02,28.4,13307.76953125,94.54208313698315,98.26265226228293,False
2023-10-03,28.31428571428572,13059.4697265625,94.54208313698315,96.42924229019808,False
2023-10-04,20.528571428571432,13236.009765625,94.54208313698315,97.73278849514494,False
2023-10-05,20.985714285714288,13219.830078125,94.54208313698315,97.613320014511,False
2023-10-06,20.32857142857143,13431.33984375,94.54208313698315,99.17507764045136,False
2023-10-09,27.714285714285715,13484.240234375,94.54208313698315,99.56568650066019,False
2023-10-10,29.25714285714286,13562.83984375,94.54208313698315,100.14605468826896,False
2023-10-11,32.31428571428572,13659.6796875,94.54208313698315,100.86110613766435,False
2023-10-12,34.34285714285714,13574.2197265625,94.54208313698315,100.23008210285293,False
2023-10-13,35.68571428571429,13407.23046875,94.54208313698315,98.99705749016826,False
2023-10-16,26.27142857142857,13567.98046875,94.54208313698315,100.18401232238637,False
2023-10-17,35.74285714285715,13533.75,94.54208313698315,99.93125947453626,False
2023-10-18,39.142857142857146,13314.2998046875,94.54208313698315,98.31087086018243,False
2023-10-19,30.571428571428573,13186.1796875,94.54208313698315,97.36485037993327,False
2023-10-20,29.542857142857144,12983.8095703125,94.54208313698315,95.87057860082132,False
2023-10-23,22.85714285714286,13018.330078125,94.54208313698315,96.12547305530761,False
2023-10-24,25.842857142857145,13139.8701171875,94.54208313698315,97.02290718702275,False
2023-10-25,33.48571428571429,12821.2197265625,94.54208313698315,94.67003862751714,False
2023-10-26,25.214285714285715,12595.6103515625,94.54208313698315,93.00417151803063,False
2023-10-27,22.71428571428572,12643.009765625,94.54208313698315,93.35416196011953,False
2023-10-30,21.61428571428572,12789.48046875,94.54208313698315,94.43568052218859,False
2023-10-31,29.2,12851.240234375,94.54208313698315,94.89170573055719,False
2023-11-01,30.142857142857142,13061.4697265625,94.54208313698315,96.44401000195197,False
2023-11-02,32.17142857142857,13294.1904296875,94.54208313698315,98.1623861334071,False
2023-11-03,37.68571428571429,13478.2802734375,94.54208313698315,99.52167900806549,False
2023-11-06,36.114285714285714,13518.7802734375,94.54208313698315,99.82072517108156,False
2023-11-07,38.91428571428572,13639.8603515625,94.54208313698315,100.7147630175252,False
2023-11-08,39.62857142857143,13650.41015625,94.54208313698315,100.79266125486757,False
2023-11-09,39.771428571428565,13521.4501953125,94.54208313698315,99.84043948940925,False
2023-11-10,41.0,13798.1103515625,94.54208313698315,101.88325821005095,False
2023-11-13,41.45714285714286,13767.740234375,94.54208313698315,101.65900964177266,False
2023-11-14,39.88571428571429,14094.3798828125,94.54208313698315,104.0708697295295,False
2023-11-15,46.6,14103.83984375,94.54208313698315,104.1407207176935,False
2023-11-16,52.54285714285714,14113.669921875,94.54208313698315,104.21330459782754,False
2023-11-17,55.057142857142864,14125.48046875,94.54208313698315,104.30051197378039,False
2023-11-20,58.85714285714287,14284.5302734375,94.54208313698315,105.47491280884833,False
2023-11-21,61.28571428571429,14199.98046875,94.54208313698315,104.85060923661243,False
2023-11-22,61.17142857142858,14265.8603515625,94.54208313698315,105.33705679648962,False
