ma,buffer,cap,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
175,0.05,0.0,31,-0.1195,-0.0252,-0.3125,0.1525,-0.097
175,0.05,0.25,28,-0.0854,-0.0178,-0.2435,0.1185,-0.097
175,0.05,0.25,29,-0.0013,-0.0003,-0.261,0.1531,0.075
175,0.05,0.25,30,-0.0277,-0.0056,-0.2805,0.1558,0.041
175,0.05,0.25,31,-0.0277,-0.0056,-0.2805,0.1558,0.041
175,0.05,0.5,28,-0.0323,-0.0066,-0.2401,0.1253,0.009
175,0.05,0.5,29,0.0915,0.0177,-0.2401,0.1614,0.193
175,0.05,0.5,30,0.0627,0.0123,-0.2498,0.1641,0.159
175,0.05,0.5,31,0.0627,0.0123,-0.2498,0.1641,0.159
175,0.05,0.75,28,-0.0088,-0.0018,-0.257,0.1327,0.053
175,0.05,0.75,29,0.1409,0.0268,-0.257,0.1682,0.246
175,0.05,0.75,30,0.1281,0.0245,-0.257,0.1724,0.231
175,0.05,0.75,31,0.1281,0.0245,-0.257,0.1724,0.231
200,0.0,0.0,28,-0.2168,-0.0478,-0.2972,0.1121,-0.395
200,0.0,0.0,29,-0.159,-0.0341,-0.3021,0.1456,-0.173
200,0.0,0.0,30,-0.1711,-0.0369,-0.3121,0.1484,-0.188
200,0.0,0.0,31,-0.1711,-0.0369,-0.3121,0.1484,-0.188
200,0.0,0.25,28,-0.1213,-0.0256,-0.2587,0.1172,-0.17
200,0.0,0.25,29,-0.058,-0.0119,-0.2587,0.1494,-0.008
200,0.0,0.25,30,-0.0717,-0.0148,-0.2718,0.1522,-0.025
200,0.0,0.25,31,-0.0717,-0.0148,-0.2718,0.1522,-0.025
200,0.0,0.5,28,-0.0611,-0.0126,-0.2643,0.1242,-0.043
200,0.0,0.5,29,0.0261,0.0052,-0.2643,0.1576,0.112
200,0.0,0.5,30,0.017,0.0034,-0.2643,0.1604,0.102
200,0.0,0.5,31,0.017,0.0034,-0.2643,0.1604,0.102
200,0.0,0.75,28,-0.026,-0.0053,-0.2787,0.132,0.025
200,0.0,0.75,29,0.0645,0.0126,-0.2787,0.1638,0.161
200,0.0,0.75,30,0.0753,0.0147,-0.2787,0.1682,0.173
200,0.0,0.75,31,0.0753,0.0147,-0.2787,0.1682,0.173
200,0.02,0.0,28,-0.0537,-0.011,-0.3312,0.1538,0.0
200,0.02,0.0,29,0.0014,0.0003,-0.3334,0.1784,0.089
200,0.02,0.0,30,-0.0137,-0.0028,-0.3456,0.1807,0.073
200,0.02,0.0,31,-0.0137,-0.0028,-0.3456,0.1807,0.073
200,0.02,0.25,28,0.0268,0.0053,-0.2829,0.156,0.111
200,0.02,0.25,29,0.0864,0.0168,-0.2829,0.1802,0.183
200,0.02,0.25,30,0.0699,0.0137,-0.2976,0.1825,0.166
200,0.02,0.25,31,0.0699,0.0137,-0.2976,0.1825,0.166
200,0.02,0.5,28,0.097,0.0187,-0.2643,0.1612,0.197
200,0.02,0.5,29,0.1608,0.0304,-0.2643,0.1847,0.258
200,0.02,0.5,30,0.1483,0.0281,-0.2643,0.1872,0.245
200,0.02,0.5,31,0.1483,0.0281,-0.2643,0.1872,0.245
200,0.02,0.75,28,0.1354,0.0258,-0.2787,0.1673,0.239
200,0.02,0.75,29,0.2014,0.0375,-0.2787,0.1901,0.293
200,0.02,0.75,30,0.2137,0.0396,-0.2787,0.1939,0.302
200,0.02,0.75,31,0.2137,0.0396,-0.2787,0.1939,0.302
200,0.03,0.0,28,-0.1063,-0.0223,-0.3342,0.1556,-0.074
200,0.03,0.0,29,-0.0543,-0.0111,-0.3365,0.1799,0.024
200,0.03,0.0,30,-0.0698,-0.0144,-0.3495,0.1822,0.007
200,0.03,0.0,31,-0.0698,-0.0144,-0.3495,0.1822,0.007
200,0.03,0.25,28,-0.0155,-0.0031,-0.2845,0.1576,0.056
200,0.03,0.25,29,0.0417,0.0082,-0.2845,0.1816,0.136
200,0.03,0.25,30,0.0245,0.0049,-0.3002,0.184,0.117
200,0.03,0.25,31,0.0245,0.0049,-0.3002,0.184,0.117
200,0.03,0.5,28,0.0681,0.0133,-0.2643,0.1624,0.163
200,0.03,0.5,29,0.1302,0.0248,-0.2643,0.1858,0.227
200,0.03,0.5,30,0.1164,0.0223,-0.2643,0.1883,0.213
200,0.03,0.5,31,0.1164,0.0223,-0.2643,0.1883,0.213
200,0.03,0.75,28,0.1203,0.023,-0.2787,0.168,0.222
200,0.03,0.75,29,0.1854,0.0347,-0.2787,0.1907,0.278
200,0.03,0.75,30,0.1975,0.0368,-0.2787,0.1945,0.287
200,0.03,0.75,31,0.1975,0.0368,-0.2787,0.1945,0.287
200,0.05,0.0,28,-0.1046,-0.0219,-0.3369,0.1587,-0.067
200,0.05,0.0,29,-0.0446,-0.0091,-0.3606,0.1846,0.039
200,0.05,0.0,30,-0.0828,-0.0172,-0.3862,0.1872,-0.004
200,0.05,0.0,31,-0.0828,-0.0172,-0.3862,0.1872,-0.004
200,0.05,0.25,28,-0.0018,-0.0004,-0.2826,0.1603,0.076
200,0.05,0.25,29,0.0651,0.0127,-0.3079,0.186,0.161
200,0.05,0.25,30,0.0225,0.0045,-0.3356,0.1886,0.117
200,0.05,0.25,31,0.0225,0.0045,-0.3356,0.1886,0.117
200,0.05,0.5,28,0.0974,0.0188,-0.2643,0.1648,0.197
200,0.05,0.5,29,0.185,0.0346,-0.2643,0.1902,0.278
200,0.05,0.5,30,0.1376,0.0262,-0.2824,0.1928,0.233
200,0.05,0.5,31,0.1376,0.0262,-0.2824,0.1928,0.233
200,0.05,0.75,28,0.145,0.0275,-0.2787,0.1703,0.248
200,0.05,0.75,29,0.2645,0.0482,-0.2787,0.1958,0.344
200,0.05,0.75,30,0.2491,0.0456,-0.2787,0.1994,0.329
200,0.05,0.75,31,0.2491,0.0456,-0.2787,0.1994,0.329
