ma,buffer,cap,crash,total_return,cagr,max_drawdown,annualized_vol,sharpe_like
175,0.02,0.5,28,0.2574,0.0376,-0.2282,0.1158,0.386
175,0.02,0.5,29,0.3741,0.0526,-0.2282,0.1447,0.437
175,0.02,0.5,30,0.3718,0.0523,-0.2282,0.1472,0.43
175,0.02,0.5,31,0.3718,0.0523,-0.2282,0.1472,0.43
175,0.02,0.75,28,0.2377,0.035,-0.282,0.127,0.342
175,0.02,0.75,29,0.3526,0.0499,-0.282,0.1538,0.403
175,0.02,0.75,30,0.3664,0.0516,-0.282,0.1576,0.408
175,0.02,0.75,31,0.3664,0.0516,-0.282,0.1576,0.408
175,0.03,0.0,28,0.1897,0.0284,-0.196,0.103,0.332
175,0.03,0.0,29,0.2773,0.0403,-0.196,0.1323,0.373
175,0.03,0.0,30,0.274,0.0398,-0.2041,0.1349,0.366
175,0.03,0.0,31,0.274,0.0398,-0.2041,0.1349,0.366
175,0.03,0.25,28,0.2436,0.0358,-0.2011,0.1081,0.389
175,0.03,0.25,29,0.3331,0.0475,-0.2011,0.1362,0.419
175,0.03,0.25,30,0.3297,0.047,-0.2082,0.1386,0.411
175,0.03,0.25,31,0.3297,0.047,-0.2082,0.1386,0.411
175,0.03,0.5,28,0.2563,0.0375,-0.2232,0.1168,0.383
175,0.03,0.5,29,0.3726,0.0524,-0.2232,0.1455,0.434
175,0.03,0.5,30,0.3702,0.0521,-0.2232,0.148,0.427
175,0.03,0.5,31,0.3702,0.0521,-0.2232,0.148,0.427
175,0.03,0.75,28,0.2402,0.0353,-0.2788,0.1279,0.344
175,0.03,0.75,29,0.355,0.0502,-0.2788,0.1545,0.404
175,0.03,0.75,30,0.3689,0.0519,-0.2788,0.1583,0.408
175,0.03,0.75,31,0.3689,0.0519,-0.2788,0.1583,0.408
175,0.05,0.0,28,0.1144,0.0176,-0.242,0.1073,0.221
175,0.05,0.0,29,0.2188,0.0324,-0.2702,0.1381,0.307
175,0.05,0.0,30,0.1867,0.028,-0.2895,0.1405,0.273
175,0.05,0.0,31,0.1867,0.028,-0.2895,0.1405,0.273
175,0.05,0.25,28,0.2006,0.0299,-0.2384,0.1119,0.327
175,0.05,0.25,29,0.3111,0.0446,-0.2561,0.1416,0.388
