date,fg,fg_rating,close,fwd_ret_1w,fwd_ret_1m,fwd_ret_3m,fwd_ret_6m,fwd_ret_12m,fg_chg_5d
2017-02-15,80.0,extreme greed,5819.43994140625,0.0027614039118113443,0.014015104445607829,0.03295854839983137,0.09032998487273214,0.2469293005587332,19.0
2017-02-16,79.0,extreme greed,5814.89990234375,0.005229695568403914,0.014897914713473126,0.04131283160556598,0.06999436976416407,0.24498621410934573,13.0
2017-02-17,78.0,extreme greed,5838.580078125,0.003994091698103164,-0.007664534767222175,0.041982830398417326,0.06473315463245721,0.23905298236775652,8.0
2017-02-21,83.0,extreme greed,5865.9501953125,-0.006906000316644678,-0.007553773407274811,0.04563112760297483,0.05918558391058837,0.23053038981423013,11.0
2017-02-22,80.0,extreme greed,5860.6298828125,0.007405330691676815,-0.007326847500160327,0.04744883804051958,0.07453978606248501,0.2302585196337117,2.0
2017-02-23,75.0,greed,5835.509765625,0.004405861741539896,-0.0011600582505879586,0.056123675061860334,0.07589746370299566,0.2573691813422738,-5.0
2017-02-24,68.0,greed,5845.31005859375,0.004352197086422871,-0.0008451119541532659,0.061579232482638524,0.07288236470962173,0.26964350676770366,-11.0
2017-02-27,71.0,greed,5861.89990234375,-0.002169898287996075,0.0022586933580537316,0.05941589669984704,0.0688753204764847,0.25050755212066544,-7.0
2017-02-28,64.0,greed,5825.43994140625,0.001457440890370032,0.012378440771263488,0.06484488790537801,0.07854858735605497,0.24849107342600285,-19.0
2017-03-01,81.0,extreme greed,5904.02978515625,-0.011260102487269275,0.0017462748273511242,0.04987953060728101,0.06738793096247409,0.2162133864308946,1.0
2017-03-02,78.0,extreme greed,5861.22021484375,-0.0038234625945712253,0.008619368950394612,0.06579003162254149,0.08651608797529509,0.23828654292952245,3.0
2017-03-03,77.0,extreme greed,5870.75,-0.001536433936251802,0.004076170128390677,0.074104638195716,0.09503217753268323,0.24868372200102207,9.0
2017-03-06,69.0,greed,5849.18017578125,0.004547579075292685,0.008450703519899294,0.07633548404761914,0.10021060810722249,0.2603492359748265,-2.0
2017-03-07,65.0,greed,5833.93017578125,0.003923538291994433,0.005236573590531313,0.07561452906032184,0.09284301184920607,0.2678674031872912,1.0
2017-03-08,65.0,greed,5837.5498046875,0.01070654676895666,0.007092083495674029,0.07877107579549225,0.09520437041239105,0.2724431386174937,-16.0
2017-03-09,62.0,greed,5838.81005859375,0.010609988406810711,0.006679443175685806,0.08271372114947106,0.09574897161980922,0.2949231063725912,-16.0
2017-03-10,65.0,greed,5861.72998046875,0.006699390736539801,0.0032755168485198993,0.05905934639769361,0.08503632248472126,0.29455294759447925,-12.0
2017-03-13,64.0,greed,5875.77978515625,0.004382397050524567,-0.0015333736039191415,0.05100262207551065,0.09470742621678285,0.27830007935283185,-5.0
2017-03-14,58.0,greed,5856.81982421875,-0.010754940050106798,-0.0035274549309711745,0.062072985661163704,0.10201098529050201,0.2800137760074872,-7.0
2017-03-15,50.0,neutral,5900.0498046875,-0.013289662047675344,-0.016084593433152605,0.04997251579079953,0.09493820480527582,0.26808086067864556,-15.0
2017-03-16,51.0,neutral,5900.759765625,-0.014077818368860684,-0.007451536464617048,0.04486544866938158,0.08953428600461599,0.2679706565858673,-11.0
2017-03-17,45.0,neutral,5901.0,-0.012245342420776129,-0.00873238182617353,0.042494452741060895,0.09277583711976778,0.24457553539654286,-20.0
2017-03-20,43.0,fear,5901.52978515625,-0.01036335834864055,-0.006523732218862377,0.0571851693975336,0.09372321613180778,0.2478628546805719,-21.0
2017-03-21,37.0,fear,5793.830078125,0.014033904601507219,0.02122079960464407,0.06803784400229107,0.1152069938353737,0.2677779534465712,-21.0
2017-03-22,32.0,fear,5821.64013671875,0.013039223687147272,0.015267155084339512,0.07082369382353138,0.10897271000012654,0.2310414260371314,-18.0
2017-03-23,31.0,fear,5817.68994140625,0.016613106459294702,0.028555987769321334,0.0720217138108119,0.10399316671966874,0.201966758679603,-20.0
2017-03-24,31.0,fear,5828.740234375,0.01423978366894918,0.03375514984175587,0.07488921243233371,0.10262589572481451,0.2387822666172974,-14.0
2017-03-27,27.0,fear,5840.3701171875,0.009299078226895574,0.03165208018875898,0.06964965866788919,0.09078529543908997,0.20006265321570504,-16.0
2017-03-28,39.0,fear,5875.14013671875,0.003994751787419926,0.029582239851825287,0.04620825616942148,0.08595880400791645,0.18281944238863312,2.0
2017-03-29,39.0,fear,5897.5498046875,-0.0056073836277678035,0.025444475004599232,0.05711869551228821,0.09422726036087226,0.19769233482323756,7.0
2017-03-30,43.0,fear,5914.33984375,-0.0059837022173993,0.029971266208784098,0.03889026670479789,0.09115308991454163,0.16160388119183322,12.0
2017-03-31,47.0,neutral,5911.740234375,-0.00573945647746088,0.031061899801474224,0.03868229631780773,0.0988236464054082,0.1741516896826396,16.0
2017-04-03,45.0,neutral,5894.68017578125,-0.0023326117091971854,0.03017460211616596,0.03653800993265155,0.10552566390594009,0.19465512178494504,18.0
2017-04-04,43.0,fear,5898.60986328125,-0.005397855509685856,0.029961293349623164,0.04276431326137575,0.10733039009704437,0.19969788962292734,4.0
2017-04-05,43.0,fear,5864.47998046875,-0.004829042696550601,0.0402899806876591,0.03836315943067925,0.11427268991890815,0.17915141433026482,4.0
2017-04-06,43.0,fear,5878.9501953125,-0.01255331147856864,0.038052705586087754,0.046629053437308166,0.12015915163424862,0.18224166098426164,0.0
2017-04-07,40.0,fear,5877.81005859375,-0.003576165157041289,0.04130446250152131,0.050797843950138644,0.1211965187861026,0.20696309237062893,-7.0
2017-04-10,32.0,fear,5880.93017578125,-0.005349487240480788,0.042205901705766546,0.05311568401077871,0.118824706942668,0.2020257975970896,-13.0
2017-04-11,31.0,fear,5866.77001953125,-0.00063752871896261,0.042474809916984047,0.0672260717619304,0.12280692409454907,0.2170666271609707,-12.0
2017-04-12,28.0,fear,5836.16015625,0.013813813663066332,0.04884544230909538,0.07509728544493277,0.13148879192694785,0.21769274867023136,-15.0
2017-04-13,25.0,fear,5805.14990234375,0.01815114492477754,0.05934730805007371,0.08739142331108041,0.13545901079380696,0.23274676891065282,-18.0
2017-04-17,30.0,fear,5856.7900390625,0.02168931860439094,0.053455916301741846,0.07813838871915668,0.12788741966664285,0.2431895371174584,-10.0
2017-04-18,32.0,fear,5849.47021484375,0.030091617371531765,0.027655499316970422,0.08459566859478707,0.1324102451519089,0.24716255770692364,0.0
2017-04-19,30.0,fear,5863.02978515625,0.02766491067863086,0.03276464638515053,0.08903421490845087,0.12973332883613842,0.23452554802275416,-1.0
2017-04-20,34.0,fear,5916.77978515625,0.0223365007738765,0.028211360945866515,0.0799793522873613,0.11956511064722997,0.2077735089516748,6.0
2017-04-21,37.0,fear,5910.52001953125,0.023194210204345422,0.03774627222630467,0.08074246917221295,0.11751077779829311,0.20608678662788837,12.0
2017-04-24,39.0,fear,5983.81982421875,0.018011951663596815,0.025884826293039787,0.07135746845966362,0.10782911241031412,0.17104964780104037,9.0
2017-04-25,46.0,neutral,6025.490234375,0.011597377158432787,0.02282466319033305,0.06417397961978577,0.09316085860493062,0.16235193518680902,14.0
2017-04-26,48.0,neutral,6025.22998046875,0.007853612952889888,0.02987932174204655,0.06597590810970577,0.09513333054017403,0.1814785823706322,18.0
2017-04-27,50.0,neutral,6048.93994140625,0.004364384933472021,0.026657563401516038,0.05509229769646651,0.08513065103978956,0.17703264929958906,16.0
2017-04-28,49.0,neutral,6047.60986328125,0.008788579876234381,0.02572587875908172,0.054082574751695534,0.08419196472004975,0.16844012416126763,12.0
2017-05-01,51.0,neutral,6091.60009765625,0.0018156245348419642,0.01755202576678294,0.042110449704330755,0.10008202413078915,0.17057917148173352,12.0
2017-05-02,47.0,neutral,6095.3701171875,0.004137521771054864,0.02484836162949633,0.043897223478565506,0.09902431388834287,0.16496615723479935,1.0
2017-05-03,47.0,neutral,6072.5498046875,0.009319039588208344,0.03841055363925561,0.04777237025414216,0.10788221393948927,0.1672444245533058,-1.0
2017-05-04,45.0,neutral,6075.33984375,0.006686065015653053,0.03626798462277381,0.04361895907314861,0.10553976532948584,0.18670235782849076,-5.0
2017-05-05,47.0,neutral,6100.759765625,0.0033553550098941454,0.02857026004381491,0.04110968184354591,0.10067273575364744,0.19086970148761573,-2.0
2017-05-08,55.0,neutral,6102.66015625,0.007703159674860016,0.031907352134475264,0.046063496259635794,0.10844119911846839,0.1907757791332032,4.0
2017-05-09,61.0,greed,6120.58984375,0.008051556254471404,0.0328677344848427,0.040824515866334954,0.10878855055712955,0.19921614478792438,14.0
2017-05-10,61.0,greed,6129.14013671875,-0.019235961279042924,0.012853317659404118,0.03641456002435861,0.10419726653197348,0.20815808574545325,14.0
2017-05-11,63.0,greed,6115.9599609375,-0.00994612105270809,0.009728644461380664,0.01649947954115305,0.11006614833148998,0.21041993899478229,18.0
2017-05-12,62.0,greed,6121.22998046875,-0.006131085627561372,0.01619611369529994,0.02210831459638074,0.10272769136679227,0.2107566367978888,15.0
2017-05-15,54.0,neutral,6149.669921875,-0.0026098644140898353,0.00735327512179107,0.03098703849387241,0.09777273043427437,0.19545113415957593,-1.0
2017-05-16,66.0,greed,6169.8701171875,-0.005050374749899,-0.0007082997055847251,0.026441342417085734,0.09525807987942914,0.1991013853076007,5.0
2017-05-17,45.0,neutral,6011.240234375,0.025249329462546655,0.023376129678938096,0.055540889382033276,0.12087852996745996,0.2281109932402028,-16.0
2017-05-18,47.0,neutral,6055.1298828125,0.024793833611834515,0.030367619914222432,0.027543632699094767,0.10752536951735614,0.21456351656886996,-16.0
2017-05-19,49.0,neutral,6083.7001953125,0.020791581115586544,0.0171490353722783,0.021833684366316275,0.11663787184923091,0.21538534143408627,-13.0
2017-05-22,52.0,neutral,6133.6201171875,0.0113423757731268,0.016357400068494066,0.012962942618862217,0.10583797324779054,0.20295352825352464,-2.0
2017-05-23,49.0,neutral,6138.7099609375,0.009743098953092666,0.015961005014445417,0.02586374344798048,0.10621124049659891,0.20969389467675903,-17.0
2017-05-24,54.0,neutral,6163.02001953125,0.013598861974834842,0.016587643743614766,0.018722985866193254,0.11349305352259753,0.20467403192792832,9.0
2017-05-25,57.0,greed,6205.259765625,0.016202390046498483,0.0067507466731380195,0.010647469243109997,0.1066998196149751,0.19799176479882719,10.0
2017-05-26,58.0,greed,6210.18994140625,0.013766122321798413,-0.010236373576096303,0.008928904886272182,0.10933163417703806,0.19104083989983378,9.0
2017-05-30,52.0,neutral,6203.18994140625,0.011585993314144227,0.0050329290475783495,0.012869197764223683,0.10886819273696213,0.20300204665678478,0.0
2017-05-31,50.0,neutral,6198.52001953125,0.015948946356508786,-0.008739170270373076,0.01667658035495334,0.11516294881693101,0.2006285522572684,1.0
2017-06-01,58.0,greed,6246.830078125,0.011994833629681567,-0.01703426456605961,0.01944665997785755,0.09245650215718793,0.20930615746674008,4.0
2017-06-02,57.0,greed,6305.7998046875,-0.015522199537597037,-0.031041224294536596,0.01948370632876273,0.09010283037115974,0.20626410551174446,0.0
2017-06-05,58.0,greed,6295.68017578125,-0.019095667423866813,-0.023003124119472695,0.022181860965708955,0.0876648197746579,0.21319057671690644,0.0
2017-06-06,55.0,neutral,6275.06005859375,-0.008715445094641283,-0.02957742171759281,0.01601733922647508,0.07972992352616148,0.22536520169946694,3.0
2017-06-07,55.0,neutral,6297.3798828125,-0.016274982294378737,-0.022914260751735638,0.01523334745027416,0.07381325039540099,0.21242008046191097,5.0
2017-06-08,55.0,neutral,6321.759765625,-0.024717763948366556,-0.022995120709380257,0.012039424841221447,0.07191353895785912,0.20939580893250342,-3.0
2017-06-09,54.0,neutral,6207.919921875,-0.00904653361460206,-0.0023550750285908917,0.024528347892293523,0.09744325466303594,0.2338964213745358,-3.0
2017-06-12,53.0,neutral,6175.4599609375,0.010290699816609683,0.013879121794919458,0.04158391541874962,0.10762277164640599,0.24748441213972083,-5.0
2017-06-13,55.0,neutral,6220.3701171875,-0.005199100925182942,0.008692380549728096,0.03760381835197135,0.10525257317542436,0.2371772178071072,0.0
2017-06-14,52.0,neutral,6194.89013671875,0.006305206021690379,0.01898017164631738,0.042825586706533914,0.10773874479935786,0.25281318437929445,-3.0
2017-06-15,52.0,neutral,6165.5,0.0115464992954748,0.02415540925817039,0.042750803361446765,0.11520554775565639,0.25640740942543183,-3.0
2017-06-16,50.0,neutral,6151.759765625,0.018448417802197747,0.03130003451121244,0.04823180041534103,0.11456396972284044,0.2593192972920286,-4.0
2017-06-19,57.0,greed,6239.009765625,0.0013047161367818472,0.023406001741186788,0.03456163384801969,0.11180785712876995,0.2382717985657905,4.0
2017-06-20,50.0,neutral,6188.02978515625,-0.006691898618213288,0.03263885628479568,0.04416430569194474,0.1303694404322231,0.25751006956869626,-5.0
2017-06-21,47.0,neutral,6233.9501953125,7.378322301088147e-05,0.02467132393889626,0.035625861097991374,0.11708465410785363,0.23724924865651098,-5.0
2017-06-22,50.0,neutral,6236.68994140625,-0.01480590579578811,0.027918674621211004,0.02982351243166992,0.11613051576008626,0.23347799818378845,-2.0
2017-06-23,52.0,neutral,6265.25,-0.019924197458201953,0.02344996957423895,0.025804225190535046,0.11174492051893381,0.20218822323530583,2.0
2017-06-26,53.0,neutral,6247.14990234375,-0.021944381981064298,0.028108833692364277,0.019759401220697193,0.11410164150636515,0.21041274837595858,-4.0
2017-06-27,48.0,neutral,6146.6201171875,0.000689768687980985,0.038325098953168935,0.03799487110151212,0.12846570436401228,0.21124779735560328,-2.0
2017-06-28,60.0,greed,6234.41015625,-0.02325002553243749,0.02249932487849371,0.0351034987897938,0.11307079095418637,0.20359103551421076,13.0
2017-06-29,47.0,neutral,6144.35009765625,0.0014208142976879223,0.03316380354188775,0.05030639412525595,0.13114650789529803,0.22230987579179273,-3.0
2017-06-30,49.0,neutral,6140.419921875,0.005857940548269047,0.036238567127719,0.057901583863328776,0.12425375211322254,0.23243850383043974,-3.0
2017-07-03,52.0,neutral,6110.06005859375,0.013623392453675498,0.04133999360525675,0.06655583617022476,0.1467808556952892,0.22792081418619703,-1.0
2017-07-05,57.0,greed,6150.85986328125,0.017934087435850676,0.030805445853170355,0.06191818804551352,0.14870602520719078,0.23339343513090172,9.0
2017-07-06,44.0,fear,6089.4599609375,0.03037707475791862,0.04304159963897658,0.07310499202403231,0.16232148690576564,0.2625733950199234,-16.0
2017-07-07,49.0,neutral,6153.080078125,0.025904121951118908,0.037491782729495604,0.07025421084524175,0.15983539430360238,0.2605394528972247,2.0
2017-07-10,46.0,neutral,6176.39013671875,0.02234963077248797,0.03142123795985641,0.06699545040111876,0.15883064027447635,0.256267823689426,-3.0
2017-07-11,44.0,fear,6193.2998046875,0.024382842534436344,0.025677793495017864,0.062394876393481624,0.15666612372020605,0.24596097502672287,-8.0
2017-07-12,47.0,neutral,6261.169921875,0.01978386128041798,-0.007075323819710988,0.052079736246377184,0.14252925786695592,0.24959392885028286,-10.0
2017-07-13,54.0,neutral,6274.43994140625,0.018417589406051427,-0.0028496380520764975,0.05245246848398222,0.14939020095870426,0.24727944701862326,10.0
2017-07-14,64.0,greed,6312.47021484375,0.011925566789880326,0.004397607383512581,0.044204493848555515,0.1502723674670805,0.23655557161895646,15.0
2017-07-17,67.0,greed,6314.43017578125,0.015263433141150529,0.002942401661991889,0.04614345567139,0.1439971209298394,0.2439950872076322,21.0
2017-07-18,74.0,greed,6344.31005859375,0.010696176992379236,0.0001260664564173286,0.044085162740019834,0.15036618919188705,0.23802901637301566,30.0
2017-07-19,69.0,greed,6385.0400390625,0.005905986604124225,-0.02554876426999697,0.037371749547014055,0.1426787866719097,0.22556785185586237,22.0
2017-07-20,73.0,greed,6390.0,-0.001222231391823203,-0.027147138473200272,0.03665418072672133,0.14810326804577456,0.223818496919014,19.0
2017-07-21,73.0,greed,6387.75,-0.0020460763521975567,-0.02733671749637978,0.03402134150816005,0.1597244389896677,0.22764198930570223,9.0
2017-07-24,73.0,greed,6410.81005859375,-0.009778786274008189,-0.017677965356824088,0.034042460172595046,0.16370473791559492,0.22305448888173274,6.0
2017-07-25,70.0,greed,6412.169921875,-0.007677585133981424,-0.020860296476030826,0.027238853364467186,0.15640417346043956,0.23706020442694564,-4.0
2017-07-26,75.0,greed,6422.75,-0.009357377705227488,-0.02357555904791564,0.027352796820871106,0.1538920487719435,0.22255734316005604,6.0
2017-07-27,73.0,greed,6382.18994140625,-0.00655732562654332,-0.018261726109301546,0.028469882122070578,0.17604930101428962,0.21234560439455352,0.0
2017-07-28,69.0,greed,6374.68017578125,-0.0036268670035146666,-0.014378785087640344,0.028564545785653372,0.17127597930196403,0.19692279292504344,-4.0
2017-07-31,66.0,greed,6348.1201171875,0.00561582038235664,-0.007282467819659355,0.05562901172606627,0.16609009341625036,0.20851368553836447,-7.0
2017-08-01,66.0,greed,6362.93994140625,0.0011818466935880068,0.0008439679200105132,0.05280892521782743,0.1647886116666326,0.21127813715606747,-4.0
2017-08-02,61.0,greed,6362.64990234375,-0.0016219380882402934,0.010374648129222841,0.05736918188706097,0.16081506552177105,0.2263270903106025,-14.0
2017-08-03,59.0,greed,6340.33984375,-0.01947367642827702,0.014981883734298096,0.059332772481758944,0.14204449189743018,0.23211215142129982,-14.0
2017-08-04,64.0,greed,6351.56005859375,-0.014956955318632836,0.0037801367543575104,0.05721112285175378,0.09697928081921936,0.23744089692531412,-5.0
2017-08-07,58.0,greed,6383.77001953125,-0.006820427259955908,0.00149442085684659,0.0596308953346274,0.11468299469456888,0.23495366094483527,-8.0
2017-08-08,52.0,neutral,6370.4599609375,-0.005878727053013066,0.0043026965741994605,0.06529826464956434,0.10698128921776551,0.2382669581937258,-14.0
2017-08-09,41.0,fear,6352.330078125,-0.0011366246330010155,0.0012373197212021125,0.06540115232076804,0.06687783425926686,0.24234409863752626,-20.0
2017-08-10,31.0,fear,6216.8701171875,0.0008107036125084566,0.03464599458850226,0.09204792591981725,0.10577993504631977,0.2609415534689743,-28.0
2017-08-11,25.0,fear,6256.56005859375,-0.006398128214643473,0.03160198650869184,0.07887557083639174,0.11594229026018388,0.24984174813389237,-39.0
2017-08-14,36.0,fear,6340.22998046875,-0.020046606834103087,0.018920443155380884,0.06477840113098465,0.10619169765612702,0.2414202893215609,-22.0
2017-08-15,27.0,fear,6333.009765625,-0.0056102527030832405,0.015169771728674952,0.067044003995681,0.1279976474949429,0.22755536544167598,-25.0
2017-08-16,32.0,fear,6345.10986328125,-0.010511986154445818,0.016289765471302564,0.06189967744753,0.14362561596825185,0.2303207017276545,-9.0
2017-08-17,17.0,extreme fear,6221.91015625,0.007942885807400657,0.037404908560913386,0.0778378010169456,0.16354464031782845,0.25625891114377186,-14.0
2017-08-18,17.0,extreme fear,6216.52978515625,0.00789996240020674,0.03937728081782965,0.09277849119028292,0.16372161135103758,0.25809897739087595,-8.0
2017-08-21,15.0,extreme fear,6213.1298828125,0.011248780894165478,0.03909626240422992,0.09168650374199672,0.16177033421378773,0.2649292820380227,-21.0
2017-08-22,23.0,extreme fear,6297.47998046875,0.0007003049257285898,0.019882550055868586,0.07832180205391248,0.1449166755768425,0.2527392103069501,-4.0
2017-08-23,19.0,extreme fear,6278.41015625,0.014318896043173712,0.023654040103952445,0.09302830010832008,0.1686700859157093,0.25484951840788717,-13.0
2017-08-24,22.0,extreme fear,6271.330078125,0.02508719460864972,0.015827546052985975,0.09504041052395862,0.18339488888079147,0.2670326520023383,5.0
2017-08-25,29.0,fear,6265.64013671875,0.02708261848806326,0.01827746519627338,0.09951417667242235,0.16992836130149613,0.2796617308670779,12.0
2017-08-28,35.0,fear,6283.02001953125,0.014730146394536625,0.02709520987750258,0.09477926190730623,0.1575659066844115,0.27805418637860524,20.0
2017-08-29,29.0,fear,6301.89013671875,0.01450674637158933,0.024049936654824577,0.09687089322702125,0.13942958426953833,0.28686628383984814,6.0
2017-08-30,34.0,fear,6368.31005859375,0.0046417429933174326,0.02004454889433216,0.07161712823789723,0.139685418958728,0.2700951726378915,15.0
2017-08-31,43.0,fear,6428.66015625,-0.010650775306139448,0.013698042275284594,0.06926949749565092,0.140316921841096,0.2614665952093196,21.0
2017-09-01,49.0,neutral,6435.330078125,-0.00047710256703636933,0.014976680549784849,0.06406194563762235,0.1455527029893875,0.2573170143212715,20.0
2017-09-05,62.0,greed,6375.56982421875,0.01234555704158491,0.024948367436826047,0.06270816632735121,0.16015510868475524,0.25403221081571514,27.0
2017-09-06,41.0,fear,6393.31005859375,0.010460916520480978,0.030039182039881096,0.0577009247108049,0.16183168456346153,0.23922192226844796,12.0
2017-09-07,38.0,fear,6397.8701171875,0.00487817982638572,0.03005844993275497,0.05916183959536103,0.1817698577972191,0.23518294280979424,4.0
2017-09-08,38.0,fear,6360.18994140625,0.01388013160782764,0.034517843191010034,0.07116924282353554,0.19309641600750016,0.24589992268343375,-5.0
2017-09-11,59.0,greed,6432.259765625,0.0034793947864721897,0.024095767276578695,0.06340233873629542,0.16770933378110886,0.23945090922009626,10.0
2017-09-12,59.0,greed,6454.27978515625,0.0010907551728220888,0.023127292974584934,0.06519709510215521,0.1615254231518044,0.23239621541695965,-3.0
2017-09-13,67.0,greed,6460.18994140625,-0.0006423808558865263,0.020327548479196045,0.062247377625086475,0.15813007082364194,0.24047590452008927,26.0
2017-09-14,68.0,greed,6429.080078125,-0.000993942623376598,0.027487560337565276,0.0694842374234017,0.1637730660460328,0.24590764801899567,30.0
2017-09-15,77.0,extreme greed,6448.47021484375,-0.0033419233168113793,0.0272203761990244,0.06328005817150029,0.13891201939171172,0.22444390312715723,39.0
2017-09-18,80.0,extreme greed,6454.64013671875,-0.013021685359437818,0.02618581608752124,0.07466565620980492,0.14093112066681068,0.23261865801333115,21.0
2017-09-19,81.0,extreme greed,6461.31982421875,-0.012560849822747078,0.025211627818577442,0.08255897493369302,0.13680954338932327,0.2304049722571586,22.0
2017-09-20,79.0,extreme greed,6456.0400390625,-0.0004306468703226818,0.02308377647203863,0.07865658445753554,0.11007368796026618,0.24352233441763982,12.0
2017-09-21,73.0,greed,6422.68994140625,0.004789310115679513,0.032129818684049294,0.0838075673030847,0.08874474490729534,0.24355371873809495,5.0
2017-09-22,70.0,greed,6426.919921875,0.010742321345488026,0.02488130522767551,0.08377884709183747,0.12348374133094353,0.24371395585523903,-7.0
2017-09-25,72.0,greed,6370.58984375,0.02293827960641881,0.03576440135363246,0.09251421479687849,0.10018227989828743,0.2569432990101608,-8.0
2017-09-26,67.0,greed,6380.16015625,0.023753291606487537,0.02879707969223433,0.08715922956969258,0.08919365819701097,0.2523776710150669,-14.0
2017-09-27,73.0,greed,6453.259765625,0.012609149506260353,0.016039994927466772,0.07532318483663625,0.09455538004805586,0.24618727696062037,-6.0
2017-09-28,79.0,extreme greed,6453.4501953125,0.02044017757579719,0.03839954796466816,0.07696812494164562,0.06456545092385624,0.24682919277826953,6.0
2017-09-29,84.0,extreme greed,6495.9599609375,0.01450443281829461,0.03125019261521178,0.06272054911533798,0.0685533511438825,0.23727668474230446,14.0
2017-10-02,91.0,extreme greed,6516.72021484375,0.009668938292221929,0.03237053304064674,0.07521877130515309,0.08062178996740887,0.2275423128441465,19.0
2017-10-03,92.0,extreme greed,6531.7099609375,0.008503139207750143,0.028295779409075683,0.08172742320330006,0.08341458010358416,0.2286353637475591,25.0
2017-10-04,91.0,extreme greed,6534.6298828125,0.010546874591363498,0.02759300248480856,0.08313864490878742,0.058225176833579306,0.20580811873520588,18.0
2017-10-05,94.0,extreme greed,6585.35986328125,0.0009338749091056808,0.02719366622977093,0.08370084653777088,0.05542293633849993,0.1826916610494529,15.0
2017-10-06,92.0,extreme greed,6590.18017578125,0.002370136853564686,0.029780637310380387,0.08606896106148709,0.07649557606313673,0.173860196378534,8.0
2017-10-09,84.0,extreme greed,6579.72998046875,0.006728242596985234,0.028580170500264623,0.08873465923211876,0.07436472410569062,0.17603914484344574,-7.0
2017-10-10,85.0,extreme greed,6587.25,0.005527368211317274,0.030645583086644557,0.08597211647026448,0.08395005503055142,0.12672963750996247,-7.0
2017-10-11,83.0,extreme greed,6603.5498046875,0.0031301967529004937,0.02218503749241174,0.09210651823008909,0.07618631077774674,0.10986670432791312,-8.0
2017-10-12,79.0,extreme greed,6591.509765625,0.0020572007136310244,0.024187201635152755,0.1015776835316975,0.08568143560623231,0.13735553815232837,-15.0
2017-10-13,74.0,greed,6605.7998046875,0.003519634364865576,0.02297985065503072,0.09353752081319411,0.10222839216071233,0.12488123377613092,-18.0
2017-10-16,78.0,extreme greed,6624.0,-0.005611401249245196,0.017190537015021157,0.10179344582672867,0.10133457644550115,0.1542104822426027,-6.0
2017-10-17,78.0,extreme greed,6623.66015625,-0.003809069287007971,0.012462868374913061,0.10151330723135632,0.09275836740567223,0.153848478790227,-7.0
2017-10-18,82.0,extreme greed,6624.22021484375,-0.009107498870555397,0.025522977608729347,0.107508453051262,0.0787880914344059,0.1299654742675711,-1.0
2017-10-19,83.0,extreme greed,6605.06982421875,-0.007312535063656589,0.026906636806791173,0.1215672176535203,0.0792618832760672,0.12777457065525022,4.0
2017-10-20,89.0,extreme greed,6629.0498046875,0.010892957975129347,0.024386625687393026,0.1253935720602397,0.05706704642666116,0.12665164734941659,15.0
2017-10-23,80.0,extreme greed,6586.830078125,0.01702334529395033,0.04184864328885429,0.12574029854198288,0.06329450605300524,0.12915316637098706,2.0
2017-10-24,75.0,greed,6598.43017578125,0.01958643838774088,0.04075661639749928,0.12317020242962906,0.0788445109125373,0.07728652315429252,-3.0
2017-10-25,75.0,greed,6563.89013671875,0.023254449001762767,0.049554458218560304,0.14349415715287095,0.08469210428415952,0.11493941722315215,-7.0
2017-10-26,71.0,greed,6556.77001953125,0.02412314621434719,0.04907141764032796,0.13874815547652664,0.07770594339626147,0.09310070958534111,-12.0
2017-10-27,74.0,greed,6701.259765625,0.009428104265610138,0.03150155419121581,0.10464005864102632,0.06408353723136839,0.052084277530606515,-15.0
2017-10-30,65.0,greed,6698.9599609375,0.013058740607326591,0.01872382825284058,0.1063627822357569,0.06000034986774261,0.06906892175863932,-15.0
2017-10-31,69.0,greed,6727.669921875,0.0059619249676374775,0.021746056906426947,0.09783326902916967,0.05358169836731297,0.08594803062329759,-6.0
2017-11-01,69.0,greed,6716.52978515625,0.01080771385718804,0.01951306147460219,0.07807907162345007,0.0734144488007773,0.10683050569108854,-6.0
2017-11-02,66.0,greed,6714.93994140625,0.0052286191071870824,0.008999362065566618,0.03761609872226224,0.08194712452126751,0.09561519515754457,-5.0
2017-11-03,66.0,greed,6764.43994140625,-0.0019957306320903534,-0.00032966224669983557,0.05195403380774044,0.07427961003273298,0.08343782502896535,-8.0
2017-11-06,58.0,greed,6786.43994140625,-0.0042496277870285315,-0.0014823764272001716,0.039128031980708355,0.08155531023959273,0.08686734497337834,-7.0
2017-11-07,61.0,greed,6767.77978515625,-0.004419420979735578,0.006658026712479614,0.001386033735069736,0.09415058555614464,0.11864603168751175,-8.0
2017-11-08,54.0,neutral,6789.1201171875,-0.012212209361284199,0.0075061215677254545,0.01257454805835212,0.09040343299733222,0.1092571279961807,-15.0
2017-11-09,54.0,neutral,6750.0498046875,0.006405913382294237,0.01852286680176407,0.03435680668444152,0.09796520598589331,0.0973104075765645,-12.0
2017-11-10,59.0,greed,6750.93994140625,0.004717876019145084,0.016498425964266428,0.03889381723103513,0.08897871209340424,0.06664704169883762,-7.0
2017-11-13,49.0,neutral,6757.60009765625,0.004899648218712027,0.01749137346441154,0.057123833010647385,0.09481172276729799,0.06559577558976737,-9.0
2017-11-14,49.0,neutral,6737.8701171875,0.018493954486208608,0.017610857126210133,0.0769620146388641,0.09566822845277945,0.059146289940299246,-12.0
2017-11-15,36.0,fear,6706.2099609375,0.02402995183306511,0.034351760313107604,0.07951738120524077,0.09664622589924021,0.08243401674549844,-18.0
